id	compartment	direction	gfdir	type	base_cost	forward_cost	reverse_cost	complexes
rxn00197	c|e	=	=	conditional	5	0	0	cpx31040
rxn00198	c|e	=	=	conditional	4	0	1.313	cpx30271
rxn00199	c|e	>	=	conditional	2	0	0.691	cpx00073|cpx30271
rxn00200	c|e	=	=	conditional	4	0	0.5277	cpx34402
rxn00201	c|e	=	=	gapfilling	4	1.4723	0	null
rxn00202	c|e	<	=	conditional	2	1.8927	0	cpx01616|cpx32125
rxn00203	c|e	>	=	conditional	2	0	0.591	cpx34807
rxn00204	c|e	=	=	conditional	4	0	-3.04297	cpx31090
rxn00205	c|e	>	=	conditional	2	0	-6.4146	cpx01315|cpx30479
rxn00206	c|e	>	=	conditional	3	0	-2.59697	cpx00372|cpx00373|cpx00374|cpx00375|cpx00376|cpx30939|cpx50176|cpx50827|cpx50267
rxn00207	c|e	=	=	conditional	6	0	0	cpx31080
rxn00208	c|e	>	=	conditional	2	0	-1.55727	cpx00756|cpx31345
rxn00209	c|e	>	=	conditional	2	0	-1.80397	cpx00756|cpx31345
rxn00210	c|e	=	=	conditional	4	0	-1.30227	cpx31333|cpx31347
rxn00211	c|e	=	=	conditional	2	0	0	cpx01419|cpx30137
rxn00212	c|e	>	=	conditional	2	0	0.0687	cpx01238|cpx34613|cpx34632|cpx34633
rxn00213	c|e	=	=	conditional	2	0	0	cpx01686|cpx33032
rxn00214	c|e	=	=	conditional	2	0	0	cpx00788|cpx35377
rxn00215	c|e	=	=	conditional	4	0	-0.3897	cpx35056|cpx50454
rxn00216	c|e	=	=	conditional	2	0	0	cpx00907|cpx00908|cpx32677|cpx32763
rxn00217	c|e	=	=	conditional	5	0	0	cpx30024|cpx30028
rxn00218	c|e	=	=	conditional	5	0	0	cpx30025
rxn00219	c|e	=	=	conditional	5	0	-1.94097	cpx30345
rxn00220	c|e	=	=	conditional	4	0	0.7683	cpx33481|cpx33513
rxn00221	c|e	>	=	conditional	2	0	0.7683	cpx01689|cpx33429
rxn00222	c|e	>	=	conditional	2	0	0.6887	cpx00725|cpx33699|cpx33757|cpx33757
rxn00223	c|e	=	=	conditional	2	0	0	cpx01157|cpx35434
rxn00224	c|e	=	=	conditional	3	0	0	cpx01501|cpx35330
rxn00225	c|e	=	=	conditional	2	0	0	cpx00005|cpx32890|cpx32896
rxn00226	c|e	=	=	conditional	4	3.364	0	cpx35613
rxn00227	c|e	>	=	conditional	2	0	-0.0987	cpx00344|cpx34631
rxn00228	c|e	=	=	conditional	4	0	0.2903	cpx33605
rxn00229	c|e	=	=	conditional	4	0	-10.7987	cpx30599
rxn00230	c|e	=	=	conditional	4	0	0	cpx32893
rxn00231	c|e	>	=	conditional	3	0	0.3737	cpx00730|cpx34413
rxn00232	c|e	=	=	conditional	4	0	-2.1883	cpx34586
rxn00233	c|e	=	=	conditional	5	0	-0.4353	cpx34719
rxn00234	c|e	=	=	conditional	4	0	0	cpx34897
rxn00235	c|e	=	=	conditional	5	0	0.6317	cpx33170
rxn00236	c|e	=	=	conditional	4	0	0.3183	cpx34610|cpx34618|cpx34628
rxn00237	c|e	=	=	conditional	2	0	0	cpx00356|cpx32939
rxn00239	c|e	=	=	conditional	2	0	0	cpx00869|cpx32941
rxn00240	c|e	=	=	conditional	5	0	0	cpx32919
rxn00241	c|e	=	=	conditional	4	0	0.3183	cpx34618|cpx34702|cpx34703|cpx34704|cpx34705|cpx34706|cpx34707
rxn00242	c|e	>	=	conditional	2	0	0.6257	cpx00737|cpx33592
rxn00243	c|e	=	=	conditional	5	0	0.5187	cpx33722
rxn00244	c|e	=	=	conditional	5	0	-0.1613	cpx34709
rxn00245	c|e	>	=	conditional	2	0	0.1833	cpx01058|cpx01059|cpx35008
rxn00247	c|e	>	=	conditional	2	0	0.971	cpx01779|cpx34782
rxn00248	c|e	=	=	conditional	2	0	0	cpx00141|cpx00142|cpx00143|cpx00144|cpx30262
rxn00249	c|e	=	=	conditional	4	0	0	cpx30315
rxn00250	c|e	=	=	conditional	2	0	0	cpx01398|cpx01399|cpx01400|cpx35743
rxn00251	c|e	=	=	conditional	2	0	0	cpx00785|cpx00786|cpx34763
rxn00252	c|e	>	=	conditional	1	0	1.1136	cpx34770
rxn00253	c|e	=	=	conditional	5	0	0.43	cpx35252
rxn00254	c|e	=	=	conditional	4	0	0.5277	cpx34402
rxn00255	c|e	=	=	conditional	4	0	0	cpx34891
rxn00256	c|e	<	=	conditional	2	1.8927	0	cpx01368|cpx01369|cpx32120|cpx32128
rxn00257	c|e	=	=	conditional	2	0	0	cpx01003|cpx01004|cpx32133|cpx50036|cpx51165
rxn00258	c|e	=	=	conditional	4	0	0	cpx31874
rxn00259	c|e	=	=	conditional	5	0	0	cpx34910
rxn00260	c|e	=	=	conditional	2	0	0	cpx00571|cpx32580
rxn00262	c|e	>	=	conditional	2	0	-1.30227	cpx00467|cpx31334|cpx31338
rxn00263	c|e	=	=	conditional	4	0	-1.30227	cpx31327|cpx31333
rxn00264	c|e	=	=	conditional	4	0	-1.54897	cpx30366
rxn00265	c|e	=	=	conditional	2	0	0	cpx00791|cpx00792|cpx00793|cpx34920
rxn00266	c|e	=	=	conditional	5	1.822	0	cpx35441
rxn00267	c|e	=	=	conditional	5	0	0	cpx31325
rxn00268	c|e	=	=	conditional	5	0	0	cpx31302|cpx31303
rxn00269	c|e	>	=	conditional	2	0	-1.15627	cpx00381|cpx31337|cpx31343
rxn00270	c|e	=	=	conditional	4	0	-0.046	cpx31699|cpx31706|cpx31748
rxn00271	c|e	=	=	conditional	5	0	0	cpx31376
rxn00272	c|e	=	=	conditional	2	0	0	cpx00801|cpx32619
rxn00273	c|e	=	=	gapfilling	6	0	0	null
rxn00274	c|e	=	=	conditional	2	0	0	cpx01560|cpx32022
rxn00275	c|e	=	=	conditional	4	0	0	cpx32614|cpx32619
rxn00276	c|e	=	=	conditional	5	0	0	cpx32609
rxn00278	c|e	=	=	conditional	2	0	0	cpx01316|cpx31302
rxn00279	c|e	=	=	conditional	4	0	0.51	cpx34742
rxn00280	c|e	=	=	conditional	5	0	0	cpx31370
rxn00281	c|e	=	=	gapfilling	6	0	0	null
rxn00282	c|e	=	=	conditional	4	0	0	cpx32584
rxn00283	c|e	=	=	conditional	2	0	0	cpx00625|cpx00626|cpx00627|cpx35340
rxn00284	c|e	=	=	conditional	5	0	0	cpx31199
rxn00285	c|e	=	=	conditional	2	0	0	cpx01385|cpx35645|cpx50153|cpx50578
rxn00286	c|e	=	=	conditional	5	0	0	cpx33120
rxn00287	c|e	=	=	conditional	5	0	0.4243	cpx33270
rxn00288	c|e	<	=	conditional	2	2.045	0	cpx00271|cpx00646|cpx01799|cpx01800|cpx01802|cpx01803|cpx31269
rxn00289	c|e	=	=	conditional	2	0	0	cpx01428|cpx34906
rxn00290	c|e	=	=	conditional	2	0	0	cpx00246|cpx00247|cpx00248|cpx33133
rxn00291	c|e	=	=	conditional	2	0	0	cpx00817|cpx34475
rxn00292	c|e	>	=	conditional	2	0	0.5187	cpx01107|cpx35371
rxn00293	c|e	=	=	conditional	2	0	0	cpx00033|cpx01593|cpx32971
rxn00295	c|e	=	=	conditional	2	0	0	cpx00787|cpx00788|cpx35377|cpx35388
rxn00297	c|e	=	=	conditional	2	0	0	cpx01107|cpx35371
rxn00298	c|e	=	=	conditional	4	0	0	cpx30044
rxn00299	c|e	>	=	conditional	3	0	-0.6893	cpx00115|cpx00116|cpx34531
rxn00300	c|e	>	=	conditional	2	0	-0.8539	cpx01303|cpx34541
rxn00301	c|e	>	=	conditional	1	0	0.1757	cpx34584|cpx34632
rxn00302	c|e	>	=	conditional	2	0	0.0207	cpx00115|cpx00116|cpx34531
rxn00303	c|e	=	=	conditional	2	0	0	cpx00680|cpx00681|cpx00682|cpx32954
rxn00304	c|e	=	=	conditional	4	0	0	cpx32786
rxn00305	c|e	>	=	conditional	2	0	0.971	cpx01019|cpx34764
rxn00306	c|e	=	=	conditional	2	0	0	cpx00106|cpx00184|cpx35644
rxn00307	c|e	=	=	conditional	4	0	1.105	cpx35314|cpx35321
rxn00308	c|e	=	=	conditional	5	0	0.375	cpx31308
rxn00309	c|e	=	=	conditional	6	0	0	cpx31311
rxn00310	c|e	=	=	conditional	4	0	-1.30227	cpx31332
rxn00311	c|e	=	=	conditional	4	0	-8.06267	cpx30789
rxn00312	c|e	>	=	conditional	2	0	-9.9257	cpx00220|cpx30595
rxn00313	c|e	>	=	conditional	2	0	0.691	cpx01353|cpx34751
rxn00314	c|e	=	=	conditional	4	0	0	cpx31369
rxn00315	c|e	=	=	conditional	5	0	0	cpx32649
rxn00316	c|e	=	=	conditional	4	0	0.4706	cpx31899
rxn00317	c|e	=	=	conditional	4	0	0	cpx32610
rxn00318	c|e	=	=	conditional	4	0	0	cpx34388
rxn00319	c|e	=	=	gapfilling	6	0	0.618	null
rxn00320	c|e	=	=	conditional	1	0	0	cpx35353|cpx35357
rxn00321	c|e	=	=	conditional	2	0	0	cpx00170|cpx35490
rxn00322	c|e	>	=	conditional	2	0	0.691	cpx00200|cpx01187|cpx01188|cpx34748
rxn00323	c|e	=	=	conditional	5	0	0	cpx34482
rxn00324	c|e	=	=	conditional	2	0	0	cpx00304|cpx30311
rxn00325	c|e	=	=	conditional	4	0	-2.87727	cpx31091
rxn00326	c|e	=	=	conditional	4	0	0	cpx31001
rxn00327	c|e	>	=	conditional	2	0	0.8487	cpx00338|cpx34510
rxn00328	c|e	=	=	conditional	2	0	0	cpx00940|cpx34890
rxn00330	c|e	<	=	conditional	2	1.8967	0	cpx00508|cpx00509|cpx32134
rxn00331	c|e	=	=	conditional	2	0	0	cpx01045|cpx34899
rxn00332	c|e	=	=	conditional	4	2.057	0	cpx31893
rxn00333	c|e	>	=	conditional	2	0	-1.40297	cpx01743|cpx01745|cpx30350
rxn00334	c|e	=	=	conditional	4	0	0	cpx34887
rxn00335	c|e	=	=	conditional	5	0	0	cpx34888
rxn00336	c|e	=	=	conditional	2	0	0	cpx01897|cpx34883
rxn00337	c|e	=	=	conditional	2	0	0	cpx01572|cpx32899
rxn00338	c|e	>	=	conditional	2	0	-4.33497	cpx00467|cpx31334
rxn00339	c|e	=	=	conditional	4	0	0.7906	cpx35659
rxn00340	c|e	>	=	conditional	2	0	0.648	cpx00820|cpx35651|cpx35735
rxn00341	c|e	=	=	conditional	4	0	1.2727	cpx34446
rxn00342	c|e	>	=	conditional	2	0	0.5277	cpx01590|cpx34370|cpx34411
rxn00343	c|e	=	=	conditional	4	0	1.1804	cpx34559|cpx50956
rxn00344	c|e	=	=	conditional	5	0	0.4706	cpx31978
rxn00345	c|e	=	=	conditional	4	0	0	cpx34386
rxn00346	c|e	>	=	conditional	2	0	0.691	cpx01887|cpx34741|cpx34745
rxn00347	c|e	=	=	conditional	2	0	0	cpx01441|cpx34411|cpx35240
rxn00348	c|e	=	=	conditional	4	0	0	cpx35344
rxn00350	c|e	=	=	conditional	2	0	0	cpx00827|cpx32111
rxn00351	c|e	>	=	conditional	2	0	0.3646	cpx01043|cpx01736|cpx01737|cpx35688
rxn00352	c|e	=	=	conditional	5	0	0.4243	cpx33252
rxn00354	c|e	=	=	gapfilling	4	0	0	null
rxn00355	c|e	=	=	conditional	2	0	0	cpx00583|cpx32957
rxn00356	c|e	=	=	conditional	4	0	0	cpx32270|cpx32270
rxn00357	c|e	=	=	conditional	5	0	0	cpx33043
rxn00358	c|e	=	=	conditional	3	0	0	cpx00228|cpx35556
rxn00359	c|e	=	=	conditional	4	0	-1.0813	cpx34633|cpx34635
rxn00360	c|e	=	=	conditional	4	0	0.7683	cpx33494
rxn00361	c|e	=	=	conditional	2	0	0	cpx01592|cpx32769
rxn00362	c|e	=	=	conditional	1	0	0	cpx33786
rxn00363	c|e	>	=	conditional	2	0	0.7683	cpx00863|cpx33472
rxn00364	c|e	=	=	conditional	2	0	0	cpx00797|cpx32923|cpx51380
rxn00365	c|e	=	=	conditional	2	0	0	cpx00007|cpx00111|cpx32794
rxn00366	c|e	>	=	conditional	1	0	0.3183	cpx34618|cpx50182
rxn00367	c|e	=	=	conditional	4	0	0.1757	cpx34632
rxn00368	c|e	=	=	conditional	2	0	0	cpx00007|cpx00111|cpx32794
rxn00369	c|e	=	=	conditional	2	0	0	cpx00007|cpx00111|cpx32794
rxn00370	c|e	=	=	conditional	4	0	0	cpx32901
rxn00371	c|e	>	=	conditional	2	0	0.691	cpx00948|cpx00949|cpx00951|cpx00952|cpx00953|cpx00954|cpx00955|cpx00956|cpx00957|cpx00958|cpx00959|cpx31004|cpx51262
rxn00372	c|e	=	=	conditional	4	0	0.5443	cpx33249
rxn00373	c|e	=	=	conditional	4	0	0.437	cpx34750
rxn00374	c|e	=	=	conditional	4	0	-0.7823	cpx34423
rxn00375	c|e	=	=	conditional	2	0	0	cpx00302|cpx00303|cpx34444
rxn00376	c|e	=	=	conditional	4	0	0	cpx34386|cpx34457
rxn00377	c|e	=	=	conditional	4	0	0.5443	cpx33251|cpx50521
rxn00378	c|e	=	=	conditional	5	0	0	cpx31558
rxn00379	c|e	=	=	conditional	2	0	0	cpx00434|cpx00435|cpx00436|cpx32989
rxn00380	c|e	=	=	conditional	4	2.3996	0	cpx33000
