id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn15000	R00001	polyphosphate polyphosphohydrolase	(1) cpd00001[0] + (1) cpd11672[0] <=> (2) cpd12039[0]	-1:cpd00001:0:"H2O";-1:cpd11672:0:"(Phosphate)n";2:cpd12039:0:"Oligophosphate"	0	(1) cpd00001[0] + (1) cpd11672[0] <=> (2) cpd12039[0]	(1) H2O[0] + (1) (Phosphate)n[0] <=> (2) Oligophosphate[0]	?	null	null	KEGG: R00001|Name: polyphosphate polyphosphohydrolase	3.6.1.10	10000000.0	10000000.0	cpd00001;cpd11672;cpd12039	MI:H:-1/O:9/P:3|CI:-4	0	null	GCP|EQP	Primary Database
rxn15001	R_AATHB	alpha,alpha-trehalase (glc-B)	(1) cpd00001[0] + (1) cpd00794[0] <=> (2) cpd00190[0]	-1:cpd00001:0:"H2O";-1:cpd00794:0:"TRHL";2:cpd00190:0:"beta-D-Glucose"	0	(1) cpd00001[0] + (1) cpd00794[0] <=> (2) cpd00190[0]	(1) H2O[0] + (1) TRHL[0] <=> (2) beta-D-Glucose[0]	=	null	null	AraCyc: TREHALA-RXN|DF_Athaliana: reac_1360|JP_Creinhardtii_MSB: R_AATHB|PlantCyc: TREHALA-RXN|TS_Athaliana: rxn1579_m|Name: Alpha,alpha-trehalase; Trehalase; alpha,alpha-trehalase; alpha,alpha-trehalase (glc-B)	3.2.1.28	-1.98	0.65	cpd00001;cpd00190;cpd00794	OK	0	rxn29921;rxn31094;rxn32301	GCC|EQC|EQU	Published Model
rxn15002	R06103	R06103	(1) cpd00001[0] + (1) cpd00794[0] <=> (2) cpd19001[0]	-1:cpd00001:0:"H2O";-1:cpd00794:0:"TRHL";2:cpd19001:0:"alpha-D-Glucose"	0	(1) cpd00001[0] + (1) cpd00794[0] <=> (2) cpd19001[0]	(1) H2O[0] + (1) TRHL[0] <=> (2) alpha-D-Glucose[0]	=	null	KEGG: rn00500 (Starch and sucrose metabolism)	JP_Creinhardtii_MSB: R_AATHA|KEGG: R00010; R06103|iRS1563: R_R00010_c|iRS1597: R00010_c|Name: alpha,alpha-trehalose glucohydrolase	3.2.1.28	-1.98	0.65	cpd00001;cpd00794;cpd19001	OK	0	null	GCC|EQC|EQU	Primary Database
rxn15003	R00015	sucrose:sucrose 1'-beta-D-fructosyltransferase	(2) cpd00076[0] <=> (1) cpd00190[0] + (1) cpd02298[0]	-2:cpd00076:0:"Sucrose";1:cpd00190:0:"beta-D-Glucose";1:cpd02298:0:"1F-beta-D-Fructosylsucrose"	0	(2) cpd00076[0] <=> (1) cpd00190[0] + (1) cpd02298[0]	(2) Sucrose[0] <=> (1) beta-D-Glucose[0] + (1) 1F-beta-D-Fructosylsucrose[0]	=	null	MetaCyc: Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis); Glycan-Biosynthesis (Glycan Biosynthesis); Glycan-Pathways (Glycan Pathways); PWY-822 (fructan biosynthesis); Polysaccharides-Biosynthesis (Polysaccharide Biosynthesis)	AraCyc: RXN-1781|BrachyCyc: RXN-1781|CornCyc: RXN-1781|KEGG: R00015|MetaCyc: RXN-1781|Name: sucrose:sucrose 1'-beta-D-fructosyltransferase	2.4.1.99	-0.96	1.47	cpd00076;cpd00190;cpd02298	OK	0	rxn23731;rxn38360	GCC|EQC|EQU	Primary Database
rxn15004	R00015	sucrose:sucrose 1'-beta-D-fructosyltransferase	(2) cpd00076[0] <=> (1) cpd02298[0] + (1) cpd19001[0]	-2:cpd00076:0:"Sucrose";1:cpd02298:0:"1F-beta-D-Fructosylsucrose";1:cpd19001:0:"alpha-D-Glucose"	0	(2) cpd00076[0] <=> (1) cpd02298[0] + (1) cpd19001[0]	(2) Sucrose[0] <=> (1) 1F-beta-D-Fructosylsucrose[0] + (1) alpha-D-Glucose[0]	=	null	null	KEGG: R00015|Name: sucrose:sucrose 1'-beta-D-fructosyltransferase	2.4.1.99	-0.96	1.47	cpd00076;cpd02298;cpd19001	OK	0	null	GCC|EQC|EQU	Primary Database
rxn15005	R00022	chitobiose N-acetylglucosaminohydrolase	(1) cpd00001[0] + (1) cpd01157[0] <=> (2) cpd02416[0]	-1:cpd00001:0:"H2O";-1:cpd01157:0:"Chitobiose";2:cpd02416:0:"N-Acetyl-beta-D-glucosamine"	0	(1) cpd00001[0] + (1) cpd01157[0] <=> (2) cpd02416[0]	(1) H2O[0] + (1) Chitobiose[0] <=> (2) N-Acetyl-beta-D-glucosamine[0]	=	null	KEGG: rn00520 (Amino sugar and nucleotide sugar metabolism); rn01110 (Biosynthesis of secondary metabolites)	KEGG: R00022|Name: chitobiose N-acetylglucosaminohydrolase	3.2.1.52	-2.65	0.42	cpd00001;cpd01157;cpd02416	OK	0	null	GCC|EQC|EQU	Primary Database
rxn15007	R00026	cellobiose glucohydrolase	(1) cpd00001[0] + (1) cpd03845[0] <=> (2) cpd00190[0]	-1:cpd00001:0:"H2O";-1:cpd03845:0:"beta-Cellobiose";2:cpd00190:0:"beta-D-Glucose"	0	(1) cpd00001[0] + (1) cpd03845[0] <=> (2) cpd00190[0]	(1) H2O[0] + (1) beta-Cellobiose[0] <=> (2) beta-D-Glucose[0]	=	null	MetaCyc: Carbohydrates-Degradation (Carbohydrate Degradation); Cellulose-Degradation (Cellulose Degradation); Degradation (Degradation/Utilization/Assimilation); POLYSACCHARIDES-DEG (Polysaccharide Degradation); PWY-6788 (cellulose degradation II (fungi)); Polymer-Degradation (Polymeric Compound Degradation)|KEGG: rn00500 (Starch and sucrose metabolism)	AraCyc: RXN-10773|CornCyc: RXN-10773|KEGG: R00026|MetaCyc: RXN-10773|SoyCyc: RXN-10773|Name: cellobiose beta-glucosidase; cellobiose glucohydrolase	3.2.1.21	-2.28	0.75	cpd00001;cpd00190;cpd03845	OK	0	rxn21112;rxn28164	GCC|EQC|EQU	Primary Database
rxn15008	R00027	2-hydroxy-1,2-diphenylethanone benzaldehyde-lyase (benzaldehyde-forming)	(1) cpd21460[0] <=> (2) cpd00225[0]	-1:cpd21460:0:"(S)-Benzoin";2:cpd00225:0:"Benzaldehyde"	0	(1) cpd21460[0] <=> (2) cpd00225[0]	(1) (S)-Benzoin[0] <=> (2) Benzaldehyde[0]	=	null	null	KEGG: R00027|Name: 2-hydroxy-1,2-diphenylethanone benzaldehyde-lyase (benzaldehyde-forming)	4.1.2.38	2.81	0.44	cpd00225;cpd21460	OK	0	null	GCC|EQC|EQU	Primary Database
rxn15009	R00027	2-hydroxy-1,2-diphenylethanone benzaldehyde-lyase (benzaldehyde-forming)	(1) cpd21461[0] <=> (2) cpd00225[0]	-1:cpd21461:0:"(R)-Benzoin";2:cpd00225:0:"Benzaldehyde"	0	(1) cpd21461[0] <=> (2) cpd00225[0]	(1) (R)-Benzoin[0] <=> (2) Benzaldehyde[0]	=	null	null	KEGG: R00027|Name: 2-hydroxy-1,2-diphenylethanone benzaldehyde-lyase (benzaldehyde-forming)	4.1.2.38	2.81	0.44	cpd00225;cpd21461	OK	0	null	GCC|EQC|EQU	Primary Database
rxn15010	R00028	maltose glucohydrolase	(1) cpd00001[0] + (1) cpd00665[0] <=> (2) cpd19001[0]	-1:cpd00001:0:"H2O";-1:cpd00665:0:"alpha-Maltose";2:cpd19001:0:"alpha-D-Glucose"	0	(1) cpd00001[0] + (1) cpd00665[0] <=> (2) cpd19001[0]	(1) H2O[0] + (1) alpha-Maltose[0] <=> (2) alpha-D-Glucose[0]	=	null	KEGG: rn00500 (Starch and sucrose metabolism)	AraCyc: RXN-2141|BrachyCyc: RXN-2141|ChlamyCyc: RXN-2141|KEGG: R00028|MetaCyc: RXN-2141|Name: alpha-xylosidase, putative; located in endomembrane system; maltose glucohydrolase	3.2.1.20	-2.67	0.69	cpd00001;cpd00665;cpd19001	OK	0	rxn30805;rxn31207	GCC|EQC|EQU	Primary Database
