id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd26000	3,5-tetradecadienoate	3,5-tetradecadienoate	C14H23O2	224.0	Primary Database	YRUMHTHCEZRHTN-XAZJVICWSA-M	-1	1	0	null	0	195.86	1.12	1:16:4.76		null	null	Name: (3E,5Z)-tetradecadi-3,5-enoate; (3E,5Z)-tetradecadienoate; 3,5-tetradecadienoate; 3-trans,5-cis-tetradecadi-3,5-enoate|BrachyCyc: CPD0-1159|EcoCyc: CPD0-1159|MetaCyc: CPD0-1159	CCCCCCCC/C=C\C=C\CC(=O)[O-]	GC|EQ|EQU
cpd26001	3,5-cis-dodecadienoyl-CoA	3,5-cis-dodecadienoyl-CoA	C33H50N7O17P3S	945.0	Primary Database	ARQUZFJQPYWSSL-NKZMEAHYSA-J	-4	1	0	null	0	-232.63	2.46	1:43:12.61;1:46:0.92;1:48:5.94;1:49:0.83;1:51:3.27	1:37:4.89;1:38:-7.46;1:39:-1.06;1:43:-3.87	null	null	Name: 3,5-cis-dodecadienoyl-CoA|EcoCyc: CPD0-1160|MetaCyc: CPD0-1160	CCCCCC/C=C\C=C/CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd26002	2-trans,5-cis-tetradecadienoyl-CoA	2-trans,5-cis-tetradecadienoyl-CoA	C35H54N7O17P3S	973.0	Primary Database	JVEFYXPCQBMMAA-ZMLWRGBOSA-J	-4	1	0	null	0	-190.31	2.55	1:45:12.61;1:48:0.92;1:50:5.94;1:51:0.83;1:53:3.27	1:39:4.89;1:40:-7.46;1:41:-1.06;1:45:-3.87	null	null	Name: (2E,5Z)-tetradecenoyl-CoA; 14:2-delta2,delta5-CoA; 2-trans,5-cis-tetradecadienoyl-CoA; 2-trans,5-cis-tetradecenoyl-CoA|BrachyCyc: CPD0-1162|EcoCyc: CPD0-1162|MaizeCyc: CPD0-1162|MetaCyc: CPD0-1162	CCCCCCCC/C=C\C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd26003	3-hydroxy-5-cis-tetradecenoyl-CoA	3-hydroxy-5-cis-tetradecenoyl-CoA	C35H56N7O18P3S	991.0	Primary Database	KJJPUIFALMAQPF-SUAKZGBESA-J	-4	1	0	null	0	-227.67	2.38	1:46:12.61;1:49:0.92;1:51:5.94;1:52:0.83;1:54:3.27	1:39:4.89;1:40:-7.46;1:41:-1.06;1:46:-3.87	null	null	Name: (3S)-hydroxy-5-cis-tetradecenoyl-CoA; (S)-3-hydroxy-(5Z)-tetradecenoyl-CoA; (S)-3-hydroxy-14:1-delta5-CoA; (S)-3-hydroxy-5-cis-tetradecenoyl-CoA; 3-hydroxy-5-cis-tetradecenoyl-CoA|BrachyCyc: CPD0-1163|EcoCyc: CPD0-1163|MaizeCyc: CPD0-1163|MetaCyc: CPD0-1163	CCCCCCCC/C=C\C[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd26004	peptidoglycan tripeptide-Lpp crosslink	peptidoglycan tripeptide-Lpp crosslink	null	10000000.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: peptidoglycan tripeptide-Lpp crosslink|EcoCyc: CPD0-1171|MetaCyc: CPD0-1171		null
cpd26005	peptidoglycan tripeptide-tetrapeptide crosslink	peptidoglycan tripeptide-tetrapeptide crosslink	null	10000000.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: peptidoglycan tripeptide-tetrapeptide crosslink|EcoCyc: CPD0-1172|MetaCyc: CPD0-1172		null
cpd26006	CPD0-1174	CPD0-1174	C39H64N8O20R	10000000.0	Primary Database		-1	1	0	null	0	10000000.0	10000000.0	1:41:13.91;1:42:12.40;1:43:11.97;1:47:13.33;1:59:3.67;1:62:3.05;1:63:11.58	1:40:11.12;1:63:-4.23	null	null	EcoCyc: CPD0-1174|MetaCyc: CPD0-1174	*C([NH3+])CCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@H](O)[C@@H]1NC(C)=O)C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-]	GC
cpd26007	CPD0-1175	CPD0-1175	C8H14NO5R	10000000.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:9:12.66;1:10:14.91;1:12:14.26;1:13:13.25	1:10:-2.98;1:11:-1.48;1:12:-3.47;1:13:-3.63;1:14:-4.29	null	null	EcoCyc: CPD0-1175|MetaCyc: CPD0-1175	*[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O	GC
cpd26008	CPD0-1176	CPD0-1176	C36H57N7O18R	10000000.0	Primary Database		-1	1	0	null	0	10000000.0	10000000.0	1:38:11.25;1:39:13.90;1:40:12.51;1:42:12.10;1:43:13.36;1:53:2.79;1:55:3.45	1:37:11.73	null	null	Name: CPD0-1176|EcoCyc: CPD0-1176|MetaCyc: CPD0-1176	*[C@H]([NH3+])CCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)C2COC(O2)[C@@H]1NC(C)=O)C(=O)[O-])C(=O)N[C@H](C)C(=O)[O-]	GC
cpd26009	peptidoglycan D-alanyl-DAP crosslink	peptidoglycan D-alanyl-DAP crosslink	C36H56N10O17R2	10000000.0	Primary Database		-2	1	0	null	0	10000000.0	10000000.0	1:48:3.45;1:50:2.69;1:59:3.88;1:60:1.78;1:62:3.10	1:37:7.43;1:38:6.83;1:39:9.53	null	null	Name: CPD0-1181; peptidoglycan D-alanyl-DAP crosslink|EcoCyc: CPD0-1181|MetaCyc: CPD0-1181	*[NH2+][C@@H](C)C(=O)N[C@H](CCC(=O)[O-])C(=O)N[C@@H](CCCC(NC(=O)[C@@H](C)NC(=O)[C@H](CCCC([NH3+])C(=O)[O-])NC(=O)[C@@H](CCC(=O)[O-])NC(=O)[C@H](C)[NH2+]*)C(=O)[O-])C(=O)N[C@H](C)C(=O)[O-]	GC
