id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn60000			(1) cpd39619[0] + (1) cpd00010[0] + (1) cpd00002[0] <=> (1) cpd45908[0] + (1) cpd00012[0] + (1) cpd00018[0]	-1:cpd00002:0:"ATP";-1:cpd00010:0:"CoA";-1:cpd39619:0:"3-amino-2,4-dihydroxybenzoate";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd00067:0:"H+";1:cpd45908:0:"3-amino-2,4-dihydroxybenzoyl-CoA"	0	(1) cpd39619[0] + (1) cpd00010[0] + (1) cpd00002[0] <=> (1) cpd45908[0] + (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00067[0]	(1) 3-amino-2,4-dihydroxybenzoate[0] + (1) CoA[0] + (1) ATP[0] <=> (1) 3-amino-2,4-dihydroxybenzoyl-CoA[0] + (1) PPi[0] + (1) AMP[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-21734	null	10000000	10000000	cpd00002;cpd00010;cpd00012;cpd00018;cpd00067;cpd39619;cpd45908	CI:10000004	0	null	HB	User
rxn60001			(1) cpd46991[0] + (1) cpd00002[0] <=> (1) cpd46817[0] + (1) cpd00008[0]	-1:cpd00002:0:"ATP";-1:cpd46991:0:"dephospho-lipid IV<sub>A</sub> (<i>Brucella</i>)";1:cpd00008:0:"ADP";1:cpd00067:0:"H+";1:cpd46817:0:"lipid IV<sub>A</sub> (<i>Brucella</i>)"	0	(1) cpd46991[0] + (1) cpd00002[0] <=> (1) cpd46817[0] + (1) cpd00008[0] + (1) cpd00067[0]	(1) dephospho-lipid IV<sub>A</sub> (<i>Brucella</i>)[0] + (1) ATP[0] <=> (1) lipid IV<sub>A</sub> (<i>Brucella</i>)[0] + (1) ADP[0] + (1) H+[0]	=	null	null	MetaCyc: RXN2B4Q-53	null	10000000	10000000	cpd00002;cpd00008;cpd00067;cpd46817;cpd46991	CI:2	0	null		User
rxn60002			(1) cpd00026[0] + (1) cpd17944[0] <=> (1) cpd00014[0] + (1) cpd47304[0]	-1:cpd00026:0:"UDP-glucose";-1:cpd17944:0:"alpha-L-Rhamnosyl-(1->3)-alpha-D-galactosyl-diphosphoundecaprenol";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd47304:0:"alpha-D-Glu-(1->4)-alpha-L-Rha-(1->3)-alpha-D-Gal-PP-Und"	0	(1) cpd00026[0] + (1) cpd17944[0] <=> (1) cpd00014[0] + (1) cpd47304[0] + (1) cpd00067[0]	(1) UDP-glucose[0] + (1) alpha-L-Rhamnosyl-(1->3)-alpha-D-galactosyl-diphosphoundecaprenol[0] <=> (1) UDP[0] + (1) alpha-D-Glu-(1->4)-alpha-L-Rha-(1->3)-alpha-D-Gal-PP-Und[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-22150	null	10000000	10000000	cpd00014;cpd00026;cpd00067;cpd17944;cpd47304	CI:10000002	0	null		User
rxn60003			(1) cpd00083[0] + (1) cpd36605[0] <=> (1) cpd00031[0]	-1:cpd00083:0:"GDP-mannose";-1:cpd36605:0:"Man-16-Man8GlcNAc2-proteins";1:cpd00031:0:"GDP";1:cpd00067:0:"H+"	0	(1) cpd00083[0] + (1) cpd36605[0] <=> (1) cpd00031[0] + (1) cpd00067[0]	(1) GDP-mannose[0] + (1) Man-16-Man8GlcNAc2-proteins[0] <=> (1) GDP[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-22685	null	10000000	10000000	cpd00031;cpd00067;cpd00083;cpd36605	MI:C:-80/H:-132/N:-4/O:-62/R:-2	0	null		User
rxn60004			(2) cpd00289[0] + (1) cpd48981[0] <=> (2) cpd00012[0]	-2:cpd00289:0:"Geranylgeranyl diphosphate";-1:cpd48981:0:"a protein that ends with an XCXC sequence";2:cpd00012:0:"PPi"	0	(2) cpd00289[0] + (1) cpd48981[0] <=> (2) cpd00012[0]	(2) Geranylgeranyl diphosphate[0] + (1) a protein that ends with an XCXC sequence[0] <=> (2) PPi[0]	=	null	null	MetaCyc: RXN-19996	null	10000000	10000000	cpd00012;cpd00289;cpd48981	CPDFORMERROR	0	null		User
rxn60005			(1) cpd46378[0] + (1) cpd00024[0] <=> (1) cpd46372[0] + (1) cpd00023[0]	-1:cpd00024:0:"2-Oxoglutarate";-1:cpd46378:0:"dTDP-4-amino-4-deoxy-3-methyl-beta-L-rhamnose";1:cpd00023:0:"L-Glutamate";1:cpd46372:0:"dTDP-4-dehydro-3-methyl-beta-L-rhamnose"	0	(1) cpd46378[0] + (1) cpd00024[0] <=> (1) cpd46372[0] + (1) cpd00023[0]	(1) dTDP-4-amino-4-deoxy-3-methyl-beta-L-rhamnose[0] + (1) 2-Oxoglutarate[0] <=> (1) dTDP-4-dehydro-3-methyl-beta-L-rhamnose[0] + (1) L-Glutamate[0]	=	null	null	MetaCyc: RXN-23239	null	10000000	10000000	cpd00023;cpd00024;cpd46372;cpd46378	CI:1	0	null		User
rxn60006			(1) cpd40804[0] + (1) cpd00001[0] <=> (1) cpd40970[0] + (1) cpd01080[0]	-1:cpd00001:0:"H2O";-1:cpd40804:0:"1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate";1:cpd00067:0:"H+";1:cpd01080:0:"ocdca";1:cpd40970:0:"2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate"	0	(1) cpd40804[0] + (1) cpd00001[0] <=> (1) cpd40970[0] + (1) cpd01080[0] + (1) cpd00067[0]	(1) 1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate[0] + (1) H2O[0] <=> (1) 2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate[0] + (1) ocdca[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-20540	null	10000000	10000000	cpd00001;cpd00067;cpd01080;cpd40804;cpd40970	OK	0	null		User
rxn60007			(1) cpd16438[0] + (1) cpd00001[0] <=> (1) cpd16437[0] + (1) cpd00009[0]	-1:cpd00001:0:"H2O";-1:cpd16438:0:"5-Fluorouridine monophosphate";1:cpd00009:0:"Phosphate";1:cpd16437:0:"5-Fluorouridine"	0	(1) cpd16438[0] + (1) cpd00001[0] <=> (1) cpd16437[0] + (1) cpd00009[0]	(1) 5-Fluorouridine monophosphate[0] + (1) H2O[0] <=> (1) 5-Fluorouridine[0] + (1) Phosphate[0]	=	null	null	MetaCyc: RXN-21067	null	10000000	10000000	cpd00001;cpd00009;cpd16437;cpd16438	OK	0	null		User
rxn60008			(2) cpd47226[0] <=> (1) cpd46193[0] + (1) cpd02229[0]	-2:cpd47226:0:"beta-D-GalNAc-(1->3)-alpha-L-Rha-(1->4)-alpha-D-GlcNAc-(1->4)-beta-D-Gal-(1->3)-GalNAc-PP-Und";1:cpd00067:0:"H+";1:cpd02229:0:"Bactoprenyl diphosphate";1:cpd46193:0:"<i>Escherichia coli</i> serotype O:107 O antigen"	0	(2) cpd47226[0] <=> (1) cpd46193[0] + (1) cpd02229[0] + (1) cpd00067[0]	(2) beta-D-GalNAc-(1->3)-alpha-L-Rha-(1->4)-alpha-D-GlcNAc-(1->4)-beta-D-Gal-(1->3)-GalNAc-PP-Und[0] <=> (1) <i>Escherichia coli</i> serotype O:107 O antigen[0] + (1) Bactoprenyl diphosphate[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-22129	null	10000000	10000000	cpd00067;cpd02229;cpd46193;cpd47226	CPDFORMERROR	0	null		User
rxn60009			(1) cpd46663[0] + (1) cpd00001[0] <=> (1) cpd01129[0] + (1) cpd10408[0]	-1:cpd00001:0:"H2O";-1:cpd46663:0:"monoisobutyl phthalate";1:cpd00067:0:"H+";1:cpd01129:0:"Phthalate";1:cpd10408:0:"Isobutyl alcohol"	0	(1) cpd46663[0] + (1) cpd00001[0] <=> (1) cpd01129[0] + (1) cpd10408[0] + (1) cpd00067[0]	(1) monoisobutyl phthalate[0] + (1) H2O[0] <=> (1) Phthalate[0] + (1) Isobutyl alcohol[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-23212	null	10000000	10000000	cpd00001;cpd00067;cpd01129;cpd10408;cpd46663	CI:-10000001	0	null		User
