id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn13000	IFA38_2	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd16782[0] <=> (1) cpd00006[0] + (1) cpd16770[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd16782:0:"3-keto-C16-CoA";1:cpd00006:0:"NADP";1:cpd16770:0:"3-hydroxy-C16-CoA"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16782[0] <=> (1) cpd00006[0] + (1) cpd16770[0]	(1) NADPH[0] + (1) H+[0] + (1) 3-keto-C16-CoA[0] <=> (1) NADP[0] + (1) 3-hydroxy-C16-CoA[0]	?	null	null	BiGG: IFA38_2|iIN800: IFA38_2|Name: Microsomal beta-keto-reductase	null	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd16770;cpd16782	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13001	IFA38_3	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd16783[0] <=> (1) cpd00006[0] + (1) cpd16771[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd16783:0:"3-keto-C18-CoA";1:cpd00006:0:"NADP";1:cpd16771:0:"3-hydroxy-C18-CoA"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16783[0] <=> (1) cpd00006[0] + (1) cpd16771[0]	(1) NADPH[0] + (1) H+[0] + (1) 3-keto-C18-CoA[0] <=> (1) NADP[0] + (1) 3-hydroxy-C18-CoA[0]	?	null	null	BiGG: IFA38_3|iIN800: IFA38_3|Name: Microsomal beta-keto-reductase	null	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd16771;cpd16783	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13002	IFA38_4	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd16784[0] <=> (1) cpd00006[0] + (1) cpd16772[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd16784:0:"3-keto-C20-CoA";1:cpd00006:0:"NADP";1:cpd16772:0:"3-hydroxy-C20-CoA"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16784[0] <=> (1) cpd00006[0] + (1) cpd16772[0]	(1) NADPH[0] + (1) H+[0] + (1) 3-keto-C20-CoA[0] <=> (1) NADP[0] + (1) 3-hydroxy-C20-CoA[0]	?	null	null	BiGG: IFA38_4|iIN800: IFA38_4|Name: Microsomal beta-keto-reductase	null	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd16772;cpd16784	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13003	IFA38_5	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd16785[0] <=> (1) cpd00006[0] + (1) cpd16773[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd16785:0:"3-keto-C22-CoA";1:cpd00006:0:"NADP";1:cpd16773:0:"3-hydroxy-C22-CoA"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16785[0] <=> (1) cpd00006[0] + (1) cpd16773[0]	(1) NADPH[0] + (1) H+[0] + (1) 3-keto-C22-CoA[0] <=> (1) NADP[0] + (1) 3-hydroxy-C22-CoA[0]	?	null	null	BiGG: IFA38_5|iIN800: IFA38_5|Name: Microsomal beta-keto-reductase	null	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd16773;cpd16785	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13004	IFA38_6	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd16786[0] <=> (1) cpd00006[0] + (1) cpd16774[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd16786:0:"3-keto-C24-CoA";1:cpd00006:0:"NADP";1:cpd16774:0:"3-hydroxy-C24-CoA"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16786[0] <=> (1) cpd00006[0] + (1) cpd16774[0]	(1) NADPH[0] + (1) H+[0] + (1) 3-keto-C24-CoA[0] <=> (1) NADP[0] + (1) 3-hydroxy-C24-CoA[0]	?	null	null	BiGG: IFA38_6|iIN800: IFA38_6|Name: Microsomal beta-keto-reductase	null	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd16774;cpd16786	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13005	IFA38_7	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd16787[0] <=> (1) cpd00006[0] + (1) cpd16775[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd16787:0:"3-keto-C26-CoA";1:cpd00006:0:"NADP";1:cpd16775:0:"3-hydroxy-C26-CoA"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16787[0] <=> (1) cpd00006[0] + (1) cpd16775[0]	(1) NADPH[0] + (1) H+[0] + (1) 3-keto-C26-CoA[0] <=> (1) NADP[0] + (1) 3-hydroxy-C26-CoA[0]	?	null	null	BiGG: IFA38_7|iIN800: IFA38_7|Name: Microsomal beta-keto-reductase	null	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd16775;cpd16787	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13006	ILV2_1	Acetolactate synthase catalytic subunit, mitochondrial	(1) cpd00020[0] + (1) cpd00094[0] <=> (1) cpd00011[0] + (1) cpd16794[0]	-1:cpd00020:0:"Pyruvate";-1:cpd00067:0:"H+";-1:cpd00094:0:"2-Oxobutyrate";1:cpd00011:0:"CO2";1:cpd16794:0:"acetohydroxybutyrate"	0	(1) cpd00020[0] + (1) cpd00067[0] + (1) cpd00094[0] <=> (1) cpd00011[0] + (1) cpd16794[0]	(1) Pyruvate[0] + (1) H+[0] + (1) 2-Oxobutyrate[0] <=> (1) CO2[0] + (1) acetohydroxybutyrate[0]	?	null	null	BiGG: ILV2_1|iIN800: ILV2_1|Name: Acetolactate synthase catalytic subunit	null	10000000.0	10000000.0	cpd00011;cpd00020;cpd00067;cpd00094;cpd16794	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13007	ILV3_1	Dihydroxy-acid dehydratase, mitochondrial	(1) cpd02569[0] <=> (1) cpd00123[0]	-1:cpd02569:0:"2-Oxo-3-hydroxyisovalerate";1:cpd00123:0:"3-Methyl-2-oxobutanoate"	0	(1) cpd02569[0] <= (1) cpd00123[0]	(1) 2-Oxo-3-hydroxyisovalerate[0] <= (1) 3-Methyl-2-oxobutanoate[0]	<	null	null	BiGG: ILV3_1; ILV3_2|iIN800: ILV3_1; ILV3_2|Name: Dihydroxy-acid dehydratase	null	39.91	0.2	cpd00123;cpd02569	MI:O:-1	0	null	GCC|EQC|EQU	Secondary Database
rxn13008	ILV5_1	Ketol-acid reductoisomerase, mitochondrial	(1) cpd00005[0] + (1) cpd00668[0] <=> (1) cpd00006[0] + (1) cpd02569[0]	-1:cpd00005:0:"NADPH";-1:cpd00668:0:"ALCTT";1:cpd00006:0:"NADP";1:cpd00067:0:"H+";1:cpd02569:0:"2-Oxo-3-hydroxyisovalerate"	0	(1) cpd00005[0] + (1) cpd00668[0] => (1) cpd00006[0] + (1) cpd00067[0] + (1) cpd02569[0]	(1) NADPH[0] + (1) ALCTT[0] => (1) NADP[0] + (1) H+[0] + (1) 2-Oxo-3-hydroxyisovalerate[0]	>	null	null	BiGG: ILV5_1|iIN800: ILV5_1|Name: Ketol-acid reductoisomerase	null	-15.26	0.14	cpd00005;cpd00006;cpd00067;cpd00668;cpd02569	CI:2	0	null	GCC|EQC|EQU	Secondary Database
rxn13009	ILV5_2	Ketol-acid reductoisomerase, mitochondrial	(1) cpd00005[0] + (1) cpd16794[0] <=> (1) cpd00006[0] + (1) cpd02535[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd16794:0:"acetohydroxybutyrate";1:cpd00006:0:"NADP";1:cpd02535:0:"2,3-Dihydroxy-3-methylvalerate"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16794[0] <=> (1) cpd00006[0] + (1) cpd02535[0]	(1) NADPH[0] + (1) H+[0] + (1) acetohydroxybutyrate[0] <=> (1) NADP[0] + (1) 2,3-Dihydroxy-3-methylvalerate[0]	?	null	null	BiGG: ILV5_2|iIN800: ILV5_2|Name: Ketol-acid reductoisomerase	null	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd02535;cpd16794	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13010	INP52_1	Inositol-1,4,5-trisphosphate 5-phosphatase	(1) cpd00001[0] + (1) cpd12572[0] <=> (1) cpd00009[0] + (1) cpd11822[0]	-1:cpd00001:0:"H2O";-1:cpd12572:0:"1-Phosphatidyl-1D-myo-inositol 3-phosphate";1:cpd00009:0:"Phosphate";1:cpd11822:0:"1-Phosphatidyl-myo-inositol"	0	(1) cpd00001[0] + (1) cpd12572[0] <=> (1) cpd00009[0] + (1) cpd11822[0]	(1) H2O[0] + (1) 1-Phosphatidyl-1D-myo-inositol 3-phosphate[0] <=> (1) Phosphate[0] + (1) 1-Phosphatidyl-myo-inositol[0]	?	null	null	BiGG: INP52_1; INP53_1; SAC1_1; YMR1|KEGG: R03363|iIN800: INP52_1; INP53_1; SAC1_1; YMR1|Name: 1-Phosphatidyl-1D-myo-inositol 3-phosphate 3-phosphohydrolase; Inositol-1,4,5-trisphosphate 5-phosphatase	3.1.3.64	10000000.0	10000000.0	cpd00001;cpd00009;cpd11822;cpd12572	OK	1	rxn06367	WB|GCP|EQP	Secondary Database
rxn13011	INP52_2	Inositol-1,4,5-trisphosphate 5-phosphatase	(1) cpd00001[0] + (1) cpd11837[0] <=> (1) cpd00009[0] + (1) cpd11822[0]	-1:cpd00001:0:"H2O";-1:cpd11837:0:"Phosphatidylinositol 4-phosphate";1:cpd00009:0:"Phosphate";1:cpd11822:0:"1-Phosphatidyl-myo-inositol"	0	(1) cpd00001[0] + (1) cpd11837[0] <=> (1) cpd00009[0] + (1) cpd11822[0]	(1) H2O[0] + (1) Phosphatidylinositol 4-phosphate[0] <=> (1) Phosphate[0] + (1) 1-Phosphatidyl-myo-inositol[0]	?	null	null	BiGG: INP52_2; INP53_2; SAC1_2|iIN800: INP52_2; INP53_2; SAC1_2|Name: Inositol-1,4,5-trisphosphate 5-phosphatase	null	10000000.0	10000000.0	cpd00001;cpd00009;cpd11822;cpd11837	OK	0	null	WB|GCP|EQP	Secondary Database
rxn13012	IPK1	Inositol-pentakisphosphate 2-kinase	(6) cpd00002[0] + (1) cpd00121[0] <=> (6) cpd00008[0] + (1) cpd00885[0]	-6:cpd00002:0:"ATP";-1:cpd00121:0:"L-Inositol";6:cpd00008:0:"ADP";6:cpd00067:0:"H+";1:cpd00885:0:"Phytate"	0	(6) cpd00002[0] + (1) cpd00121[0] => (6) cpd00008[0] + (6) cpd00067[0] + (1) cpd00885[0]	(6) ATP[0] + (1) L-Inositol[0] => (6) ADP[0] + (6) H+[0] + (1) Phytate[0]	>	null	null	BiGG: IPK1|iIN800: IPK1|Name: Inositol-pentakisphosphate 2-kinase	null	-27.39	1.97	cpd00002;cpd00008;cpd00067;cpd00121;cpd00885	OK	0	null	GCC|HB|EQC|EQU	Secondary Database
rxn13013	IPT1_1	Inositolphosphotransferase 1	(1) cpd11822[0] + (1) cpd16819[0] <=> (1) cpd00001[0] + (1) cpd16809[0]	-1:cpd11822:0:"1-Phosphatidyl-myo-inositol";-1:cpd16819:0:"mannose-inositol-P-D-ceramide";1:cpd00001:0:"H2O";1:cpd16809:0:"inositol-mannose-P-inositol-P-D-ceramide"	0	(1) cpd11822[0] + (1) cpd16819[0] <=> (1) cpd00001[0] + (1) cpd16809[0]	(1) 1-Phosphatidyl-myo-inositol[0] + (1) mannose-inositol-P-D-ceramide[0] <=> (1) H2O[0] + (1) inositol-mannose-P-inositol-P-D-ceramide[0]	?	null	null	BiGG: IPT1_1|iIN800: IPT1_1|Name: Inositolphosphotransferase 1	null	10000000.0	10000000.0	cpd00001;cpd11822;cpd16809;cpd16819	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13014	IPT1_2	Inositolphosphotransferase 1	(1) cpd11822[0] + (1) cpd16820[0] <=> (1) cpd00001[0] + (1) cpd16810[0]	-1:cpd11822:0:"1-Phosphatidyl-myo-inositol";-1:cpd16820:0:"mannose-inositol-P-P-ceramide";1:cpd00001:0:"H2O";1:cpd16810:0:"inositol-mannose-P-inositol-P-P-ceramide"	0	(1) cpd11822[0] + (1) cpd16820[0] <=> (1) cpd00001[0] + (1) cpd16810[0]	(1) 1-Phosphatidyl-myo-inositol[0] + (1) mannose-inositol-P-P-ceramide[0] <=> (1) H2O[0] + (1) inositol-mannose-P-inositol-P-P-ceramide[0]	?	null	null	BiGG: IPT1_2|iIN800: IPT1_2|Name: Inositolphosphotransferase 1	null	10000000.0	10000000.0	cpd00001;cpd11822;cpd16810;cpd16820	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
rxn13015	ISC1_2_1	Inositol phosphosphingolipids phospholipase C	(1) cpd11423[0] + (1) cpd16811[0] <=> (1) cpd00167[0] + (1) cpd11822[0]	-1:cpd11423:0:"1,2-Diacyl-sn-glycerol";-1:cpd16811:0:"inositol-phosphoryl-D-ceramide";1:cpd00167:0:"Ceramide";1:cpd11822:0:"1-Phosphatidyl-myo-inositol"	0	(1) cpd11423[0] + (1) cpd16811[0] <=> (1) cpd00167[0] + (1) cpd11822[0]	(1) 1,2-Diacyl-sn-glycerol[0] + (1) inositol-phosphoryl-D-ceramide[0] <=> (1) Ceramide[0] + (1) 1-Phosphatidyl-myo-inositol[0]	?	null	null	BiGG: ISC1_2_1|iIN800: ISC1_2_1|Name: Inositol phosphosphingolipids phospholipase C	null	10000000.0	10000000.0	cpd00167;cpd11423;cpd11822;cpd16811	CPDFORMERROR	0	null	GCP|EQP	Secondary Database
