id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn11000	TRANS-RXNAVI-26458.ce.brachyexp.ADENOSINE_ADENOSINE	TRANS-RXNAVI-26458.ce.brachyexp.ADENOSINE_ADENOSINE	(1) cpd00182[1] <=> (1) cpd00182[0]	-1:cpd00182:1:"Adenosine";1:cpd00182:0:"Adenosine"	1	(1) cpd00182[1] <=> (1) cpd00182[0]	(1) Adenosine[1] <=> (1) Adenosine[0]	=	null	null	BiGG: ADNtex|BrachyCyc: TRANS-RXNAVI-26458|JP_Creinhardtii_MSB: R_ADNtm|TS_Athaliana: TR_met108_c_g|metanetx.reaction: MNXR95460|Name: EX_adn_e; Equilibrative nucleoside transporter; adenosine transport via diffusion	null	0.0	4.3	cpd00182	OK	1	rxn08069;rxn32952;rxn34481	GCC|EQC	Secondary Database
rxn11002	PSSA_HP	PSSA_HP	(1) cpd00054[0] + (1) cpd16108[0] <=> (1) cpd00046[0] + (1) cpd16110[0]	-1:cpd00054:0:"L-Serine";-1:cpd16108:0:"CDP-DiacylglycerolHpspecific";1:cpd00046:0:"CMP";1:cpd00067:0:"H+";1:cpd16110:0:"PhosphatidylserineHpspecific"	0	(1) cpd00054[0] + (1) cpd16108[0] <=> (1) cpd00046[0] + (1) cpd00067[0] + (1) cpd16110[0]	(1) L-Serine[0] + (1) CDP-DiacylglycerolHpspecific[0] <=> (1) CMP[0] + (1) H+[0] + (1) PhosphatidylserineHpspecific[0]	?	null	null	iIT341: PSSA_HP|metanetx.reaction: MNXR103308|Name: PhosphatidylserinesynthaseHpspecific	2.7.8.8	10000000.0	10000000.0	cpd00046;cpd00054;cpd00067;cpd16108;cpd16110	CPDFORMERROR	0	null	GCP|EQP	Published Model
rxn11003	RXN66-447.ce	RXN66-447.ce	(1) cpd00107[1] <=> (1) cpd00107[0]	-1:cpd00107:1:"L-Leucine";1:cpd00107:0:"L-Leucine"	1	(1) cpd00107[1] <=> (1) cpd00107[0]	(1) L-Leucine[1] <=> (1) L-Leucine[0]	=	null	null	BiGG: LEUtex|BrachyCyc: TRANS-RXNAVI-26415|MaizeCyc: TRANS-RXNBWI-115362|MetaCyc: RXN66-447|metanetx.reaction: MNXR101057|Name: EX_leu_L_e; L-leucine transport via diffusion; RXN66-447.ce	null	0.0	0.64	cpd00107	OK	1	rxn08786;rxn33827;rxn33828	GCC|EQC	Primary Database
rxn11004	AKO	AKO	(1) cpd00001[0] + (1) cpd00015[0] + (1) cpd00024[0] <=> (1) cpd00011[0] + (1) cpd00036[0] + (1) cpd00982[0]	-1:cpd00001:0:"H2O";-1:cpd00015:0:"FAD";-1:cpd00024:0:"2-Oxoglutarate";1:cpd00011:0:"CO2";1:cpd00036:0:"Succinate";1:cpd00982:0:"FADH2"	0	(1) cpd00001[0] + (1) cpd00015[0] + (1) cpd00024[0] => (1) cpd00011[0] + (1) cpd00036[0] + (1) cpd00982[0]	(1) H2O[0] + (1) FAD[0] + (1) 2-Oxoglutarate[0] => (1) CO2[0] + (1) Succinate[0] + (1) FADH2[0]	>	null	null	iIT341: AKO|metanetx.reaction: MNXR95664|Name: a-ketoglutarateoxidase	null	-16.21	1.14	cpd00001;cpd00011;cpd00015;cpd00024;cpd00036;cpd00982	OK	0	null	GCC|HB|EQC|EQU	Published Model
rxn11005	DAGK_HP	DAGK_HP	(1) cpd00002[0] + (1) cpd16097[0] <=> (1) cpd00008[0] + (1) cpd16113[0]	-1:cpd00002:0:"ATP";-1:cpd16097:0:"1-2-DiacylglycerolHpspecific";1:cpd00008:0:"ADP";1:cpd00067:0:"H+";1:cpd16113:0:"PhosphatidicacidHpspecific"	0	(1) cpd00002[0] + (1) cpd16097[0] <=> (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd16113[0]	(1) ATP[0] + (1) 1-2-DiacylglycerolHpspecific[0] <=> (1) ADP[0] + (1) H+[0] + (1) PhosphatidicacidHpspecific[0]	?	null	null	iIT341: DAGK_HP|metanetx.reaction: MNXR136425|Name: DiacylglycerolkinaseHpspecific	null	10000000.0	10000000.0	cpd00002;cpd00008;cpd00067;cpd16097;cpd16113	CPDFORMERROR	0	null	GCP|EQP	Published Model
rxn11006	TRANS-RXNBWI-5.ce	thiamin transport (Plasma membrane)	(1) cpd00305[1] <=> (1) cpd00305[0]	-1:cpd00305:1:"Thiamin";1:cpd00305:0:"Thiamin"	1	(1) cpd00305[1] <=> (1) cpd00305[0]	(1) Thiamin[1] <=> (1) Thiamin[0]	=	null	null	BiGG: THMtex|MaizeCyc: TRANS-RXNBWI-5; TRANS-RXNBWI-6|Rhea: 34919; 34920; 34921; 34922|TS_Athaliana: TR_met1141_c_p|metanetx.reaction: MNXR131128|Name: EX_thm_e; Thiamine transport via diffusion; thiamin or thiamin monophosphate transport; thiamin transport	null	0.0	3.63	cpd00305	OK	1	rxn09300;rxn33238	GCC|EQC	Secondary Database
rxn11007	TMDSf	TMDSf	(1) cpd00125[0] + (1) cpd00299[0] + (1) cpd01270[0] <=> (1) cpd00050[0] + (1) cpd00087[0] + (1) cpd00298[0]	-1:cpd00125:0:"5-10-Methylenetetrahydrofolate";-1:cpd00299:0:"dUMP";-1:cpd01270:0:"FMNH2";1:cpd00050:0:"FMN";1:cpd00087:0:"Tetrahydrofolate";1:cpd00298:0:"dTMP"	0	(1) cpd00125[0] + (1) cpd00299[0] + (1) cpd01270[0] <=> (1) cpd00050[0] + (1) cpd00087[0] + (1) cpd00298[0]	(1) 5-10-Methylenetetrahydrofolate[0] + (1) dUMP[0] + (1) FMNH2[0] <=> (1) FMN[0] + (1) Tetrahydrofolate[0] + (1) dTMP[0]	=	null	null	iIT341: TMDSf|metanetx.reaction: MNXR142396|Name: thymidylatesynthase-Flavin-dependent	2.1.1.45	-11.73	1.04	cpd00050;cpd00087;cpd00125;cpd00298;cpd00299;cpd01270	OK	0	null	GCC|HB|EQC|EQU	Published Model
rxn11009	TRANS-RXNBWI-115534.ce.maizeexp.PROTON_PROTON	TRANS-RXNBWI-115534.ce.maizeexp.PROTON_PROTON	 <=> 	-1:cpd00067:1:"H+";1:cpd00067:0:"H+"	1	(1) cpd00067[1] <=> (1) cpd00067[0]	(1) H+[1] <=> (1) H+[0]	=	null	null	BiGG: Htex|BrachyCyc: TRANS-RXNAVI-26549|EcoCyc: RXN0-1565; RXN0-1682; RXN0-1684; RXN0-1701; RXN0-1702; RXN0-1721; TRANS-RXN-92; TRANS-RXN0-238; TRANS-RXN0-283|MetaCyc: RXN-12351; RXN-14452; RXN0-1565; RXN0-1682; RXN0-1684; RXN0-1701; RXN0-1702; RXN0-1721; TRANS-RXN-285; TRANS-RXN-351; TRANS-RXN-352; TRANS-RXN-353; TRANS-RXN-354; TRANS-RXN-355; TRANS-RXN-356; TRANS-RXN-357; TRANS-RXN-359; TRANS-RXN-360; TRANS-RXN-367; TRANS-RXN-423; TRANS-RXN-427; TRANS-RXN-466; TRANS-RXN-502; TRANS-RXN-503; TRANS-RXN-92; TRANS-RXN0-283; TRANS-RXN0-592|Rhea: 34979; 34980; 34981; 34982|Name: EX_h_e; RXN-12351.cp; R_TCM21; R_TCP22; R_TCX18; TRANS-RXNBWI-115534; beta-lactam efflux; cholate export; dodecyl sulfate export; proton transport; proton transport via diffusion; vibriobactin export	null	0.0	0.0	cpd00067	OK	1	rxn08730;rxn22797;rxn31161;rxn31178;rxn31202;rxn34471	GCC|EQC	Secondary Database
rxn11012	U23GAAT_HP	U23GAAT_HP	(1) cpd15371[0] + (1) cpd16114[0] <=> (1) cpd11493[0] + (1) cpd16105[0]	-1:cpd15371:0:"R-3-Hydroxyoctadecanoyl-acyl-carrierprotein-";-1:cpd16114:0:"UDP-3-O-3-hydroxypalmetoyl-D-glucosamine";1:cpd00067:0:"H+";1:cpd11493:0:"ACP";1:cpd16105:0:"UDP-2-3-hydroxyoctadecanoyl-3(3-hydroxypalmetoyl)glucosamine"	0	(1) cpd15371[0] + (1) cpd16114[0] <=> (1) cpd00067[0] + (1) cpd11493[0] + (1) cpd16105[0]	(1) R-3-Hydroxyoctadecanoyl-acyl-carrierprotein-[0] + (1) UDP-3-O-3-hydroxypalmetoyl-D-glucosamine[0] <=> (1) H+[0] + (1) ACP[0] + (1) UDP-2-3-hydroxyoctadecanoyl-3(3-hydroxypalmetoyl)glucosamine[0]	?	null	null	iIT341: U23GAAT_HP|metanetx.reaction: MNXR105009|Name: UDP-3-O--3-hydroxypalmetoylglycosamineacyltransferase	null	10000000.0	10000000.0	cpd00067;cpd11493;cpd15371;cpd16105;cpd16114	CPDFORMERROR	0	null	GCP|EQP	Published Model
rxn11013	TRANS-RXNAVI-26408.ce.brachyexp.FUM_FUM	TRANS-RXNAVI-26408.ce.brachyexp.FUM_FUM	(1) cpd00106[1] <=> (1) cpd00106[0]	-1:cpd00106:1:"Fumarate";1:cpd00106:0:"Fumarate"	1	(1) cpd00106[1] <=> (1) cpd00106[0]	(1) Fumarate[1] <=> (1) Fumarate[0]	=	null	null	BiGG: FUMtex|BrachyCyc: TRANS-RXNAVI-26408|DF_Athaliana: FumEquiv|TS_Athaliana: TR_met830_c_p; TR_met830_c_v|iAF1260: FUMtex|Name: EX_fum_e; Fumarate transport via diffusion	null	0.0	1.02	cpd00106	OK	1	rxn08544;rxn30673;rxn33661;rxn33665	GCC|EQC	Secondary Database
