id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd03000	N-Acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,3-(N-acetyl- beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl-R	N-Acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,3-(N-acetyl- beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl-R	C30H50N3O21R	789.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:6:12.34;1:9:13.11;1:20:12.05;1:28:12.86;1:35:12.60;1:38:11.64;1:48:13.79;1:52:13.40	1:9:-3.64;1:20:-3.95;1:28:-3.66;1:48:-3.63;1:52:-3.63	null	null	Name: N-Acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,3-(N-acetyl- beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl-R; N-Acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl-R|KEGG: C04930|metanetx.chemical: MNXM4702	*O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H]1NC(C)=O	GC
cpd03001	Argatroban	Argatroban	C23H36N6O5S	508.0	Primary Database	KXNPVXPOPUZYGB-VSVYTNTFSA-N	0	1	0	null	0	10000000.0	10000000.0	1:4:18.02;1:10:10.46;1:30:2.50;1:34:19.80	1:4:3.54;1:20:4.12;1:28:-0.98;1:35:11.80	null	null	Name: (2R,4R)-4-Methyl-1[Nalpha-[(3-methyl-1,2,3,4-tetrahydro-8- quinolinyl)sulfonyl]-L-arginyl)]-2-piperadinecarboxylic acid; (2R,4R)-4-Methyl-1[Nalpha-[(3-methyl-1,2,3,4-tetrahydro-8-quinolinyl)sulfonyl]-L-arginyl]-2-piperadinecarboxylic acid; Argatroban|KEGG: C04931|metanetx.chemical: MNXM42563	CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(N)=[NH2+])C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)[O-])C1	GC
cpd03002	lipidA	Lipid A disaccharide	C68H127N2O20P	1323.0	Primary Database	HLDJGHAAKRKPAV-QDORLFPLSA-L	-2	1	0	null	0	532.8	4.43	1:6:11.93;1:8:13.44;1:31:12.92;1:40:12.41;1:48:6.24;1:49:1.15	1:8:-3.65;1:18:2.51;1:31:-3.65;1:54:3.10	null	null	Name: 2'-3'-diacyl-GlcN(beta-1'-6)2,3-diacyl-GlcN-1-P; 2,3,2',3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta- D-glucosamine 1-phosphate; 2,3,2',3'-tetrakis(3-hydroxymyristoyl)-D-glucosaminyl-1,6-alpha-D-glucosamine 1-phosphate; 2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1,6-beta-D-glucosamine 1-phosphate dianion; 2,3-Bis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-2,3-bis(3- hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate; 2,3-Bis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-2,3-bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate; 2,3-Bis-(3-hydroxytetradecanoyl)-D-glucosaminyl-(beta-D-1,6)-2,3- bis(3-hydroxy-tetradecanoyl)-D-glucosaminyl beta-phosphate; 2,3-Bis-(beta-hydroxymyristoyl)-D-glucosaminyl-(beta-D-1,6)-2,3- bis(beta-hydroxymyristoyl)-D-glucosaminyl beta-phosphate; 2,3-Bis[(3R)-3-hydroxytetradecanoyl]-beta-D-glucosaminyl-(1->6)-2,3-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosaminyl 1-phosphate; 2,3-bis(3-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-2,3-bis(3-hydroxymyristoyl)-alpha-D-glucosaminyl 1-phosphate; 2,3-bis(3-hydroxymyristoyl)-beta-D-glucosaminyl-1,6-beta-D-2,3-bis(3-hydroxymyristoyl)-alpha-D-glucosaminyl 1-phosphate; 2,3-bis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-2,3-bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl 1-phosphate; 2,3-bis-(3-hydroxytetradecanoyl)-D-glucosaminyl-(beta-D-1,6)-2,3-bis-(3-hydroxytetradecanoyl)-D-glucosaminyl-alpha-phosphate; 2,3-bis-(3-hydroxytetradecanoyl)-beta-D-glucosaminyl-(beta-D-1,6)-2,3-bis-(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1-phosphate; 2-deoxy-6-O-(2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-beta-D-glucopyranosyl)-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-1-O-phosphonato-alpha-D-glucopyranose; Lipid A Disaccharide; Lipid A disaccharide; Tetraacyldisaccharide 1-phosphate; [2-N,3-O-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl]-(1->6)-[2-N,3-O-bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl phosphate]; [2-N,3-O-bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl]-(1 -> 6)-[2-N,3-O-bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl phosphate]; [2-N,3-O-bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl]-(1->6)-[2-N,3-O-bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl phosphate]; lipid A disaccharide; lipid A disaccharide (<i>E. coli</i>); lipid A disaccharide (E. coli); tetraacyldisaccharide-1-phosphate|AraCyc: BISOHMYR-GLC|BiGG: lipidAds|ChEBI: 58466|KEGG: C04932|MetaCyc: BISOHMYR-GLC	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC	GC|EQ|EQU
cpd03003	2,4,6-Tris(N-acetyl-beta-D-glucosaminyl)-alpha-D-mannosyl-R	2,4,6-Tris(N-acetyl-beta-D-glucosaminyl)-alpha-D-mannosyl-R	C30H50N3O21R	789.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:7:13.65;1:8:13.29;1:11:12.19;1:16:11.80;1:25:12.75;1:41:12.48;1:43:14.44;1:49:13.01	1:7:-3.52;1:8:-3.63;1:25:-3.69;1:43:-3.63;1:49:-3.63	null	null	Name: 2,4,6-Tris(N-acetyl-beta-D-glucosaminyl)-alpha-D-mannosyl-R; N-Acetyl-beta-D-glucosaminyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2)- (N-acetyl-beta-D-glucosaminyl-1,4)-alpha-D-mannosyl-R; N-Acetyl-beta-D-glucosaminyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2)-(N-acetyl-beta-D-glucosaminyl-1,4)-alpha-D-mannosyl-R|KEGG: C04934|metanetx.chemical: MNXM4959	*O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O	GC
cpd03004	Neu5Ac-alpha2->3Gal-beta1->4GlcNAc-beta1->3Gal-beta1->4Glc-beta1- >1'Cer	Neu5Ac-alpha2->3Gal-beta1->4GlcNAc-beta1->3Gal-beta1->4Glc-beta1- >1'Cer	C56H95N3O31R	1306.0	Primary Database		-1	1	0	null	0	10000000.0	10000000.0	1:30:11.57;1:43:12.31;1:57:11.99;1:66:13.37;1:67:14.02;1:71:12.61;1:78:2.84;1:89:12.95	1:43:-3.95;1:57:-3.96;1:66:-3.69;1:67:-3.66;1:71:-3.95	null	null	Name: Neu5Ac-alpha2->3Gal-beta1->4GlcNAc-beta1->3Gal-beta1->4Glc-beta1- >1'Cer; Neu5Ac-alpha2->3Gal-beta1->4GlcNAc-beta1->3Gal-beta1->4Glc-beta1->1'Cer; a neolactoside IV(3)-alpha-NeuAc-nLc4Cer(d18:1(4E)); alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosaminyl-1,3-beta-D-galactosyl-1,4-D-glucosylceramide; alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-D-glucosylceramide|BiGG: acngal14acglcgalgluside_hs|ChEBI: 58665|KEGG: C04936|metanetx.chemical: MNXM3537	*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@]5(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O5)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC	GC
cpd03005	N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6-(N-acetyl- beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3)-beta-D-mannosyl-R	N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6-(N-acetyl- beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3)-beta-D-mannosyl-R	C34H57N2O26R	910.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:11:12.67;1:17:13.94;1:19:12.99;1:21:12.36;1:24:11.60;1:47:13.38;1:51:14.47;1:54:12.03	1:11:-3.69;1:17:-3.65;1:19:-3.66;1:21:-3.93;1:47:-3.69;1:51:-3.65	null	null	Name: N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6-(N-acetyl- beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3)-beta-D-mannosyl-R; N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3)-beta-D-mannosyl-R|KEGG: C04937|metanetx.chemical: MNXM63456	*O[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O	GC
cpd03006	N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide	N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide	C53H92N3O28R	1219.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:15:12.72;1:17:13.07;1:26:12.16;1:36:13.47;1:38:14.06;1:40:12.43;1:78:11.46;1:79:11.86	1:15:-3.95;1:17:-3.66;1:26:-3.95;1:36:-3.69;1:38:-3.66;1:40:-3.95	null	null	Name: N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide; N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide|KEGG: C04938|metanetx.chemical: MNXM4049	*C(=O)NC(CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)C(O)/C=C/CCCCCCCCCCCCC	GC
cpd03007	N-Acetyl-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide	N-Acetyl-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide	C53H92N3O28R	1219.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:6:11.48;1:19:12.18;1:21:13.22;1:31:12.46;1:36:13.74;1:40:14.25;1:44:12.78;1:51:11.89	1:19:-3.95;1:21:-3.66;1:31:-3.95;1:36:-3.68;1:40:-3.69;1:44:-3.95	null	null	Name: N-Acetyl-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide; N-Acetyl-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide|KEGG: C04939|metanetx.chemical: MNXM4706	*C(=O)NC(CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)C(O)/C=C/CCCCCCCCCCCCC	GC
cpd03008	(N-Acetyl-beta-D-glucosaminyl-1,2)-alpha-D-mannosyl-1,3-(beta-N- acetyl-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-beta-D-mannosyl-R	(N-Acetyl-beta-D-glucosaminyl-1,2)-alpha-D-mannosyl-1,3-(beta-N- acetyl-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-beta-D-mannosyl-R	C34H57N2O26R	910.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:11:12.67;1:17:13.94;1:19:12.99;1:21:12.36;1:24:11.60;1:47:13.38;1:51:14.47;1:54:12.03	1:11:-3.69;1:17:-3.65;1:19:-3.66;1:21:-3.93;1:47:-3.69;1:51:-3.65	null	null	Name: (N-Acetyl-beta-D-glucosaminyl-1,2)-alpha-D-mannosyl-1,3-(beta-N- acetyl-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-beta-D-mannosyl-R; (N-Acetyl-beta-D-glucosaminyl-1,2)-alpha-D-mannosyl-1,3-(beta-N-acetyl-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-beta-D-mannosyl-R|KEGG: C04940|metanetx.chemical: MNXM18133	*O[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O	GC
cpd03009	beta-D-Mannosyl-R	beta-D-Mannosyl-R	C6H11O6R	180.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:1:14.42;1:6:13.22;1:8:12.25;1:13:15.03	1:1:-3.68;1:6:-3.65;1:8:-3.92;1:9:-4.86;1:11:-4.06;1:13:-2.98	null	null	Name: beta-D-Mannosyl-R|KEGG: C04942|metanetx.chemical: MNXM44050	*O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	GC
