id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn03000	R04309	3alpha-Hydroxy-5beta-androstan-17-one:NAD+ oxidoreductase (B-specific)	(1) cpd00003[0] + (1) cpd02677[0] <=> (1) cpd00004[0] + (1) cpd02365[0]	-1:cpd00003:0:"NAD";-1:cpd02677:0:"Etiocholan-3alpha-ol-17-one";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd02365:0:"5beta-Androstane-3,17-dione"	0	(1) cpd00003[0] + (1) cpd02677[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02365[0]	(1) NAD[0] + (1) Etiocholan-3alpha-ol-17-one[0] <=> (1) NADH[0] + (1) H+[0] + (1) 5beta-Androstane-3,17-dione[0]	=	null	KEGG: rn00140 (Steroid hormone biosynthesis)	KEGG: R04309|Name: (B-specific); 3alpha-Hydroxy-5beta-androstan-17-one:NAD+ oxidoreductase; 3alpha-Hydroxy-5beta-androstan-17-one:NAD+ oxidoreductase (B-specific)	1.1.1.152|1.1.1.50	-0.28	0.37	cpd00003;cpd00004;cpd00067;cpd02365;cpd02677	OK	0	null	GCC|EQC|EQU	Primary Database
rxn03001	R04310	3alpha-Hydroxy-5beta-androstan-17-one:NADP+ oxidoreductase (B-specific)	(1) cpd00006[0] + (1) cpd02677[0] <=> (1) cpd00005[0] + (1) cpd02365[0]	-1:cpd00006:0:"NADP";-1:cpd02677:0:"Etiocholan-3alpha-ol-17-one";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd02365:0:"5beta-Androstane-3,17-dione"	0	(1) cpd00006[0] + (1) cpd02677[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd02365[0]	(1) NADP[0] + (1) Etiocholan-3alpha-ol-17-one[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 5beta-Androstane-3,17-dione[0]	=	null	KEGG: rn00140 (Steroid hormone biosynthesis)	KEGG: R04310|Name: (B-specific); 3alpha-Hydroxy-5beta-androstan-17-one:NADP+ oxidoreductase; 3alpha-Hydroxy-5beta-androstan-17-one:NADP+ oxidoreductase (B-specific)	1.1.1.50	-0.28	0.38	cpd00005;cpd00006;cpd00067;cpd02365;cpd02677	OK	0	null	GCC|EQC|EQU	Primary Database
rxn03002	R04317	S-Methyl-3-phospho-1-thio-D-glycerate phosphohydrolase	(1) cpd00001[0] + (1) cpd02688[0] <=> (1) cpd00009[0] + (1) cpd02380[0]	-1:cpd00001:0:"H2O";-1:cpd02688:0:"S-Methyl-3-phospho-1-thio-D-glycerate";1:cpd00009:0:"Phosphate";1:cpd02380:0:"S-Methyl-1-thio-D-glycerate"	0	(1) cpd00001[0] + (1) cpd02688[0] => (1) cpd00009[0] + (1) cpd02380[0]	(1) H2O[0] + (1) S-Methyl-3-phospho-1-thio-D-glycerate[0] => (1) Phosphate[0] + (1) S-Methyl-1-thio-D-glycerate[0]	>	null	null	KEGG: R04317|MetaCyc: 3.1.3.14-RXN|Name: S-Methyl-3-phospho-1-thio-D-glycerate phosphohydrolase; S-methyl-3-phospho-1-thio-D-glycerate phosphohydrolase; methylphosphothioglycerate phosphatase; methylthiophosphoglycerate phosphatase	3.1.3.14	-3.34	0.3	cpd00001;cpd00009;cpd02380;cpd02688	OK	0	null	GCC|HB|EQC|EQU	Primary Database
rxn03003	R04323	2-Amino-3-carboxymuconate semialdehyde carboxy-lyase	(1) cpd02692[0] <=> (1) cpd00011[0] + (1) cpd02385[0]	-1:cpd00067:0:"H+";-1:cpd02692:0:"2-Amino-3-carboxymuconate semialdehyde";1:cpd00011:0:"CO2";1:cpd02385:0:"2-Aminomuconate semialdehyde"	0	(1) cpd00067[0] + (1) cpd02692[0] => (1) cpd00011[0] + (1) cpd02385[0]	(1) H+[0] + (1) 2-Amino-3-carboxymuconate semialdehyde[0] => (1) CO2[0] + (1) 2-Aminomuconate semialdehyde[0]	>	null	MetaCyc: 2-Nirobenzoate-Degradation (2-Nitrobenzoate Degradation); AROMATIC-COMPOUNDS-DEGRADATION (Aromatic Compound Degradation); Amino-Acid-Degradation (Amino Acid Degradation); CARBOXYLATES-DEG (Carboxylate Degradation); Degradation (Degradation/Utilization/Assimilation); Nitroaromatic-Degradation (Nitroaromatic Compound Degradation); Nitrobenzoate-Degradation (Nitrobenzoate Degradation); PWY-5647 (2-nitrobenzoate degradation I); PWY-5652 (2-amino-3-carboxymuconate semialdehyde degradation to glutaryl-CoA); PWY-5654 (2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate); PWY-5655 (L-tryptophan degradation IX); PWY-6309 (L-tryptophan degradation XI (mammalian, via kynurenine)); PWY-6505 (L-tryptophan degradation XII (Geobacillus)); Proteinogenic-Amino-Acids-Degradation (Proteinogenic Amino Acid Degradation); TRYPTOPHAN-DEG (L-tryptophan Degradation); TRYPTOPHAN-DEGRADATION-1 (L-tryptophan degradation III (eukaryotic))|KEGG: rn00380 (Tryptophan metabolism)	BiGG: PCLAD; U54|BrachyCyc: AMINO-CARBOXYMUCONATE-SEMIALDEHYDE-RXN|KEGG: R04323|MaizeCyc: AMINO-CARBOXYMUCONATE-SEMIALDEHYDE-RXN|MetaCyc: AMINO-CARBOXYMUCONATE-SEMIALDEHYDE-RXN|Name: 2-Amino-3-carboxymuconate semialdehyde carboxy-lyase; 2-amino-3-(3-oxoprop-1-en-1-yl)but-2-enedioate carboxy-lyase; 2-amino-3-(3-oxoprop-1-en-1-yl)but-2-enedioate carboxy-lyase (2-aminomuconate-semialdehyde-forming); 2-amino-3-(3-oxoprop-2-enyl)but-2-enedioate carboxy-lyase; Picolinic acid decarboxylase; alpha-amino-beta-carboxymuconate-epsilon-semialdehade decarboxylase; alpha-amino-beta-carboxymuconate-epsilon-semialdehyde beta-decarboxylase; aminocarboxymuconate-semialdehyde decarboxylase; picolinic acid carboxylase; picolinic acid decarboxylase	4.1.1.45	-3.63	0.8	cpd00011;cpd00067;cpd02385;cpd02692	OK	0	null	GCC|HB|EQC|EQU	Primary Database
rxn03004	R04325	10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase	(1) cpd00201[0] + (1) cpd02394[0] <=> (1) cpd00087[0] + (1) cpd02678[0]	-1:cpd00201:0:"10-Formyltetrahydrofolate";-1:cpd02394:0:"GAR";1:cpd00067:0:"H+";1:cpd00087:0:"Tetrahydrofolate";1:cpd02678:0:"N-Formyl-GAR"	0	(1) cpd00201[0] + (1) cpd02394[0] <=> (1) cpd00067[0] + (1) cpd00087[0] + (1) cpd02678[0]	(1) 10-Formyltetrahydrofolate[0] + (1) GAR[0] <=> (1) H+[0] + (1) Tetrahydrofolate[0] + (1) N-Formyl-GAR[0]	=	null	MetaCyc: AIR-Biosynthesis (5-Aminoimidazole Ribonucleotide Biosynthesis); Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis); FOLSYN-PWY (superpathway of tetrahydrofolate biosynthesis and salvage); Folate-Biosynthesis (Folate Biosynthesis); Nucleotide-Biosynthesis (Nucleoside and Nucleotide Biosynthesis); PUR-NUC-SYN (Purine Nucleotide Biosynthesis); PWY-6121 (5-aminoimidazole ribonucleotide biosynthesis I); PWY-6277 (superpathway of 5-aminoimidazole ribonucleotide biosynthesis); PWY-6613 (tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate); PWY-841 (superpathway of purine nucleotides <i>de novo</i> biosynthesis I); Purine-Nucleotide-De-Novo-Biosynthesis (Purine Nucleotide <i>De Novo</i> Biosynthesis); Vitamin-Biosynthesis (Vitamin Biosynthesis)|KEGG: rn00230 (Purine metabolism); rn00670 (One carbon pool by folate); rn01110 (Biosynthesis of secondary metabolites)	AraCyc: GART-RXN|BiGG: ADE8; GARFT; GARFTi|BrachyCyc: GART-RXN|KEGG: R04325|MetaCyc: GART-RXN|Name: 10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide; 10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase; 10-formyltetrahydrofolate:5'-phosphoribosylglycinamide N-formyltransferase; 2-amino-N-ribosylacetamide 5'-phosphate transformylase; 5,10-methenyltetrahydrofolate:2-amino-N-ribosylacetamide ribonucleotide transformylase; GAR TFase; GAR formyltransferase; GAR transformylase; Phosphoribosylglycinamide formyltransferase; formyltransferase; glycinamide ribonucleotide transformylase; phosphoribosylglycinamide formyltransferase; phosphoribosylglycinamide formyltransferase, irreversible; phosphoribosylglycinamideformyltransferase-irreversible	2.1.2.2	-6.68	4.98	cpd00067;cpd00087;cpd00201;cpd02394;cpd02678	OK	0	rxn27872;rxn32750	GCC|EQP	Primary Database
rxn03005	R04326	R04326	(1) cpd00087[0] + (1) cpd02678[0] <=> (1) cpd00001[0] + (1) cpd00347[0] + (1) cpd02394[0]	-2:cpd00067:0:"H+";-1:cpd00087:0:"Tetrahydrofolate";-1:cpd02678:0:"N-Formyl-GAR";1:cpd00001:0:"H2O";1:cpd00347:0:"5-10-Methenyltetrahydrofolate";1:cpd02394:0:"GAR"	0	(2) cpd00067[0] + (1) cpd00087[0] + (1) cpd02678[0] <=> (1) cpd00001[0] + (1) cpd00347[0] + (1) cpd02394[0]	(2) H+[0] + (1) Tetrahydrofolate[0] + (1) N-Formyl-GAR[0] <=> (1) H2O[0] + (1) 5-10-Methenyltetrahydrofolate[0] + (1) GAR[0]	=	null	KEGG: rn00670 (One carbon pool by folate)	AlgaGEM: R_R04326_c|AraGEM: R_R04326_c|JP_Creinhardtii_MSB: R_FGFTh; R_FGFTm|KEGG: R04326|Maize_C4GEM: R_R04326_c|Name: N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide formyltransferase	2.1.2.2	7.29	4.95	cpd00001;cpd00067;cpd00087;cpd00347;cpd02394;cpd02678	OK	0	rxn33724;rxn35343	GCC|EQP	Primary Database
rxn03006	rxn03006	rxn03006	(4) cpd00001[0] + (3) cpd00006[0] + (1) cpd00011[0] + (1) cpd00877[0] <=> (3) cpd00007[0] + (1) cpd03041[0]	-4:cpd00001:0:"H2O";-3:cpd00006:0:"NADP";-1:cpd00011:0:"CO2";-1:cpd00877:0:"Lathosterol";3:cpd00007:0:"O2";1:cpd03041:0:"Methostenol"	0	(4) cpd00001[0] + (3) cpd00006[0] + (1) cpd00011[0] + (1) cpd00877[0] <= (3) cpd00007[0] + (1) cpd03041[0]	(4) H2O[0] + (3) NADP[0] + (1) CO2[0] + (1) Lathosterol[0] <= (3) O2[0] + (1) Methostenol[0]	<	null	null	null	1.1.1.170|1.1.1.270|1.14.13.72	1769.48	5.39	cpd00001;cpd00006;cpd00007;cpd00011;cpd00877;cpd03041	MI:C:-63/H:-81/N:-21/O:-51/P:-9|CI:9	0	null	GCC|EQC|EQU	Orphan
rxn03007	R07498	R07498	(1) cpd00006[0] + (1) cpd02398[0] <=> (1) cpd00005[0] + (1) cpd03221[0]	-1:cpd00006:0:"NADP";-1:cpd02398:0:"Zymostenol";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd03221:0:"Zymosterol"	0	(1) cpd00006[0] + (1) cpd02398[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03221[0]	(1) NADP[0] + (1) Zymostenol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Zymosterol[0]	=	null	KEGG: rn00100 (Steroid biosynthesis)	AraGEM: R_R07498_c|JP_Creinhardtii_MSB: R_ZYMSTR|KEGG: R07498|iRS1563: R_R07498_c|iRS1597: R07498_c|Name: 	1.3.1.72	13.27	1.0	cpd00005;cpd00006;cpd00067;cpd02398;cpd03221	OK	0	null	GCC|EQC|EQU	Primary Database
rxn03008	R04330	androstan-3alpha,17beta-diol:NAD+ oxidoreductase	(1) cpd00003[0] + (1) cpd02403[0] <=> (1) cpd00004[0] + (1) cpd02435[0]	-1:cpd00003:0:"NAD";-1:cpd02403:0:"Androstan-3alpha,17beta-diol";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd02435:0:"Androstanolone"	0	(1) cpd00003[0] + (1) cpd02403[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02435[0]	(1) NAD[0] + (1) Androstan-3alpha,17beta-diol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Androstanolone[0]	=	null	null	KEGG: R04330|Name: Androstan-3alpha,17beta-diol:NAD+ oxidoreductase; androstan-3alpha,17beta-diol:NAD+ oxidoreductase	1.1.1.53	-0.28	0.37	cpd00003;cpd00004;cpd00067;cpd02403;cpd02435	OK	0	null	GCC|EQC|EQU	Primary Database
rxn03009	R04333	Indole-3-acetyl-beta-1-D-glucoside:myo-inositol indoleacetyltransferase	(1) cpd00121[0] + (1) cpd02578[0] <=> (1) cpd00027[0] + (1) cpd02412[0]	-1:cpd00121:0:"L-Inositol";-1:cpd02578:0:"Indole-3-acetyl-beta-1-D-glucoside";1:cpd00027:0:"D-Glucose";1:cpd02412:0:"Indole-3-acetyl-myo-inositol"	0	(1) cpd00121[0] + (1) cpd02578[0] <=> (1) cpd00027[0] + (1) cpd02412[0]	(1) L-Inositol[0] + (1) Indole-3-acetyl-beta-1-D-glucoside[0] <=> (1) D-Glucose[0] + (1) Indole-3-acetyl-myo-inositol[0]	?	null	null	KEGG: R04333|Name: Indole-3-acetyl-beta-1-D-glucoside:myo-inositol; Indole-3-acetyl-beta-1-D-glucoside:myo-inositol indoleacetyltransferase; indoleacetyltransferase	2.3.1.72	10000000.0	10000000.0	cpd00027;cpd00121;cpd02412;cpd02578	OK	0	null	GCP|EQP	Primary Database
