id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd24000	24-hydroxy-3-oxocholest-4-en-26-oyl-CoA	24-hydroxy-3-oxocholest-4-en-26-oyl-CoA	C48H72N7O19P3S	1179.0	Primary Database	LPAPCIXIEIQRQA-OQRFGCRRSA-J	-4	1	0	null	0	-795.99	8.03	1:63:-0.17;1:65:5.65;1:66:2.68;1:68:3.40	1:52:6.26;1:53:-7.46;1:54:-1.04;1:61:1.90	null	null	Name: 24-hydroxy-3-oxocholest-4-en-26-oyl-CoA; cholest-4-en-24-ol-3-one-26-oyl-CoA|AraCyc: CPD-13694|CornCyc: CPD-13694|MetaCyc: CPD-13694|metanetx.chemical: MNXM9919	CC(C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])C(O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd24001	3,24-dioxocholest-4-en-26-oyl-CoA	3,24-dioxocholest-4-en-26-oyl-CoA	C48H70N7O19P3S	1177.0	Primary Database	ZVFUUGBGZMBUAN-KZNRQMKSSA-J	-4	1	0	null	0	-787.97	8.03	1:27:11.48;1:63:5.65;1:65:0.91;1:66:0.83;1:68:3.28	1:52:6.26;1:53:-7.46;1:54:-1.04	null	null	Name: 3,24-dioxocholest-4-en-26-oyl-CoA; cholest-4-en--3,24,dione-26-oyl-CoA|AraCyc: CPD-13695|CornCyc: CPD-13695|MetaCyc: CPD-13695|metanetx.chemical: MNXM8088	CC(C(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC
cpd24002	3-oxochol-4-en-24-oyl-CoA	3-oxochol-4-en-24-oyl-CoA	C45H66N7O18P3S	1121.0	Primary Database	VVQGMUPGBRZRFY-ABDXREKHSA-J	-4	1	0	null	0	-761.0	8.0	1:59:-0.17;1:61:5.65;1:62:2.68;1:64:3.40	1:49:6.26;1:50:-7.46;1:51:-1.04;1:58:1.90	null	null	Name: 3-oxochol-4-en-24-oyl-CoA|MetaCyc: CPD-13696|metanetx.chemical: MNXM10109	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd24003	3-oxochol-4,22-dien-24-oyl-CoA	3-oxochol-4,22-dien-24-oyl-CoA	C45H64N7O18P3S	1119.0	Primary Database	KECDKXTVBMMQTC-FZQSAGNESA-J	-4	1	0	null	0	-740.19	8.01	1:59:-0.17;1:61:5.65;1:62:2.68;1:64:3.40	1:49:6.26;1:50:-7.46;1:51:-1.04;1:58:1.90	null	null	Name: (22E)-3-oxo-chol-4,22-dien-24-oyl-CoA; (22E)-3-oxochola-4,22-dien-24-oyl-CoA; 3-oxochol-4,22-dien-24-oyl-CoA; 3-oxochola-4,22-dien-24-oyl-CoA(4-)|ChEBI: 136759|MetaCyc: CPD-13697|metanetx.chemical: MNXM722941	C[C@H](/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd24004	22-hydroxy-3-oxochol-4-en-24-oyl-CoA	22-hydroxy-3-oxochol-4-en-24-oyl-CoA	C45H66N7O19P3S	1137.0	Primary Database	PWKWOPLMMQRHSP-FILDTDSGSA-J	-4	1	0	null	0	-799.04	8.01	1:60:-0.17;1:62:5.65;1:63:2.68;1:65:3.40	1:49:6.26;1:50:-7.46;1:51:-1.04;1:59:1.90	null	null	Name: 22-hydroxy-3-oxochol-4-en-24-oyl-CoA|AraCyc: CPD-13698|CornCyc: CPD-13698|MetaCyc: CPD-13698|metanetx.chemical: MNXM9905	C[C@H](C(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd24005	3,22-dioxochol-4-en-24-oyl-CoA	3,22-dioxochol-4-en-24-oyl-CoA	C45H64N7O19P3S	1135.0	Primary Database	MUOUYOUSQGFFIP-GDRSPGQTSA-J	-4	1	0	null	0	-791.02	8.01	1:19:10.60;1:60:5.65;1:62:0.91;1:63:0.83;1:65:3.28	1:49:6.26;1:50:-7.46;1:51:-1.04	null	null	Name: 3,22-diketochol-4-en-24-oyl-CoA(4-); 3,22-diketochol-4-en-24-oyl-coenzyme A(4-); 3,22-dioxochol-4-en-24-oyl-CoA; 3,22-dioxochol-4-en-24-oyl-coenzyme A(4-)|AraCyc: CPD-13699|ChEBI: 86014|CornCyc: CPD-13699|MetaCyc: CPD-13699|metanetx.chemical: MNXM9940	C[C@H](C(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd24006	3-one-23,24-bisnorchol-4-en-22-yl-CoA	3-one-23,24-bisnorchol-4-en-22-yl-CoA	C43H62N7O18P3S	1093.0	Primary Database	CJJBDUCNUMWUJX-ZKTJOKCMSA-J	-4	1	0	null	0	-764.24	7.99	1:57:-0.17;1:59:5.65;1:60:2.68;1:62:3.40	1:47:6.26;1:48:-7.46;1:49:-1.04;1:55:1.90	null	null	Name: 3-ketopregn-4-ene-20-carboxy-CoA(4-); 3-ketopregn-4-ene-20-carboxy-coenzyme A(4-); 3-one-23,24-bisnorchol-4-en-22-yl-CoA; 3-oxo-23,24-bisnorchol-4-en-22-oyl-CoA; 3-oxo-23,24-bisnorchol-4-en-22-oyl-coenzyme A(4-); 3-oxo-4-pregnene-20-carboxyl-CoA; 3-oxochol-4-en-22-oyl-CoA; 3-oxopregn-4-ene-20-carboxy-coenzyme A(4-); 4-BNC-CoA; 4-BNC-CoA(4-); androst-4-en-3-one-17-propanoyl-CoA; pregenenone-coA; pregna-4-ene-3-one-20-oyl-CoA|AraCyc: CPD-13700|ChEBI: 83792|CornCyc: CPD-13700|MetaCyc: CPD-13700|metanetx.chemical: MNXM6835	C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd24007	9alpha-hydroxy-4-androstene-3,17-dione	9alpha-hydroxy-4-androstene-3,17-dione	C19H26O3	302.0	Primary Database	SNMVJSSWZSJOGL-PLOWYNNNSA-N	0	1	0	null	0	-66.42	9.5	1:3:18.17	1:20:-5.14;1:21:-7.48;1:22:0.38	null	null	Name: 9-OH-AD; 9-hydroxyandrost-4-ene-3,17-dione; 9alpha-hydroxy-4-androstene-3,17-dione; 9alpha-hydroxy-androst-4-en-3,17-dione; 9alpha-hydroxy-androst-4-ene-3,17-dione; 9alpha-hydroxy-androstenedione; 9alpha-hydroxyandrost-4-ene-3,17-dione; 9alpha-hydroxyandrostenedione|ChEBI: 85549|MetaCyc: CPD-13706|metanetx.chemical: MNXM10481	C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@]12O	GC|EQ
cpd24008	5alpha-testosterone	5alpha-testosterone	null	10000000.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: 5alpha-testosterone|MetaCyc: CPD-13707|metanetx.chemical: MNXM38428		null
cpd24009	DMSeP-amine	DMSeP-amine	C5H15NSe	167.0	Primary Database	BEZWFOOGYOXQPU-UHFFFAOYSA-O	2	1	0	null	0	10000000.0	10000000.0		1:6:10.09	null	null	Name: DMSeP-amine; dimethylselenopropanoate-amine; dimethylselenopropionate-amine|MetaCyc: CPD-13719|PlantCyc: CPD-13719|metanetx.chemical: MNXM11411; MNXM511567	C[Se+](C)CCC[NH3+]	GC
