id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd40000	N(5)-acyl-L-ornithine	N(5)-acyl-L-ornithine	C6H11N2O3R	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(5)-acyl-L-ornithine|ChEBI: 58111	[1*]C(=O)NCCC[C@H]([NH3+])C(=O)[O-]	
cpd40001	isovitexin 2''-O-beta-D-glucoside	isovitexin 2''-O-beta-D-glucoside	C27H29O15	10000000	Primary Database	RQTTXGQDIROLTQ-FLJXCGGLSA-M	-1	0	0	null	0	10000000.0	10000000.0			null	null	Name: (1S)-1,5-anhydro-2-O-D-glucopyranosyl-1-[5-hydroxy-2-(4-hydroxyphenyl)-7-oxido-4-oxo-4H-chromen-6-yl]-D-glucitol|ChEBI: 58124	O=c1cc(-c2ccc(O)cc2)oc2cc([O-])c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12	
cpd40002	GDP-D-glucose	GDP-D-glucose	C16H23N5O16P2	10000000	Primary Database	MVMSCBBUIHUTGJ-ZQVROCHNSA-L	-2	0	0	null	0	10000000.0	10000000.0			null	null	Name: GDP-D-glucose dianion; guanosine 5'-[3-(D-glucopyranosyl) diphosphate]|ChEBI: 58127	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	
cpd40003	CDP-4-dehydro-6-deoxy-D-glucose	CDP-4-dehydro-6-deoxy-D-glucose	C15H21N3O15P2	10000000	Primary Database	PUBYMNIINUUJLL-JOCQNMFKSA-L	-2	0	0	null	0	10000000.0	10000000.0			null	null	Name: CDP-4-dehydro-6-deoxy-D-glucose dianion; cytidine 5'-[3-(6-deoxy-D-xylo-hexopyranosyl-4-ulose) diphosphate]|ChEBI: 58166	C[C@H]1OC(OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)C1=O	
cpd40004	a 1-acyl-sn-glycero-3-phosphocholine	a 1-acyl-sn-glycero-3-phosphocholine	C9H19NO7PR	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 1-acyl-sn-glycero-3-phosphocholine|ChEBI: 58168	[1*]C(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	
cpd40005	1-O-alkyl-2-acetyl-sn-glycerol 3-phosphate	1-O-alkyl-2-acetyl-sn-glycerol 3-phosphate	C5H8O7PR	10000000	Primary Database		-2	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-O-alkyl-2-acetyl-sn-glycerol 3-phosphate|ChEBI: 58191	[1*]OC[C@H](COP(=O)([O-])[O-])OC(C)=O	
cpd40006	mevaldate	mevaldate	C6H9O4	10000000	Primary Database	CWCYSIIDJAVQSK-UHFFFAOYSA-M	-1	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-hydroxy-3-methyl-5-oxopentanoate; mevaldate anion; mevaldate(1-)|ChEBI: 58219	CC(O)(CC=O)CC(=O)[O-]	
cpd40007	D-glucose 1,6-bisphosphate	D-glucose 1,6-bisphosphate	C6H10O12P2	10000000	Primary Database	ZJHWKVNJCGZAFV-JGWLITMVSA-J	-4	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2,6-di-O-phosphonato-D-glucose; D-glucose 1,6-bis(phosphate); D-glucose 1,6-bisphosphate; D-glucose 1,6-bisphosphate tetraanion|ChEBI: 58232	O=C[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]	
cpd40008	a (2R)-2-hydroxycarboxylate	a (2R)-2-hydroxycarboxylate	C2H2O3R	10000000	Primary Database		-1	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2R)-2-hydroxy monocarboxylic acid anions; (2R)-2-hydroxycarboxylate; (2R)-alpha-hydroxy monocarboxylic acid anion; (2R)-alpha-hydroxy monocarboxylic acid anions; (R)-2-hydroxyacid anion; (R)-2-hydroxyacid anions; a (2R)-2-hydroxycarboxylate|ChEBI: 58314	[1*][C@@H](O)C(=O)[O-]	
cpd40009	D-allose 6-phosphate	D-allose 6-phosphate	C6H11O9P	10000000	Primary Database	VFRROHXSMXFLSN-BGPJRJDNSA-L	-2	0	0	null	0	10000000.0	10000000.0			null	null	Name: 6-O-phosphonato-D-allose; D-allose 6-phosphate; D-allose 6-phosphate dianion|ChEBI: 58328	O=C[C@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]	
cpd40010	a CDP-1,2-diacyl-sn-glycerol	a CDP-1,2-diacyl-sn-glycerol	C14H17N3O15P2R2	10000000	Primary Database		-2	0	0	null	0	10000000.0	10000000.0			null	null	Name: a CDP-1,2-diacyl-sn-glycerol|ChEBI: 58332	[1*]C(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC([2*])=O	
cpd40011	an acyl-CoA	an acyl-CoA	C22H31N7O17P3RS	10000000	Primary Database		-4	0	0	null	0	10000000.0	10000000.0			null	null	Name: an acyl-CoA|ChEBI: 58342	[1*]C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	
