id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn07000	R01105	Galactan galactohydrolase	(1) cpd00001[0] <=> (1) cpd00724[0]	-1:cpd00001:0:"H2O";1:cpd00724:0:"alpha-D-Galactose"	0	(1) cpd00001[0] => (1) cpd00724[0]	(1) H2O[0] => (1) alpha-D-Galactose[0]	>	null	KEGG: rn00052 (Galactose metabolism)	KEGG: R01105|Name: Galactan galactohydrolase	3.2.1.22|3.2.1.23	-62.92	0.36	cpd00001;cpd00724	MI:C:6/H:10/O:5	0	null	GCC|EQC|EQU	Primary Database
rxn07001	rxn07001	rxn07001	(1) cpd00001[0] <=> (1) cpd00832[0]	-1:cpd00001:0:"H2O";1:cpd00832:0:"N-Acetyl-D-chondrosamine"	0	(1) cpd00001[0] => (1) cpd00832[0]	(1) H2O[0] => (1) N-Acetyl-D-chondrosamine[0]	>	null	null	null	3.2.1.49|3.2.1.52	-28.67	0.53	cpd00001;cpd00832	MI:C:8/H:13/N:1/O:5	0	null	GCC|EQC|EQU	Orphan
rxn07002	phosphotransferase	UDP-N-acetyl-D-glucosamine:dolichyl-phosphate N-acetyl-D-glucosamine	(1) cpd00037[0] + (1) cpd11619[0] <=> (1) cpd00091[0]	-1:cpd00037:0:"UDP-N-acetylglucosamine";-1:cpd11619:0:"Dolichyl phosphate";1:cpd00091:0:"UMP"	0	(1) cpd00037[0] + (1) cpd11619[0] <=> (1) cpd00091[0]	(1) UDP-N-acetylglucosamine[0] + (1) Dolichyl phosphate[0] <=> (1) UMP[0]	?	null	null	Name: UDP-N-acetyl-D-glucosamine:dolichyl-phosphate N-acetyl-D-glucosamine; phosphotransferase	2.7.8.15	10000000.0	10000000.0	cpd00037;cpd00091;cpd11619	MI:C:-33/H:-57/N:-1/O:-12/P:-2|CI:2	0	null	EQU|EQP|GCP	Orphan
rxn07003	rxn07003	rxn07003	(1) cpd12235[0] <=> (1) cpd11713[0]	-1:cpd12235:0:"Protein asparagine";1:cpd11713:0:"Dolichyl diphosphate"	0	(1) cpd12235[0] <=> (1) cpd11713[0]	(1) Protein asparagine[0] <=> (1) Dolichyl diphosphate[0]	?	null	null	null	2.4.1.119	10000000.0	10000000.0	cpd11713;cpd12235	MI:C:75/H:125/N:-3/O:4/P:2/R:-2|CI:-2	0	null	GCP|EQP	Orphan
rxn07005	rxn07005	rxn07005	(4) cpd00001[0] <=> (4) cpd00138[0]	-4:cpd00001:0:"H2O";4:cpd00138:0:"D-Mannose"	0	(4) cpd00001[0] => (4) cpd00138[0]	(4) H2O[0] => (4) D-Mannose[0]	>	null	null	null	3.2.1.113	-255.74	1.15	cpd00001;cpd00138	MI:C:24/H:40/O:20	0	null	GCC|EQC|EQU	Orphan
rxn07006	rxn07006	rxn07006	(2) cpd00001[0] <=> (2) cpd00138[0]	-2:cpd00001:0:"H2O";2:cpd00138:0:"D-Mannose"	0	(2) cpd00001[0] => (2) cpd00138[0]	(2) H2O[0] => (2) D-Mannose[0]	>	null	null	null	3.2.1.114	-127.87	0.57	cpd00001;cpd00138	MI:C:12/H:20/O:10	0	null	GCC|EQC|EQU	Orphan
rxn07009	rxn07009	rxn07009	(1) cpd00232[0] <=> (1) cpd00001[0]	-1:cpd00232:0:"Neu5Ac";1:cpd00001:0:"H2O"	0	(1) cpd00232[0] <= (1) cpd00001[0]	(1) Neu5Ac[0] <= (1) H2O[0]	<	null	null	null	3.2.1.18	112.49	0.6	cpd00001;cpd00232	MI:C:-11/H:-16/N:-1/O:-8|CI:1	0	null	GCC|EQC|EQU	Orphan
rxn07011	rxn07011	rxn07011	(1) cpd00001[0] <=> (1) cpd01112[0]	-1:cpd00001:0:"H2O";1:cpd01112:0:"Galactose"	0	(1) cpd00001[0] => (1) cpd01112[0]	(1) H2O[0] => (1) Galactose[0]	>	null	null	null	null	-63.23	0.34	cpd00001;cpd01112	MI:C:6/H:10/O:5	0	null	GCC|EQC|EQU	Orphan
rxn07013	sucrose:phosphate alpha-D-glucosyltransferase	sucrose:phosphate alpha-D-glucosyltransferase	(1) cpd00009[0] <=> (1) cpd00082[0] + (1) cpd00089[0]	-1:cpd00009:0:"Phosphate";1:cpd00082:0:"D-Fructose";1:cpd00089:0:"Glucose-1-phosphate"	0	(1) cpd00009[0] => (1) cpd00082[0] + (1) cpd00089[0]	(1) Phosphate[0] => (1) D-Fructose[0] + (1) Glucose-1-phosphate[0]	>	null	null	Name: sucrose:phosphate alpha-D-glucosyltransferase	2.4.1.7	-161.65	0.45	cpd00009;cpd00082;cpd00089	MI:C:12/H:22/O:11	0	null	GCC|EQC|EQU	Orphan
rxn07015	maltose:phosphate 1-beta-D-glucosyltransferase	maltose:phosphate 1-beta-D-glucosyltransferase	(1) cpd00009[0] <=> (1) cpd00027[0] + (1) cpd00501[0]	-1:cpd00009:0:"Phosphate";1:cpd00027:0:"D-Glucose";1:cpd00501:0:"beta-D-Glucose 1-phosphate"	0	(1) cpd00009[0] => (1) cpd00027[0] + (1) cpd00501[0]	(1) Phosphate[0] => (1) D-Glucose[0] + (1) beta-D-Glucose 1-phosphate[0]	>	null	null	Name: a,a-trehalose:phosphate beta-D-glucosyltransferase; maltose:phosphate 1-beta-D-glucosyltransferase	2.4.1.64|2.4.1.8	-160.81	0.38	cpd00009;cpd00027;cpd00501	MI:C:12/H:22/O:11	0	null	GCC|EQC|EQU	Orphan
