id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn28000	RXN-5061.c.riceexp.Oxidized-ferredoxins_Reduced-ferredoxins	RXN-5061.c.riceexp.Oxidized-ferredoxins_Reduced-ferredoxins	(1) cpd00345[0] + (1) cpd27757[0] <=> (1) cpd00125[0] + (1) cpd28082[0]	-1:cpd00345:0:"5-Methyltetrahydrofolate";-1:cpd27757:0:"Oxidized-ferredoxins";2:cpd00067:0:"H+";1:cpd00125:0:"5-10-Methylenetetrahydrofolate";1:cpd28082:0:"Reduced-ferredoxins"	0	(1) cpd00345[0] + (1) cpd27757[0] <=> (2) cpd00067[0] + (1) cpd00125[0] + (1) cpd28082[0]	(1) 5-Methyltetrahydrofolate[0] + (1) Oxidized-ferredoxins[0] <=> (2) H+[0] + (1) 5-10-Methylenetetrahydrofolate[0] + (1) Reduced-ferredoxins[0]	?	null	null	DF_Athaliana: reac_799|RiceCyc: RXN-5061|SorghumCyc: METLENETHFRED-FERRE-RXN; RXN-5061|Name: 	1.5.7.1	10000000.0	10000000.0	cpd00067;cpd00125;cpd00345;cpd27757;cpd28082	CI:1	0	null	GCP|EQP	Secondary Database
rxn28001	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN.d	Myo-inositol-1(or 4)-monophosphatase	(1) cpd00001[0] + (1) cpd02484[0] <=> (1) cpd00009[0] + (1) cpd00121[0]	-1:cpd00001:0:"H2O";-1:cpd02484:0:"Inositol 3-phosphate";1:cpd00009:0:"Phosphate";1:cpd00121:0:"L-Inositol"	0	(1) cpd00001[0] + (1) cpd02484[0] => (1) cpd00009[0] + (1) cpd00121[0]	(1) H2O[0] + (1) Inositol 3-phosphate[0] => (1) Phosphate[0] + (1) L-Inositol[0]	>	null	MetaCyc: Cyclitols-Biosynthesis (Cyclitol Biosynthesis); PWY-2301 (<i>myo</i>-inositol biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); SUGAR-DERIVS (Sugar Derivative Biosynthesis); Sugar-Alcohols-Biosynthesis (Sugar Alcohol Biosynthesis)|KEGG: rn00521 (Streptomycin biosynthesis); rn00562 (Inositol phosphate metabolism); rn01110 (Biosynthesis of secondary metabolites)	AraCyc: MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN; RXN-10949|BiGG: INM1; MI3PP; YDR287W|BrachyCyc: MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN|KEGG: R01187|MetaCyc: MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN; RXN-10949|Name: 1D-myo-Inositol 3-phosphate phosphahydrolase; 1D-myo-Inositol 3-phosphate phosphohydrolase; Inositol monophosphatase 1; Myo-inositol-1(or 4)-monophosphatase; Myo-inositol-1-phosphatase; myo-inositol 3-phosphatase	3.1.3.25	-5.17	0.34	cpd00001;cpd00009;cpd00121;cpd02484	OK	1	rxn00883	GCC|EQC|EQU	Secondary Database
rxn28002	N-ACETYLGLUTPREDUCT-RXN.d	N-ACETYLGLUTPREDUCT-RXN.d	(1) cpd00006[0] + (1) cpd00009[0] + (1) cpd00918[0] <=> (1) cpd00005[0] + (1) cpd02552[0]	-1:cpd00006:0:"NADP";-1:cpd00009:0:"Phosphate";-1:cpd00918:0:"2-Acetamido-5-oxopentanoate";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd02552:0:"n-acetylglutamyl-phosphate"	0	(1) cpd00006[0] + (1) cpd00009[0] + (1) cpd00918[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd02552[0]	(1) NADP[0] + (1) Phosphate[0] + (1) 2-Acetamido-5-oxopentanoate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) n-acetylglutamyl-phosphate[0]	=	null	MetaCyc: ARG+POLYAMINE-SYN (superpathway of arginine and polyamine biosynthesis); ARGININE-SYN (L-arginine Biosynthesis); ARGSYN-PWY (L-arginine biosynthesis I (via L-ornithine)); ARGSYNBSUB-PWY (L-arginine biosynthesis II (acetyl cycle)); Amino-Acid-Biosynthesis (Amino Acid Biosynthesis); GLUTORN-PWY (L-ornithine biosynthesis I); IND-AMINO-ACID-SYN (Proteinogenic Amino Acid Biosynthesis); L-Ornithine-Biosynthesis (L-Ornithine Biosynthesis); Other-Amino-Acid-Biosynthesis (Other Amino Acid Biosynthesis); PWY-5154 (L-arginine biosynthesis III (via <i>N</i>-acetyl-L-citrulline)); Polyamine-Biosynthesis (Amine and Polyamine Biosynthesis)|KEGG: rn00330 (Arginine and proline metabolism); rn01110 (Biosynthesis of secondary metabolites); rn01210 (2-Oxocarboxylic acid metabolism); rn01230 (Biosynthesis of amino acids)	AraCyc: N-ACETYLGLUTPREDUCT-RXN|BiGG: AGPR; AGPRim|BrachyCyc: N-ACETYLGLUTPREDUCT-RXN|KEGG: R03443|MetaCyc: N-ACETYLGLUTPREDUCT-RXN|Name: (phosphrylating); N-Acetyl-L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase; N-acetyl-L-glutamate gamma-semialdehyde:NADP+ oxidoreductase (phosphorylating); N-acetyl-L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphorylating); N-acetyl-L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphrylating); N-acetyl-g-glutamyl-phosphate reductase; N-acetyl-g-glutamyl-phosphate reductase, irreversible; N-acetyl-gamma-glutamyl-phosphate reductase; N-acetylglutamate 5-semialdehyde dehydrogenase; N-acetylglutamic gamma-semialdehyde dehydrogenase; reductase, acetyl-gamma-glutamyl phosphate	1.2.1.38	1.6	0.39	cpd00005;cpd00006;cpd00009;cpd00067;cpd00918;cpd02552	OK	1	rxn02465;rxn30339	GCC|EQC|EQU	Secondary Database
rxn28003	RXNBWI-16.d	RXNBWI-16.d	(1) cpd00002[0] + (1) cpd00003[0] <=> (1) cpd00006[0] + (1) cpd00008[0]	-1:cpd00002:0:"ATP";-1:cpd00003:0:"NAD";1:cpd00006:0:"NADP";1:cpd00008:0:"ADP";1:cpd00067:0:"H+"	0	(1) cpd00002[0] + (1) cpd00003[0] <=> (1) cpd00006[0] + (1) cpd00008[0] + (1) cpd00067[0]	(1) ATP[0] + (1) NAD[0] <=> (1) NADP[0] + (1) ADP[0] + (1) H+[0]	=	null	MetaCyc: Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis); NAD-Metabolism (NAD Metabolism); NADPHOS-DEPHOS-PWY (NAD phosphorylation and dephosphorylation); NADPHOS-DEPHOS-PWY-1 (NAD phosphorylation and transhydrogenation); PWY-5083 (NAD/NADH phosphorylation and dephosphorylation); PWY-7245 (superpathway NAD/NADP-NADH/NADPH interconversion (yeast)); PWY-7268 (NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)); PWY-7269 (NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast))|KEGG: rn00760 (Nicotinate and nicotinamide metabolism)	AraCyc: NAD-KIN-RXN|BiGG: NADK; NADKm; POS5_1; POS5_2; UTR1_1; UTR1_2; YEL041W_1; YEL041W_2|BrachyCyc: NAD-KIN-RXN|KEGG: R00104|MetaCyc: NAD-KIN-RXN|Name: ATP:NAD+ 2'-phosphotransferase; DPN kinase; NAD kinase; NAD+ kinase; NADH kinase POS5; NADkinase; RXNBWI-16; RXNBWI-19; nad(+) kinase; nicotinamide adenine dinucleotide kinase; nicotinamide adenine dinucleotide kinase (phosphorylating)	2.7.1.23	-3.14	0.71	cpd00002;cpd00003;cpd00006;cpd00008;cpd00067	OK	1	rxn00077;rxn30190;rxn38696	GCC|EQC|EQU	Secondary Database
rxn28005	NADH-DEHYDROG-A-RXN.d	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	(1) cpd00004[0] + (1) cpd28301[0] <=> (1) cpd00003[0] + (1) cpd28300[0]	-1:cpd00004:0:"NADH";-1:cpd00067:0:"H+";-1:cpd28301:0:"Ubiquinones";1:cpd00003:0:"NAD";1:cpd28300:0:"Ubiquinols"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd28301[0] <=> (1) cpd00003[0] + (1) cpd28300[0]	(1) NADH[0] + (1) H+[0] + (1) Ubiquinones[0] <=> (1) NAD[0] + (1) Ubiquinols[0]	?	null	MetaCyc: AEROBIC-RESPIRATION (Aerobic Respiration); ANAEROBIC-RESPIRATION (Anaerobic Respiration); Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis); Degradation (Degradation/Utilization/Assimilation); Electron-Transfer (Electron Transfer); Energy-Metabolism (Generation of Precursor Metabolite and Energy); Iron-Metabolism (Iron Metabolism); NAD-Metabolism (NAD Metabolism); NITROGEN-DEG (Nitrogen Compound Metabolism); Nitrate-Reduction (Nitrate Reduction); Noncarbon-Nutrients (Inorganic Nutrient Metabolism); PWY-3781 (aerobic respiration I (cytochrome c)); PWY-4302 (aerobic respiration III (alternative oxidase pathway)); PWY-5083 (NAD/NADH phosphorylation and dephosphorylation); PWY-6692 (Fe(II) oxidation); PWY-7245 (superpathway NAD/NADP-NADH/NADPH interconversion (yeast)); PWY-7269 (NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)); PWY-7279 (aerobic respiration II (cytochrome c) (yeast)); PWY0-1334 (NADH to cytochrome <i>bd</i> oxidase electron transfer I); PWY0-1335 (NADH to cytochrome <i>bo</i> oxidase electron transfer I); PWY0-1567 (NADH to cytochrome <i>bo</i> oxidase electron transfer II); PWY0-1568 (NADH to cytochrome <i>bd</i> oxidase electron transfer II); PWY0-1573 (nitrate reduction VIIIb (dissimilatory)); Respiration ()	AraCyc: NADH-DEHYDROG-A-RXN; RXN0-5330|BrachyCyc: NADH-DEHYDROG-A-RXN; RXN0-5330|ChlamyCyc: NADH-DEHYDROG-A-RXN; NADH-DEHYDROG-RXN|EcoCyc: NADH-DEHYDROG-A-RXN; RXN0-5330|MetaCyc: NADH-DEHYDROG-A-RXN; RXN0-5330|Name: Complex I dehydrogenase; DPNH-coenzyme Q reductase; DPNH-ubiquinone reductase; NADH coenzyme Q1 reductase; NADH dehydrogenase (ubiquinone); NADH-CoQ oxidoreductase; NADH-CoQ reductase; NADH-Q6 oxidoreductase; NADH-coenzyme Q oxidoreductase; NADH-coenzyme Q reductase; NADH-ubiquinone oxidoreductase; NADH-ubiquinone reductase; NADH-ubiquinone-1 reductase; NADH2 dehydrogenase (ubiquinone); NADH:ubiquinone oxidoreductase; NADH:ubiquinone oxidoreductase complex; NADH:ubiquinone reductase (H+-translocating); NADH:ubiquinone reductase (non-electrogenic); Type I dehydrogenase; Ubiquinone reductase; coenzyme Q reductase; complex 1 dehydrogenase; complex I (NADH:Q1 oxidoreductase); complex I (electron transport chain); complex I (electron transport); dihydronicotinamide adenine dinucleotide-coenzyme Q reductase; electron transfer complex I; electron transport complex 1; electron transport complex I; reduced nicotinamide adenine dinucleotide-coenzyme Q reductase; type 1 dehydrogenase; ubiquinone reductase	1.6.5.-|1.6.5.3|1.6.5.9	10000000.0	10000000.0	cpd00003;cpd00004;cpd00067;cpd28300;cpd28301	OK	1	rxn20240;rxn20247;rxn20254;rxn28008;rxn38176;rxn38178	GCP|EQP	Secondary Database
rxn28008	NADH-DEHYDROG-A-RXN.w	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	(1) cpd00004[0] + (1) cpd28301[0] <=> (1) cpd00003[0] + (1) cpd28300[0]	-1:cpd00004:0:"NADH";-1:cpd00067:0:"H+";-1:cpd28301:0:"Ubiquinones";1:cpd00003:0:"NAD";1:cpd28300:0:"Ubiquinols"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd28301[0] <=> (1) cpd00003[0] + (1) cpd28300[0]	(1) NADH[0] + (1) H+[0] + (1) Ubiquinones[0] <=> (1) NAD[0] + (1) Ubiquinols[0]	?	null	MetaCyc: AEROBIC-RESPIRATION (Aerobic Respiration); ANAEROBIC-RESPIRATION (Anaerobic Respiration); Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis); Degradation (Degradation/Utilization/Assimilation); Electron-Transfer (Electron Transfer); Energy-Metabolism (Generation of Precursor Metabolite and Energy); Iron-Metabolism (Iron Metabolism); NAD-Metabolism (NAD Metabolism); NITROGEN-DEG (Nitrogen Compound Metabolism); Nitrate-Reduction (Nitrate Reduction); Noncarbon-Nutrients (Inorganic Nutrient Metabolism); PWY-3781 (aerobic respiration I (cytochrome c)); PWY-4302 (aerobic respiration III (alternative oxidase pathway)); PWY-5083 (NAD/NADH phosphorylation and dephosphorylation); PWY-6692 (Fe(II) oxidation); PWY-7245 (superpathway NAD/NADP-NADH/NADPH interconversion (yeast)); PWY-7269 (NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)); PWY-7279 (aerobic respiration II (cytochrome c) (yeast)); PWY0-1334 (NADH to cytochrome <i>bd</i> oxidase electron transfer I); PWY0-1335 (NADH to cytochrome <i>bo</i> oxidase electron transfer I); PWY0-1567 (NADH to cytochrome <i>bo</i> oxidase electron transfer II); PWY0-1568 (NADH to cytochrome <i>bd</i> oxidase electron transfer II); PWY0-1573 (nitrate reduction VIIIb (dissimilatory)); Respiration ()	AraCyc: NADH-DEHYDROG-A-RXN; RXN0-5330|BrachyCyc: NADH-DEHYDROG-A-RXN; RXN0-5330|ChlamyCyc: NADH-DEHYDROG-A-RXN; NADH-DEHYDROG-RXN|EcoCyc: NADH-DEHYDROG-A-RXN; RXN0-5330|MetaCyc: NADH-DEHYDROG-A-RXN; RXN0-5330|Name: Complex I dehydrogenase; DPNH-coenzyme Q reductase; DPNH-ubiquinone reductase; NADH coenzyme Q1 reductase; NADH dehydrogenase (ubiquinone); NADH-CoQ oxidoreductase; NADH-CoQ reductase; NADH-Q6 oxidoreductase; NADH-coenzyme Q oxidoreductase; NADH-coenzyme Q reductase; NADH-ubiquinone oxidoreductase; NADH-ubiquinone reductase; NADH-ubiquinone-1 reductase; NADH2 dehydrogenase (ubiquinone); NADH:ubiquinone oxidoreductase; NADH:ubiquinone oxidoreductase complex; NADH:ubiquinone reductase (H+-translocating); NADH:ubiquinone reductase (non-electrogenic); Type I dehydrogenase; Ubiquinone reductase; coenzyme Q reductase; complex 1 dehydrogenase; complex I (NADH:Q1 oxidoreductase); complex I (electron transport chain); complex I (electron transport); dihydronicotinamide adenine dinucleotide-coenzyme Q reductase; electron transfer complex I; electron transport complex 1; electron transport complex I; reduced nicotinamide adenine dinucleotide-coenzyme Q reductase; type 1 dehydrogenase; ubiquinone reductase	1.6.5.-|1.6.5.3|1.6.5.9	10000000.0	10000000.0	cpd00003;cpd00004;cpd00067;cpd28300;cpd28301	OK	1	rxn20240;rxn20247;rxn20254;rxn28005;rxn38176;rxn38178	GCP|EQP	Secondary Database
rxn28022	NADH-DEHYDROGENASE-RXN.m	NADH-DEHYDROGENASE-RXN.m	(1) cpd00004[0] + (1) cpd22290[0] <=> (1) cpd00003[0] + (1) cpd26978[0]	-1:cpd00004:0:"NADH";-1:cpd22290:0:"Acceptor";1:cpd00003:0:"NAD";1:cpd26978:0:"Donor-H2"	0	(1) cpd00004[0] + (1) cpd22290[0] <=> (1) cpd00003[0] + (1) cpd26978[0]	(1) NADH[0] + (1) Acceptor[0] <=> (1) NAD[0] + (1) Donor-H2[0]	?	null	null	AraCyc: 1.6.99.5-RXN; NADH-DEHYDROGENASE-RXN|BrachyCyc: 1.6.99.5-RXN; NADH-DEHYDROGENASE-RXN|ChlamyCyc: NADH-DEHYDROGENASE-RXN|CornCyc: 1.6.99.5-RXN; NADH-DEHYDROGENASE-RXN|MetaCyc: 1.6.99.5-RXN; NADH-DEHYDROGENASE-RXN|Name: DPNH diaphorase; NADH dehydrogenase; NADH diaphorase; NADH hydrogenase; NADH oxidoreductase; NADH-menadione oxidoreductase; NADH2 dehydrogenase; NADH:(acceptor) oxidoreductase; NADH:acceptor oxidoreductase; NADH:cytochrome c oxidoreductase; beta-NADH dehydrogenase dinucleotide; cytochrome c reductase; diaphorase; dihydrocodehydrogenase I dehydrogenase; dihydronicotinamide adenine dinucleotide dehydrogenase; diphosphopyridine diaphorase; reduced diphosphopyridine nucleotide diaphorase; type 1 dehydrogenase	1.6.99.3	10000000.0	10000000.0	cpd00003;cpd00004;cpd22290;cpd26978	CPDFORMERROR	1	rxn17260;rxn38180	GCP|EQP	Secondary Database
rxn28023	NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN.m	Ferrihemoprotein p450 reductase	(1) cpd00005[0] + (1) cpd27759[0] <=> (1) cpd00006[0] + (1) cpd28084[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd27759:0:"Oxidized-hemoproteins";1:cpd00006:0:"NADP";1:cpd28084:0:"Reduced-hemoproteins"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd27759[0] <=> (1) cpd00006[0] + (1) cpd28084[0]	(1) NADPH[0] + (1) H+[0] + (1) Oxidized-hemoproteins[0] <=> (1) NADP[0] + (1) Reduced-hemoproteins[0]	?	null	null	AraCyc: NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN|BrachyCyc: NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN|ChlamyCyc: NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN|CornCyc: NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN|MetaCyc: NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN|Name: CPR; FAD-cytochrome c reductase; Ferrihemoprotein p450 reductase; NADP-cytochrome c reductase; NADP-cytochrome reductase; NADPH--cytochrome p450 reductase; NADPH--ferrihemoprotein reductase; NADPH-cytochrome P-450 oxidoreductase; NADPH-cytochrome c oxidoreductase; NADPH-cytochrome c reductase; NADPH-cytochrome p-450 reductase; NADPH-dependent cytochrome c reductase; NADPH-ferricytochrome c oxidoreductase; NADPH-ferrihemoprotein reductase; NADPH-hemoprotein reductase; NADPH:P-450 reductase; NADPH:ferrihemoprotein oxidoreductase; NADPH:hemoprotein oxidoreductase; TPNH(2) cytochrome c reductase; TPNH-cytochrome c reductase; TPNH2 cytochrome c reductase; aldehyde reductase (NADPH-dependent); cytochrome P-450 reductase; cytochrome c reductase (reduced nicotinamide adenine dinucleotide phosphate, NADPH, NADPH-dependent); dihydroxynicotinamide adenine dinucleotide phosphate-cytochrome c reductase; ferrihemoprotein P-450 reductase; reduced nicotinamide adenine dinucleotide phosphate-cytochrome c reductase; reductase, cytochrome c (reduced nicotinamide adenine dinucleotide phosphate)	1.6.2.4	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd27759;cpd28084	CPDFORMERROR	1	rxn20266;rxn20267	GCP|EQP	Secondary Database
rxn28024	NADPH-DEHYDROGENASE-RXN.m	NADPH dehydrogenase	(1) cpd00005[0] + (1) cpd22290[0] <=> (1) cpd00006[0] + (1) cpd26978[0]	-1:cpd00005:0:"NADPH";-1:cpd22290:0:"Acceptor";1:cpd00006:0:"NADP";1:cpd26978:0:"Donor-H2"	0	(1) cpd00005[0] + (1) cpd22290[0] <=> (1) cpd00006[0] + (1) cpd26978[0]	(1) NADPH[0] + (1) Acceptor[0] <=> (1) NADP[0] + (1) Donor-H2[0]	?	null	null	AraCyc: NADPH-DEHYDROGENASE-RXN|BrachyCyc: NADPH-DEHYDROGENASE-RXN|ChlamyCyc: NADPH-DEHYDROGENASE-RXN|MetaCyc: NADPH-DEHYDROGENASE-RXN|SorghumCyc: NADPH-DEHYDROGENASE-RXN|Name: NADPH dehydrogenase; NADPH diaphorase; NADPH-dehydrogenase; NADPH-diaphorase; NADPH2 dehydrogenase; NADPH2 diaphorase; NADPH2-dehydrogenase; NADPH:(acceptor) oxidoreductase; NADPH:acceptor oxidoreductase; OYE; TPNH dehydrogenase; TPNH-diaphorase; diaphorase; dihydronicotinamide adenine dinucleotide phosphate dehydrogenase; old yellow enzyme; reduced nicotinamide adenine dinucleotide phosphate dehydrogenase; triphosphopyridine diaphorase; triphosphopyridine nucleotide diaphorase	1.6.99.1	10000000.0	10000000.0	cpd00005;cpd00006;cpd22290;cpd26978	CPDFORMERROR	1	rxn20268	GCP|EQP	Secondary Database
rxn28025	NAG1P-URIDYLTRANS-RXN.d	N-acetylglucosamine-1-phosphate uridyltransferase	(1) cpd00062[0] + (1) cpd19031[0] <=> (1) cpd00012[0] + (1) cpd00037[0]	-1:cpd00062:0:"UTP";-1:cpd19031:0:"N-Acetyl-alpha-D-glucosamine 1-phosphate";1:cpd00012:0:"PPi";1:cpd00037:0:"UDP-N-acetylglucosamine"	0	(1) cpd00062[0] + (1) cpd19031[0] <=> (1) cpd00012[0] + (1) cpd00037[0]	(1) UTP[0] + (1) N-Acetyl-alpha-D-glucosamine 1-phosphate[0] <=> (1) PPi[0] + (1) UDP-N-acetylglucosamine[0]	=	null	MetaCyc: Anhydromuropeptides-Recycling (Anhydromuropeptide Recycling); CARBO-BIOSYNTHESIS (Sugar Biosynthesis); Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis); Cell-Structure-Biosynthesis (Cell Structure Biosynthesis); Cell-Wall-Biosynthesis (Cell Wall Biosynthesis); Degradation (Degradation/Utilization/Assimilation); Glycan-Biosynthesis (Glycan Biosynthesis); Glycan-Pathways (Glycan Pathways); Metabolic-Clusters (Metabolic Clusters); OANTIGEN-PWY (<i>O</i>-antigen building blocks biosynthesis (<i>E. coli</i>)); PWY-5514 (UDP-<i>N</i>-acetyl-D-galactosamine biosynthesis II); PWY-6404 (superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis); PWY-6981 (chitin biosynthesis); PWY-7332 (superpathway of UDP-<I>N</i>-acetylglucosamine-derived O-antigen building blocks biosynthesis); PWY0-1261 (anhydromuropeptides recycling I); Polysaccharides-Biosynthesis (Polysaccharide Biosynthesis); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation); SUGAR-NUCLEOTIDES (Sugar Nucleotide Biosynthesis); Sugar-Derivatives (Sugar Derivative Degradation); UDP-NAc-Glucosamine-Biosynthesis (UDP-<i>N</i>-acetyl-D-glucosamine Biosynthesis); UDP-Nac-Galactosamine-Biosynthesis (UDP-<i>N</i>-acetyl-D-galactosamine Biosynthesis); UDP-Sugar-Biosynthesis (UDP-sugar Biosynthesis); UDPNACETYLGALSYN-PWY (UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II); UDPNAGSYN-PWY (UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I)|KEGG: rn00520 (Amino sugar and nucleotide sugar metabolism); rn01110 (Biosynthesis of secondary metabolites)	ChlamyCyc: NAG1P-URIDYLTRANS-RXN|KEGG: R00416|MetaCyc: NAG1P-URIDYLTRANS-RXN|Name: N-acetylglucosamine-1-phosphate uridyltransferase; UDP-N-acetylglucosamine diphosphorylase; UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23	-0.81	0.71	cpd00012;cpd00037;cpd00062;cpd19031	OK	0	null	GCC|EQC|EQU	Primary Database
