id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd02000	Glycerophosphodiester	Glycerophosphodiester	C3H7O6PR	171.0	Primary Database		-1	1	0	null	0	10000000.0	10000000.0	1:1:15.57;1:6:13.64;1:10:2.87	1:1:-2.97;1:6:-3.39	null	null	Name: Glycerophosphodiester; a sn-glycero-3-phosphodiester; sn-glycero-3-phosphoester(1-)|ChEBI: 83408|KEGG: C03120|metanetx.chemical: MNXM163400	*OP(=O)([O-])OC[C@H](O)CO	GC
cpd02001	Glycoprotein inositol	Glycoprotein inositol	C34H56N4O24	904.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Glycoprotein inositol|KEGG: C03121|metanetx.chemical: MNXM93441		null
cpd02002	Haloaromatic compound	Haloaromatic compound	C6H5R	78.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Haloaromatic compound|KEGG: C03122|metanetx.chemical: MNXM55863	*c1ccccc1	GC
cpd02003	L-Aspartylhydroxamate	L-Aspartylhydroxamate	C4H8N2O4	148.0	Primary Database	ZBYVTTSIVDYQSO-REOHCLBHSA-N	0	1	0	null	0	-156.35	0.72	1:5:1.80;1:8:17.26;1:10:8.97	1:4:8.05;1:9:0.62;1:10:-5.47	null	null	Name: (2S)-2-ammonio-4-(hydroxyamino)-4-oxobutanoate; (2S)-2-azaniumyl-3-(hydroxycarbamoyl)propanoate; (2S)-2-azaniumyl-4-(hydroxyamino)-4-oxobutanoate; L-Aspartylhydroxamate; beta-L-Aspartylhydroxamate; beta-L-aspartylhydroxamate|ChEBI: 58902|EcoCyc: CPD-11551|KEGG: C03124|MetaCyc: CPD-11551|metanetx.chemical: MNXM4487; MNXM59325	[NH3+][C@@H](CC(=O)NO)C(=O)[O-]	GC|EQ
cpd02004	L-Iduronate 2-sulfate	L-Iduronate 2-sulfate	C6H8O10S	272.0	Primary Database	COJBCAMFZDFGFK-HNFCZKTMSA-L	-2	1	0	null	0	-376.0	1.62	1:6:12.82;1:8:11.30;1:10:19.84;1:11:14.24;1:12:-2.14;1:16:3.56	1:6:-3.72;1:7:-4.45;1:8:-4.43;1:11:-3.73	null	null	Name: L-Iduronate 2-sulfate|KEGG: C03126|metanetx.chemical: MNXM18915	O=C([O-])[C@@H]1OC(O)[C@H](OS(=O)(=O)[O-])[C@@H](O)[C@@H]1O	GC|EQ
cpd02005	DMF	DMF	C3H7NO	73.0	Primary Database	ZMXDDKWLCZADIW-UHFFFAOYSA-N	0	1	0	null	0	40.18	0.98		1:5:0.38	null	null	Name: DMF; Dimethylformamide; N,N-Dimethylformamide; N,N-Dimethylmethanamide; N,N-dimethylformamide; N-Formyldimethylamine|ChEBI: 17741|EcoCyc: CPD-581|KEGG: C03134|MetaCyc: CPD-581|metanetx.chemical: MNXM4692	CN(C)C=O	GC|EQ|EQU
cpd02006	N-Acetyl-D-hexosamine	N-Acetyl-D-hexosamine	C8H15NO6	221.0	Primary Database	OVRNDRQMDRJTHS-BKJPEWSUSA-N	0	1	0	null	0	-66.21	0.5	1:4:12.81;1:6:14.29;1:8:11.60;1:10:13.45;1:12:14.92	1:6:-3.52;1:7:-4.31;1:8:-4.23;1:10:-3.63;1:12:-2.98;1:15:1.01	null	null	Name: N-Acetyl-D-hexosamine; N-acetyl-D-hexosamine; N-acetylhexosamine; N-acetylhexosamines|ChEBI: 21601|KEGG: C03136|metanetx.chemical: MNXM63506	CC(=O)NC1C(O)O[C@H](CO)C(O)C1O	GC|EQ|EQU
cpd02007	N-Acetyl-D-tryptophan	N-Acetyl-D-tryptophan	C13H13N2O3	245.0	Primary Database	DZTHIGRZJZPRDV-GFCCVEGCSA-M	-1	1	0	null	0	66.97	1.06	1:7:16.17;1:12:14.37;1:15:4.12	1:18:0.69	null	null	Name: (2R)-2-acetamido-3-(1H-indol-3-yl)propanoate; <i>N</i>-acetyl-D-tryptophan; DL-acetyl-D-tryptophan; N-Acetyl-D-tryptophan; N-acetyl-D-tryptophan; N-acetyl-D-tryptophanate; N-acetyl-D-tryptophanate anion; N-acetyl-D-tryptophanate(1-)|ChEBI: 57877|KEGG: C03137|MetaCyc: N-ACETYL-D-TRYPTOPHAN|metanetx.chemical: MNXM4709	CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	GC|EQ|EQU
cpd02008	N-Amidino-L-aspartate	N-Amidino-L-aspartate	C5H8N3O4	174.0	Primary Database	VVHOUVWJCQOYGG-REOHCLBHSA-M	-1	1	0	null	0	-65.7	1.33	1:1:4.95;1:6:2.98;1:8:17.75;1:10:19.58	1:8:-2.98;1:11:12.23	null	null	Name: (2S)-2-{[amino(iminio)methyl]amino}butanedioate; <i>N</i>-amidino-L-aspartate; <i>N</i>-amidino-L-aspartic acid; Guanidinosuccinic acid; N-Amidino-L-aspartate; N-Amidino-L-aspartic acid; N-amidino-L-aspartate; N-amidino-L-aspartic acid; guanidinosuccinic acid|ChEBI: 58005|KEGG: C03139|MetaCyc: CPD-599|metanetx.chemical: MNXM4057	NC(=[NH2+])N[C@@H](CC(=O)[O-])C(=O)[O-]	GC|EQ|EQU
cpd02009	N-Amidino-L-glutamate	N-Amidino-L-glutamate	C6H10N3O4	188.0	Primary Database	RHVVRMJOHATSPD-VKHMYHEASA-M	-1	1	0	null	0	-44.54	1.33	1:1:4.68;1:7:3.73;1:10:18.02;1:12:19.59	1:10:-2.80;1:13:12.17	null	null	Name: N-Amidino-L-glutamate|KEGG: C03140|metanetx.chemical: MNXM63634	NC(=[NH2+])N[C@@H](CCC(=O)[O-])C(=O)[O-]	GC|EQ|EQU
cpd02010	N-Benzoylanthranilate	N-Benzoylanthranilate	C14H10NO3	240.0	Primary Database	WXVLIIDDWFGYCV-UHFFFAOYSA-M	-1	1	0	null	0	46.17	1.25	1:7:15.79;1:17:3.55	1:18:-4.00	null	null	Name: 2-(benzoylamino)benzoate; 2-Benzoylaminobenzoic acid; 2-benzamidobenzoate; <i>N</i>-benzoylanthranilate; N-Benzoylanthranilate; N-benzoylanthranilate; N-bezoylanthranilate|ChEBI: 17331|CornCyc: CPD-423|KEGG: C03141|MaizeCyc: CPD-423|MetaCyc: CPD-423	O=C(Nc1ccccc1C(=O)[O-])c1ccccc1	GC|EQ|EQU
cpd02011	N-D-Glucosylarylamine	N-D-Glucosylarylamine	C12H17NO5	255.0	Primary Database	LKZGXPMJCWRGTC-RMPHRYRLSA-N	0	1	0	null	0	31.25	0.9	1:4:12.55;1:6:12.45;1:9:14.45;1:11:13.34;1:12:15.05	1:3:-3.97;1:4:3.10;1:6:-3.78;1:9:-3.66;1:11:-3.65;1:12:-2.98	null	null	Name: <i>N</i>-D-glucosylarylamine; N-D-Glucosylarylamine; N-D-glucosylarylamine|KEGG: C03142|MetaCyc: D-GLUCOSYLARYLAMINE|metanetx.chemical: MNXM7568	*c1c(*)c(*)c(N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(*)c1*	GC|EQ|EQU
cpd02012	fmet	N-Formyl-L-methionine	C6H10NO3S	176.0	Primary Database	PYUSHNKNPOHWEZ-YFKPBYRVSA-M	-1	1	0	null	0	0.46	1.58	1:7:3.93;1:9:15.90	1:11:0.37	null	null	Name: (2S)-2-formamido-4-(methylsulfanyl)butanoate; <i>N</i>-formyl-L-methionine; <i>N</i>-formyl-methionine; N-Formyl-L-methionine; N-Formylmethionine; N-formyl-L-methioninate; N-formyl-L-methioninate anion; N-formyl-L-methioninate(1-); N-formyl-L-methionine; N-formyl-methionine; fMet; formylmethionine|BiGG: fmet|ChEBI: 57809|EcoCyc: N-FORMYLMETHIONINE|KEGG: C03145|MetaCyc: N-FORMYLMETHIONINE	CSCC[C@H](NC=O)C(=O)[O-]	GC|EQ|EQU
