id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd30000	Mitochindrial Hydroxide	Mitochindrial Hydroxide	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Hydroxide|JM_Creinhardtii: OH_m|metanetx.chemical: MNXM531953		null
cpd30001	1,3 Bisphosphoglycerate	1,3 Bisphosphoglycerate	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: 1,3 Bisphosphoglycerate|JM_Creinhardtii: PDG; PDG_c; PDG_m|metanetx.chemical: MNXM177374		null
cpd30002	2-Phospho-4-(Cytidine-5-diphosphate)-2-C-methyl-D-erythritol	2-Phospho-4-(Cytidine-5-diphosphate)-2-C-methyl-D-erythritol	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: 2-Phospho-4-(Cytidine-5-diphosphate)-2-C-methyl-D-erythritol|JM_Creinhardtii: PME_c|metanetx.chemical: MNXM481216		null
cpd30003	Chloroplast Phenylpyruvate	Chloroplast Phenylpyruvate	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Phenylpyruvate|JM_Creinhardtii: PPYR_c|metanetx.chemical: MNXM499380		null
cpd30004	Phophoribosyl ATP	Phophoribosyl ATP	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Phophoribosyl ATP|JM_Creinhardtii: PRATP_c|metanetx.chemical: MNXM589173		null
cpd30005	Cytosolic Ribose 5 Phosphate	Cytosolic Ribose 5 Phosphate	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Ribose 5 Phosphate|JM_Creinhardtii: R5P|metanetx.chemical: MNXM507439		null
cpd30006	Average RNA	Average RNA	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Average RNA|JM_Creinhardtii: RNA|metanetx.chemical: MNXM491683		null
cpd30007	Cytosolic Sedoheptulose 1,7 Bisphosphate	Cytosolic Sedoheptulose 1,7 Bisphosphate	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Sedoheptulose 1,7 Bisphosphate|JM_Creinhardtii: S17P|metanetx.chemical: MNXM507440		null
cpd30008	Chlorplastic Serine	Chlorplastic Serine	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Serine|JM_Creinhardtii: Ser_c|metanetx.chemical: MNXM499385		null
cpd30009	Extracellular Sulfate	Extracellular Sulfate	null	10000000.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Sulfate|JM_Creinhardtii: SO4_ex|metanetx.chemical: MNXM511931		null
