id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn26000	RXN0-2022.c	RXN0-2022.c	(1) cpd00020[0] + (1) cpd00071[0] <=> (1) cpd00011[0] + (1) cpd00361[0]	-1:cpd00020:0:"Pyruvate";-1:cpd00067:0:"H+";-1:cpd00071:0:"Acetaldehyde";1:cpd00011:0:"CO2";1:cpd00361:0:"ACTN"	0	(1) cpd00020[0] + (1) cpd00067[0] + (1) cpd00071[0] => (1) cpd00011[0] + (1) cpd00361[0]	(1) Pyruvate[0] + (1) H+[0] + (1) Acetaldehyde[0] => (1) CO2[0] + (1) ACTN[0]	>	null	MetaCyc: Acetoin-Biosynthesis (Pyruvate Fermentation to Acetoin); Energy-Metabolism (Generation of Precursor Metabolite and Energy); Fermentation (); PWY3O-440 (pyruvate fermentation to acetoin III); Pyruvate-Degradation (Fermentation of Pyruvate)	AraCyc: RXN0-2022|BiGG: PYRDC2|EcoCyc: RXN0-2022|MetaCyc: RXN0-2022|Rhea: 54368; 54369; 54370; 54371|Name: pyruvate decarboxylase (acetoin-forming)	null	-7.11	0.85	cpd00011;cpd00020;cpd00067;cpd00071;cpd00361	OK	1	rxn13394;rxn26001;rxn32854;rxn32856	GCC|EQC|EQU	Primary Database
rxn26001	RXN0-2022.n	RXN0-2022.n	(1) cpd00020[0] + (1) cpd00071[0] <=> (1) cpd00011[0] + (1) cpd00361[0]	-1:cpd00020:0:"Pyruvate";-1:cpd00067:0:"H+";-1:cpd00071:0:"Acetaldehyde";1:cpd00011:0:"CO2";1:cpd00361:0:"ACTN"	0	(1) cpd00020[0] + (1) cpd00067[0] + (1) cpd00071[0] => (1) cpd00011[0] + (1) cpd00361[0]	(1) Pyruvate[0] + (1) H+[0] + (1) Acetaldehyde[0] => (1) CO2[0] + (1) ACTN[0]	>	null	MetaCyc: Acetoin-Biosynthesis (Pyruvate Fermentation to Acetoin); Energy-Metabolism (Generation of Precursor Metabolite and Energy); Fermentation (); PWY3O-440 (pyruvate fermentation to acetoin III); Pyruvate-Degradation (Fermentation of Pyruvate)	AraCyc: RXN0-2022|BiGG: PYRDC2|EcoCyc: RXN0-2022|MetaCyc: RXN0-2022|Rhea: 54368; 54369; 54370; 54371|Name: pyruvate decarboxylase (acetoin-forming)	null	-7.11	0.85	cpd00011;cpd00020;cpd00067;cpd00071;cpd00361	OK	1	rxn13394;rxn26000;rxn32854;rxn32856	GCC|EQC|EQU	Primary Database
rxn26002	RXN0-2023.c	RXN0-2023.c	(1) cpd00002[0] + (1) cpd28286[0] + (1) cpd28589[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd28285[0] + (1) cpd28542[0]	-1:cpd00002:0:"ATP";-1:cpd28286:0:"TusE-S-sulfanylcysteine";-1:cpd28589:0:"tRNA-uridine34";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd28285:0:"TusE-L-cysteine";1:cpd28542:0:"tRNA-2-thiouridine34"	0	(1) cpd00002[0] + (1) cpd28286[0] + (1) cpd28589[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd28285[0] + (1) cpd28542[0]	(1) ATP[0] + (1) TusE-S-sulfanylcysteine[0] + (1) tRNA-uridine34[0] <=> (1) PPi[0] + (1) AMP[0] + (1) TusE-L-cysteine[0] + (1) tRNA-2-thiouridine34[0]	?	null	MetaCyc: Macromolecule-Modification (Macromolecule Modification); Nucleic-Acid-Processing (Nucleic Acid Processing); PWY-7892 (tRNA-uridine 2-thiolation (bacteria))	AraCyc: RXN0-2023|CornCyc: RXN0-2023|EcoCyc: RXN0-2023|MetaCyc: RXN0-2023|Name: 	null	10000000.0	10000000.0	cpd00002;cpd00012;cpd00018;cpd28285;cpd28286;cpd28542;cpd28589	CI:-2	0	null	GCP|EQP	Primary Database
rxn26003	RXN0-2043.c	RXN0-2043.c	(2) cpd00001[0] + (1) cpd00010[0] + (1) cpd22525[0] <=> (1) cpd00022[0] + (1) cpd09844[0]	-2:cpd00001:0:"H2O";-1:cpd00010:0:"CoA";-1:cpd22525:0:"2-[(1R,6S)-1,6-dihydroxycyclohexa-2,4-dien-1-yl]acetyl-coA";1:cpd00022:0:"Acetyl-CoA";3:cpd00067:0:"H+";1:cpd09844:0:"(3S)-3-Hydroxyadipyl-CoA"	0	(2) cpd00001[0] + (1) cpd00010[0] + (1) cpd22525[0] => (1) cpd00022[0] + (3) cpd00067[0] + (1) cpd09844[0]	(2) H2O[0] + (1) CoA[0] + (1) 2-[(1R,6S)-1,6-dihydroxycyclohexa-2,4-dien-1-yl]acetyl-coA[0] => (1) Acetyl-CoA[0] + (3) H+[0] + (1) (3S)-3-Hydroxyadipyl-CoA[0]	>	null	null	MetaCyc: RXN0-2043|Name: 	null	-23.36	7.39	cpd00001;cpd00010;cpd00022;cpd00067;cpd09844;cpd22525	CI:2	0	null	GCC|EQP	Primary Database
rxn26004	RXN0-2101.c	selenite:reduced acceptor oxidoreductase	(1) cpd00001[0] + (1) cpd03387[0] + (1) cpd22290[0] <=> (1) cpd03396[0] + (1) cpd26978[0]	-1:cpd00001:0:"H2O";-1:cpd03387:0:"Selenite";-1:cpd22290:0:"Acceptor";1:cpd03396:0:"Selenate";1:cpd26978:0:"Donor-H2"	0	(1) cpd00001[0] + (1) cpd03387[0] + (1) cpd22290[0] <=> (1) cpd03396[0] + (1) cpd26978[0]	(1) H2O[0] + (1) Selenite[0] + (1) Acceptor[0] <=> (1) Selenate[0] + (1) Donor-H2[0]	?	null	null	EcoCyc: RXN0-2101|MetaCyc: RXN0-2101|Name: selenate reductase; selenite:reduced acceptor oxidoreductase	1.97.1.9	10000000.0	10000000.0	cpd00001;cpd03387;cpd03396;cpd22290;cpd26978	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn26005	RXN0-2141.c	RXN0-2141.c	(1) cpd11492[0] + (1) cpd26729[0] <=> (1) cpd00011[0] + (1) cpd11493[0] + (1) cpd28379[0]	-1:cpd00067:0:"H+";-1:cpd11492:0:"Malonyl-acyl-carrierprotein-";-1:cpd26729:0:"Cis-delta-3-decenoyl-ACPs";1:cpd00011:0:"CO2";1:cpd11493:0:"ACP";1:cpd28379:0:"a 3-oxo-cis-delta5-dodecenoyl-[acp]"	0	(1) cpd00067[0] + (1) cpd11492[0] + (1) cpd26729[0] <=> (1) cpd00011[0] + (1) cpd11493[0] + (1) cpd28379[0]	(1) H+[0] + (1) Malonyl-acyl-carrierprotein-[0] + (1) Cis-delta-3-decenoyl-ACPs[0] <=> (1) CO2[0] + (1) ACP[0] + (1) a 3-oxo-cis-delta5-dodecenoyl-[acp][0]	?	null	MetaCyc: 5Z-Dodec-5-enoate-Biosynthesis ((5Z)-dodecenoate Biosynthesis); Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-6284 (superpathway of unsaturated fatty acids biosynthesis (<i>E. coli</i>)); PWY-6285 (superpathway of fatty acids biosynthesis (<i>E. coli</i>)); PWY-7858 ((5Z)-dodecenoate biosynthesis II); PWY0-862 ((5Z)-dodecenoate biosynthesis I); PWY0-881 (superpathway of fatty acid biosynthesis I (E. coli)); Unsaturated-Fatty-Acids-Biosynthesis (Unsaturated Fatty Acid Biosynthesis)	AraCyc: RXN0-2141|BrachyCyc: RXN0-2141|EcoCyc: RXN0-2141|MetaCyc: RXN0-2141|RiceCyc: RXN0-2141|Name: 	null	10000000.0	10000000.0	cpd00011;cpd00067;cpd11492;cpd11493;cpd26729;cpd28379	CI:-1	0	null	HB|GCP|EQP	Primary Database
rxn26006	RXN0-2142.c	RXN0-2142.c	(1) cpd00005[0] + (1) cpd28379[0] <=> (1) cpd00006[0] + (1) cpd28378[0]	-1:cpd00005:0:"NADPH";-1:cpd28379:0:"a 3-oxo-cis-delta5-dodecenoyl-[acp]";1:cpd00006:0:"NADP";1:cpd28378:0:"a 3-hydroxy cis delta5-dodecenoyl-[acp]"	0	(1) cpd00005[0] + (1) cpd28379[0] <=> (1) cpd00006[0] + (1) cpd28378[0]	(1) NADPH[0] + (1) a 3-oxo-cis-delta5-dodecenoyl-[acp][0] <=> (1) NADP[0] + (1) a 3-hydroxy cis delta5-dodecenoyl-[acp][0]	?	null	MetaCyc: 5Z-Dodec-5-enoate-Biosynthesis ((5Z)-dodecenoate Biosynthesis); Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-6284 (superpathway of unsaturated fatty acids biosynthesis (<i>E. coli</i>)); PWY-6285 (superpathway of fatty acids biosynthesis (<i>E. coli</i>)); PWY-7858 ((5Z)-dodecenoate biosynthesis II); PWY0-862 ((5Z)-dodecenoate biosynthesis I); PWY0-881 (superpathway of fatty acid biosynthesis I (E. coli)); Unsaturated-Fatty-Acids-Biosynthesis (Unsaturated Fatty Acid Biosynthesis)	AraCyc: RXN0-2142|CornCyc: RXN0-2142|EcoCyc: RXN0-2142|MaizeCyc: RXN0-2142|MetaCyc: RXN0-2142|Name: 	1.1.1.100	10000000.0	10000000.0	cpd00005;cpd00006;cpd28378;cpd28379	CI:1	0	rxn38520;rxn38521;rxn38522	HB|GCP|EQP	Primary Database
rxn26007	RXN0-2144.c	RXN0-2144.c	(1) cpd28378[0] <=> (1) cpd00001[0] + (1) cpd28275[0]	-1:cpd28378:0:"a 3-hydroxy cis delta5-dodecenoyl-[acp]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd28275:0:"Trans-D3-cis-D5-dodecenoyl-ACPs"	0	(1) cpd28378[0] <=> (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd28275[0]	(1) a 3-hydroxy cis delta5-dodecenoyl-[acp][0] <=> (1) H2O[0] + (1) H+[0] + (1) Trans-D3-cis-D5-dodecenoyl-ACPs[0]	?	null	MetaCyc: 5Z-Dodec-5-enoate-Biosynthesis ((5Z)-dodecenoate Biosynthesis); Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-6284 (superpathway of unsaturated fatty acids biosynthesis (<i>E. coli</i>)); PWY-6285 (superpathway of fatty acids biosynthesis (<i>E. coli</i>)); PWY-7858 ((5Z)-dodecenoate biosynthesis II); PWY0-862 ((5Z)-dodecenoate biosynthesis I); PWY0-881 (superpathway of fatty acid biosynthesis I (E. coli)); Unsaturated-Fatty-Acids-Biosynthesis (Unsaturated Fatty Acid Biosynthesis)	AraCyc: RXN0-2144|CornCyc: RXN0-2144|EcoCyc: RXN0-2144|MetaCyc: RXN0-2144|RiceCyc: RXN0-2144|Name: 	4.2.1.59	10000000.0	10000000.0	cpd00001;cpd00067;cpd28275;cpd28378	CI:1	0	null	HB|GCP|EQP	Primary Database
rxn26008	RXN0-2145.c	RXN0-2145.c	(1) cpd00005[0] + (1) cpd28275[0] <=> (1) cpd00006[0] + (1) cpd26726[0]	-1:cpd00005:0:"NADPH";-1:cpd28275:0:"Trans-D3-cis-D5-dodecenoyl-ACPs";1:cpd00006:0:"NADP";1:cpd00067:0:"H+";1:cpd26726:0:"Cis-Delta5-dodecenoyl-ACPs"	0	(1) cpd00005[0] + (1) cpd28275[0] <=> (1) cpd00006[0] + (1) cpd00067[0] + (1) cpd26726[0]	(1) NADPH[0] + (1) Trans-D3-cis-D5-dodecenoyl-ACPs[0] <=> (1) NADP[0] + (1) H+[0] + (1) Cis-Delta5-dodecenoyl-ACPs[0]	?	null	MetaCyc: 5Z-Dodec-5-enoate-Biosynthesis ((5Z)-dodecenoate Biosynthesis); Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-6284 (superpathway of unsaturated fatty acids biosynthesis (<i>E. coli</i>)); PWY-6285 (superpathway of fatty acids biosynthesis (<i>E. coli</i>)); PWY-7858 ((5Z)-dodecenoate biosynthesis II); PWY0-862 ((5Z)-dodecenoate biosynthesis I); PWY0-881 (superpathway of fatty acid biosynthesis I (E. coli)); Unsaturated-Fatty-Acids-Biosynthesis (Unsaturated Fatty Acid Biosynthesis)	EcoCyc: RXN0-2145|MaizeCyc: RXN0-2145|MetaCyc: RXN0-2145|RiceCyc: RXN0-2145|SorghumCyc: RXN0-2145|Name: 	1.3.1.10	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd26726;cpd28275	CI:2	0	rxn38523	HB|GCP|EQP	Primary Database
rxn26009	RXN0-2161.c	RXN0-2161.c	(1) cpd00002[0] + (1) cpd00054[0] + (1) cpd28149[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd27380[0]	-1:cpd00002:0:"ATP";-1:cpd00054:0:"L-Serine";-1:cpd00067:0:"H+";-1:cpd28149:0:"SEC-tRNAs";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd27380:0:"L-seryl-SEC-tRNAs"	0	(1) cpd00002[0] + (1) cpd00054[0] + (1) cpd00067[0] + (1) cpd28149[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd27380[0]	(1) ATP[0] + (1) L-Serine[0] + (1) H+[0] + (1) SEC-tRNAs[0] <=> (1) PPi[0] + (1) AMP[0] + (1) L-seryl-SEC-tRNAs[0]	?	null	MetaCyc: Amino-Acid-Biosynthesis (Amino Acid Biosynthesis); IND-AMINO-ACID-SYN (Proteinogenic Amino Acid Biosynthesis); PWY-6281 (L-selenocysteine biosynthesis II (archaea and eukaryotes)); PWY0-901 (L-selenocysteine biosynthesis I (bacteria)); Selenocysteine-Biosynthesis (L-selenocysteine Biosynthesis)	AraCyc: RXN0-2161|BrachyCyc: RXN0-2161|CornCyc: RXN0-2161|EcoCyc: RXN0-2161|MetaCyc: RXN0-2161|Name: 	6.1.1.11	10000000.0	10000000.0	cpd00002;cpd00012;cpd00018;cpd00054;cpd00067;cpd27380;cpd28149	CPDFORMERROR	0	rxn38524	GCP|EQP	Primary Database
