id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd16000	mstrACP	10methyl stearyoyl-ACP	C30H57N2O8PRS	637.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: 10methyl stearyoyl-ACP|BiGG: mstrACP|iGT196: mstrACP|iMEO21: mstrACP|iNJ661: mstrACP|metanetx.chemical: MNXM3431		null
cpd16001	mycolate	mycolate (2 cyclopropanated rings)	C78H151O3	1135.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: mycolate (2 cyclopropanated rings)|BiGG: mycolate|iGT196: mycolate|iNJ661: mycolate|metanetx.chemical: MNXM62714		null
cpd16002	omdtria	octa-methyl dotriacontanoic acid (C32:0 with 7 methyl branches)	C40H79O2	591.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: octa-methyl dotriacontanoic acid (C32:0 with 7 methyl branches)|BiGG: omdtria|iGT196: omdtria|iMEO21: omdtria|iNJ661: omdtria|metanetx.chemical: MNXM12508		null
cpd16003	omtta	octa-methyl tetracontatricosanoic acid (C34:0, 8 methyl-branched carbons)	C42H83O2	619.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: octa-methyl tetracontatricosanoic acid (C34:0, 8 methyl-branched carbons)|BiGG: omtta|iGT196: omtta|iMEO21: omtta|iNJ661: omtta|metanetx.chemical: MNXM4754		null
cpd16004	pa190190	1,2-sn-glycerol 3-phosphate	C38H74O8P	689.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: 1,2-sn-glycerol 3-phosphate; 1-2-sn-glycerol-3-phosphate-C19-C19|BiGG: pa160190; pa190190|iGT196: pa190190|iMEO21: pa190190|iNJ661: pa190190|metanetx.chemical: MNXM5402		null
cpd16006	pat	penta-acyl trehalose	C138H264O16	2176.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: penta-acyl trehalose|BiGG: pat|iGT196: pat|iMEO21: pat|iNJ661: pat|metanetx.chemical: MNXM8996		null
cpd16007	pdima	phthiocerol dimycocerosate A (Mtb)	C96H190O5	1422.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: phthiocerol dimycocerosate A (Mtb)|BiGG: pdima|iGT196: pdima|iMEO21: pdima|iNJ661: pdima|metanetx.chemical: MNXM7674		null
cpd16008	peptido_TB2	peptidoglycan subunit (for Mycobacterium tuberculosis)	C39H63N8O19	947.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: peptidoglycan subunit (for Mycobacterium tuberculosis); peptidoglycan-subunit--for-Mycobacterium-tuberculosis-TB2|BiGG: peptido_TB2|iGT196: peptido_TB2|iMEO21: peptido_TB2|iNJ661: peptido_TB2|metanetx.chemical: MNXM7631		null
cpd16009	pg160190	Phosphatidylglycerol (hexadecanoyl, methylstearoyl)	C41H80O10P	763.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: Phosphatidylglycerol (hexadecanoyl, methylstearoyl)|BiGG: pg160190|iGT196: pg160190|iMEO21: pg160190|iNJ661: pg160190|metanetx.chemical: MNXM7649		null
cpd16010	pg190	Phosphatidylglycerol (dimethylstearoyl, C19:0)	C44H86O10P	805.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: Phosphatidylglycerol (dimethylstearoyl, C19:0)|BiGG: pg190|iGT196: pg190|iMEO21: pg190|iNJ661: pg190|metanetx.chemical: MNXM12653		null
cpd16011	pgp160190	Phosphatidylglycerophosphate (hexadecanoyl, tuberculostearoyl, C16:0, C19:0)	C41H80O13P2	842.0	Secondary Database		-2	1	0	null	0	10000000.0	10000000.0			null	null	Name: Phosphatidylglycerophosphate (hexadecanoyl, tuberculostearoyl, C16:0, C19:0)|BiGG: pgp160190|iGT196: pgp160190|iMEO21: pgp160190|iNJ661: pgp160190|metanetx.chemical: MNXM92564		null
cpd16012	pgp190	Phosphatidylglycerophosphate (dituberculostearoyl, C19:0)	C44H86O13P2	884.0	Secondary Database		-2	1	0	null	0	10000000.0	10000000.0			null	null	Name: Phosphatidylglycerophosphate (dituberculostearoyl, C19:0)|BiGG: pgp190|iGT196: pgp190|iMEO21: pgp190|iNJ661: pgp190|metanetx.chemical: MNXM92563		null
cpd16013	phdca	phenol palmitic acid	C23H37O3	361.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: phenol palmitic acid|BiGG: phdca|iGT196: phdca|iMEO21: phdca|iNJ661: phdca|metanetx.chemical: MNXM7638		null
cpd16014	phdcaACP	phenol palmitic acid ACP	C34H57N2O9PRS	701.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: phenol palmitic acid ACP|BiGG: phdcaACP|iGT196: phdcaACP|iMEO21: phdcaACP|iNJ661: phdcaACP|metanetx.chemical: MNXM5890		null
cpd16015	phdcacoa	phenol palmitic coenzyme A	C44H69N7O18P3S	1108.0	Secondary Database		-3	1	0	null	0	10000000.0	10000000.0			null	null	Name: phenol palmitic coenzyme A|BiGG: phdcacoa|iGT196: phdcacoa|iMEO21: phdcacoa|iNJ661: phdcacoa|metanetx.chemical: MNXM92553		null
cpd16016	phthcl	phthiocol (oxidized)	C11H7O3	187.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: phthiocol (oxidized)|BiGG: phthcl|iGT196: phthcl|iMEO21: phthcl|iNJ661: phthcl|metanetx.chemical: MNXM91274		null
cpd16017	phthclh2	phthiocol (reduced)	C11H10O3	190.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: phthiocol (reduced)|BiGG: phthclh2|iGT196: phthclh2|iMEO21: phthclh2|iNJ661: phthclh2|metanetx.chemical: MNXM5900		null
cpd16018	phthdl	phthiodolone	C31H62O3	482.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: phthiodolone|BiGG: phthdl|iGT196: phthdl|iMEO21: phthdl|iNJ661: phthdl|metanetx.chemical: MNXM7676		null
cpd16019	phthiocerol	phthiocerol A	C32H66O3	498.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: phthiocerol A|BiGG: phthiocerol|iGT196: phthiocerol|iMEO21: phthiocerol|iNJ661: phthiocerol|metanetx.chemical: MNXM75251		null
cpd16020	pmhexc	penta-methyl hexacosanoate	C31H61O2	465.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: penta-methyl hexacosanoate|BiGG: pmhexc|iGT196: pmhexc|iMEO21: pmhexc|iNJ661: pmhexc|metanetx.chemical: MNXM6374		null
cpd16021	pmocta	penta-methyl octacosanoate	C33H65O2	493.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: penta-methyl octacosanoate|BiGG: pmocta|iGT196: pmocta|iMEO21: pmocta|iNJ661: pmocta|metanetx.chemical: MNXM7626		null
cpd16022	ppdima	phenol phthiocerol dimycocerosate (Mtb)	C99H188O6	1472.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: phenol phthiocerol dimycocerosate (Mtb)|BiGG: ppdima|iGT196: ppdima|iMEO21: ppdima|iNJ661: ppdima|metanetx.chemical: MNXM5891		null
cpd16023	pphthdl	phenolic phthiodiolone	C34H60O4	532.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: phenolic phthiodiolone|BiGG: pphthdl|iGT196: pphthdl|iMEO21: pphthdl|iNJ661: pphthdl|metanetx.chemical: MNXM7642		null
cpd16024	pphthiocerol	phenolphtiocerol	C35H64O4	548.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: phenolphtiocerol|BiGG: pphthiocerol|iGT196: pphthiocerol|iMEO21: pphthiocerol|iNJ661: pphthiocerol|metanetx.chemical: MNXM7643		null
cpd16025	prephth	phthiocerol precursor	C32H61O5	525.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: phthiocerol precursor|BiGG: prephth|iGT196: prephth|iMEO21: prephth|iNJ661: prephth|metanetx.chemical: MNXM5898		null
cpd16026	prephthACP	phthiocerol precursor bound ACP	C43H81N2O11PRS	865.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: phthiocerol precursor bound ACP|BiGG: prephthACP|iGT196: prephthACP|iMEO21: prephthACP|iNJ661: prephthACP|metanetx.chemical: MNXM5899		null
cpd16027	prephthcoa	phthiocerol precursor bound coenzyme A	C53H93N7O20P3S	1272.0	Secondary Database		-3	1	0	null	0	10000000.0	10000000.0			null	null	Name: phthiocerol precursor bound coenzyme A|BiGG: prephthcoa|iGT196: prephthcoa|iMEO21: prephthcoa|iNJ661: prephthcoa|metanetx.chemical: MNXM92591		null
cpd16028	prepphth	phenolic phthiocerol precursor	C35H59O6	575.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: phenolic phthiocerol precursor|BiGG: prepphth|iGT196: prepphth|iMEO21: prepphth|iNJ661: prepphth|metanetx.chemical: MNXM7640		null
cpd16029	prepphthACP	phenolic phthiocerol precursor bound ACP	C46H79N2O12PRS	915.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: phenolic phthiocerol precursor bound ACP|BiGG: prepphthACP|iGT196: prepphthACP|iMEO21: prepphthACP|iNJ661: prepphthACP|metanetx.chemical: MNXM7641		null
cpd16030	ptd1ino160190	phosphatidyl 1D myo inositol (C16:0, C19:0)	C44H84O13P	851.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: phosphatidyl 1D myo inositol (C16:0, C19:0)|BiGG: ptd1ino160190|iGT196: ptd1ino160190|iMEO21: ptd1ino160190|iNJ661: ptd1ino160190|metanetx.chemical: MNXM7647		null
cpd16031	rmyc	mycolate compounds (all)	CMRY	0.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: mycolate compounds (all)|BiGG: rmyc|iGT196: rmyc|iMEO21: rmyc|iNJ661: rmyc|metanetx.chemical: MNXM1934		null
cpd16032	rppdima	rhamnose phenol phthiocerol dimycocerosate (Mtb)	C105H198O10	1618.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: rhamnose phenol phthiocerol dimycocerosate (Mtb)|BiGG: rppdima|iGT196: rppdima|iMEO21: rppdima|iNJ661: rppdima|metanetx.chemical: MNXM7741		null
cpd16033	rrppdima	rhamnose rhamnose phenol phthiocerol dimycocerosate (Mtb)	C111H208O14	1764.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: rhamnose rhamnose phenol phthiocerol dimycocerosate (Mtb)|BiGG: rrppdima|iGT196: rrppdima|iMEO21: rrppdima|iNJ661: rrppdima|metanetx.chemical: MNXM7742		null
cpd16034	scl2	sirohydrochlorin 2	C42H38N4O16	854.0	Secondary Database		-8	1	0	null	0	10000000.0	10000000.0			null	null	Name: sirohydrochlorin 2|BiGG: scl2|iGT196: scl2|iMEO21: scl2|iNJ661: scl2|metanetx.chemical: MNXM7770		null
cpd16035	sl1	sulfonated tetra-acyl trehalose	C149H287O18S	2395.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: sulfonated tetra-acyl trehalose|BiGG: sl1|iGT196: sl1|iMEO21: sl1|iNJ661: sl1|metanetx.chemical: MNXM83045		null
cpd16036	tamhexc	tetra-methyl hexacosanoate	C30H59O2	451.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: tetra-methyl hexacosanoate|BiGG: tamhexc|iGT196: tamhexc|iMEO21: tamhexc|iNJ661: tamhexc|metanetx.chemical: MNXM6448		null
cpd16037	tmlgnc	tri-methyl lignoceric acid	C28H55O2	423.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: tetra-methyl-lignoceric-acid; tri-methyl lignoceric acid|BiGG: tamlgnc; tmlgnc|iGT196: tamlgnc|iMEO21: tamlgnc|iNJ661: tamlgnc|metanetx.chemical: MNXM4851		null
cpd16038	tamocta	tetra-methyl octacosanoate	C32H63O2	479.0	Secondary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: tetra-methyl octacosanoate|BiGG: tamocta|iGT196: tamocta|iMEO21: tamocta|iNJ661: tamocta|metanetx.chemical: MNXM5940		null
cpd16039	tarab-D	tetra-arabinofuranoside	C20H34O17	546.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: tetra-arabinofuranoside|BiGG: tarab__D|iGT196: tarab-D|iMEO21: tarab_D|iNJ661: tarab-D|metanetx.chemical: MNXM7795		null
cpd16040	tat	tetra-acyl trehalose	C149H288O15	2316.0	Secondary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: tetra-acyl trehalose|BiGG: tat|iGT196: tat|iMEO21: tat|iNJ661: tat|metanetx.chemical: MNXM83730		null
