id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn53000	50636	50636	(1) cpd43374[0] <=> (1) cpd43375[0] + (1) cpd00001[0]	-1:cpd43374:0:"a 3-(omega-methylsulfanyl)alkylmalate";1:cpd00001:0:"H2O";1:cpd43375:0:"a 2-(omega-methylsulfanyl)alkylmaleate"	0	(1) cpd43374[0] <=> (1) cpd43375[0] + (1) cpd00001[0]	(1) a 3-(omega-methylsulfanyl)alkylmalate[0] <=> (1) a 2-(omega-methylsulfanyl)alkylmaleate[0] + (1) H2O[0]	=	null	null		null	10000000	10000000	cpd00001;cpd43374;cpd43375	NB	0	null		Primary Database
rxn53001	50672	50672	(1) cpd00001[0] + (1) cpd11683[0] <=> (1) cpd43376[0] + (1) cpd01157[0]	-1:cpd00001:0:"H2O";-1:cpd11683:0:"Chitin";1:cpd01157:0:"Chitobiose";1:cpd43376:0:"[(1->4)-N-acetyl-beta-D-glucosaminyl](n-2)"	0	(1) cpd00001[0] + (1) cpd11683[0] <=> (1) cpd43376[0] + (1) cpd01157[0]	(1) H2O[0] + (1) Chitin[0] <=> (1) [(1->4)-N-acetyl-beta-D-glucosaminyl](n-2)[0] + (1) Chitobiose[0]	=	null	null		null	10000000	10000000	cpd00001;cpd01157;cpd11683;cpd43376	NB	0	null		Primary Database
rxn53002	50676	50676	(1) cpd42373[0] + (1) cpd00001[0] <=> (1) cpd00013[0] + (1) cpd42309[0]	-1:cpd00001:0:"H2O";-1:cpd00067:0:"H+";-1:cpd42373:0:"N-terminal L-asparaginyl-[protein]";1:cpd00013:0:"NH3";1:cpd42309:0:"N-terminal L-aspartyl-[protein]"	0	(1) cpd42373[0] + (1) cpd00001[0] + (1) cpd00067[0] <=> (1) cpd00013[0] + (1) cpd42309[0]	(1) N-terminal L-asparaginyl-[protein][0] + (1) H2O[0] + (1) H+[0] <=> (1) NH3[0] + (1) N-terminal L-aspartyl-[protein][0]	=	null	null		null	10000000	10000000	cpd00001;cpd00013;cpd00067;cpd42309;cpd42373	NB	0	null		Primary Database
rxn53003	50680	50680	(1) cpd42374[0] + (1) cpd00001[0] <=> (1) cpd00013[0] + (1) cpd42308[0]	-1:cpd00001:0:"H2O";-1:cpd42374:0:"N-terminal L-glutaminyl-[protein]";1:cpd00013:0:"NH3";1:cpd42308:0:"N-terminal L-glutamyl-[protein]"	0	(1) cpd42374[0] + (1) cpd00001[0] <=> (1) cpd00013[0] + (1) cpd42308[0]	(1) N-terminal L-glutaminyl-[protein][0] + (1) H2O[0] <=> (1) NH3[0] + (1) N-terminal L-glutamyl-[protein][0]	=	null	null		null	10000000	10000000	cpd00001;cpd00013;cpd42308;cpd42374	NB	0	null		Primary Database
rxn53004	50696	50696	(2) cpd41770[0] + (1) cpd00007[0] + (1) cpd03226[0] <=> (1) cpd00001[0] + (2) cpd41769[0] + (1) cpd01099[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd03226:0:"Vitamin D3";-2:cpd41770:0:"reduced [2Fe-2S]-[ferredoxin]";1:cpd00001:0:"H2O";1:cpd01099:0:"Calcidiol";2:cpd41769:0:"oxidized [2Fe-2S]-[ferredoxin]"	0	(2) cpd00067[0] + (2) cpd41770[0] + (1) cpd00007[0] + (1) cpd03226[0] <=> (1) cpd00001[0] + (2) cpd41769[0] + (1) cpd01099[0]	(2) H+[0] + (2) reduced [2Fe-2S]-[ferredoxin][0] + (1) O2[0] + (1) Vitamin D3[0] <=> (1) H2O[0] + (2) oxidized [2Fe-2S]-[ferredoxin][0] + (1) Calcidiol[0]	=	null	null		null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd01099;cpd03226;cpd41769;cpd41770	NB	0	null		Primary Database
rxn53005	50700	50700	(1) cpd00007[0] + (1) cpd01099[0] + (2) cpd41770[0] <=> (1) cpd01156[0] + (2) cpd41769[0] + (1) cpd00001[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd01099:0:"Calcidiol";-2:cpd41770:0:"reduced [2Fe-2S]-[ferredoxin]";1:cpd00001:0:"H2O";1:cpd01156:0:"Calcitriol";2:cpd41769:0:"oxidized [2Fe-2S]-[ferredoxin]"	0	(2) cpd00067[0] + (1) cpd00007[0] + (1) cpd01099[0] + (2) cpd41770[0] <=> (1) cpd01156[0] + (2) cpd41769[0] + (1) cpd00001[0]	(2) H+[0] + (1) O2[0] + (1) Calcidiol[0] + (2) reduced [2Fe-2S]-[ferredoxin][0] <=> (1) Calcitriol[0] + (2) oxidized [2Fe-2S]-[ferredoxin][0] + (1) H2O[0]	=	null	null		null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd01099;cpd01156;cpd41769;cpd41770	NB	0	null		Primary Database
rxn53006	50708	50708	(1) cpd03554[0] + (2) cpd00042[0] <=> (1) cpd00001[0] + (1) cpd00111[0] + (1) cpd10474[0]	-2:cpd00042:0:"GSH";-1:cpd03554:0:"12(S)-HPETE";1:cpd00001:0:"H2O";1:cpd00111:0:"Oxidized glutathione";1:cpd10474:0:"12(S)-HETE"	0	(1) cpd03554[0] + (2) cpd00042[0] <=> (1) cpd00001[0] + (1) cpd00111[0] + (1) cpd10474[0]	(1) 12(S)-HPETE[0] + (2) GSH[0] <=> (1) H2O[0] + (1) Oxidized glutathione[0] + (1) 12(S)-HETE[0]	=	null	null		null	10000000	10000000	cpd00001;cpd00042;cpd00111;cpd03554;cpd10474	NB	0	null		Primary Database
rxn53007	50732	50732	(1) cpd00007[0] + (1) cpd42231[0] + (1) cpd02362[0] <=> (1) cpd02346[0] + (1) cpd00001[0] + (1) cpd42232[0]	-1:cpd00007:0:"O2";-1:cpd02362:0:"4-Hydroxybenzyl cyanide";-1:cpd42231:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd02346:0:"(S)-4-Hydroxymandelonitrile";1:cpd42232:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd00007[0] + (1) cpd42231[0] + (1) cpd02362[0] <=> (1) cpd02346[0] + (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd42232[0]	(1) O2[0] + (1) reduced [NADPH--hemoprotein reductase][0] + (1) 4-Hydroxybenzyl cyanide[0] <=> (1) (S)-4-Hydroxymandelonitrile[0] + (1) H2O[0] + (1) H+[0] + (1) oxidized [NADPH--hemoprotein reductase][0]	=	null	null		null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd02346;cpd02362;cpd42231;cpd42232	NB	0	null		Primary Database
rxn53008	50736	50736	(1) cpd00081[0] + (1) cpd29635[0] + (1) cpd00239[0] <=> (1) cpd39798[0] + (1) cpd00268[0]	-2:cpd00067:0:"H+";-1:cpd00081:0:"Sulfite";-1:cpd00239:0:"H2S";-1:cpd29635:0:"a_quinone";1:cpd00268:0:"H2S2O3";1:cpd39798:0:"a quinol"	0	(2) cpd00067[0] + (1) cpd00081[0] + (1) cpd29635[0] + (1) cpd00239[0] <=> (1) cpd39798[0] + (1) cpd00268[0]	(2) H+[0] + (1) Sulfite[0] + (1) a_quinone[0] + (1) H2S[0] <=> (1) a quinol[0] + (1) H2S2O3[0]	=	null	null		null	10000000	10000000	cpd00067;cpd00081;cpd00239;cpd00268;cpd29635;cpd39798	NB	0	null		Primary Database
rxn53009	50740	50740	(1) cpd00001[0] + (1) cpd01465[0] <=> (1) cpd03878[0] + (1) cpd00033[0]	-1:cpd00001:0:"H2O";-1:cpd01465:0:"Leukotriene C4";1:cpd00033:0:"Glycine";1:cpd03878:0:"LTF4"	0	(1) cpd00001[0] + (1) cpd01465[0] <=> (1) cpd03878[0] + (1) cpd00033[0]	(1) H2O[0] + (1) Leukotriene C4[0] <=> (1) LTF4[0] + (1) Glycine[0]	=	null	null		null	10000000	10000000	cpd00001;cpd00033;cpd01465;cpd03878	NB	0	null		Primary Database
