id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn01000	R01373	prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming)	(1) cpd00219[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd00143[0]	-1:cpd00067:0:"H+";-1:cpd00219:0:"Prephenate";1:cpd00001:0:"H2O";1:cpd00011:0:"CO2";1:cpd00143:0:"Phenylpyruvate"	0	(1) cpd00067[0] + (1) cpd00219[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd00143[0]	(1) H+[0] + (1) Prephenate[0] => (1) H2O[0] + (1) CO2[0] + (1) Phenylpyruvate[0]	>	null	MetaCyc: ALL-CHORISMATE-PWY (superpathway of chorismate metabolism); Amino-Acid-Biosynthesis (Amino Acid Biosynthesis); COMPLETE-ARO-PWY (superpathway of aromatic amino acid biosynthesis); IND-AMINO-ACID-SYN (Proteinogenic Amino Acid Biosynthesis); PHENYLALANINE-SYN (L-phenylalanine Biosynthesis); PHESYN (L-phenylalanine biosynthesis I); PWY-6628 (superpathway of L-phenylalanine biosynthesis); PWY-7432 (L-phenylalanine biosynthesis III (cytosolic, plants))|KEGG: rn00400 (Phenylalanine, tyrosine and tryptophan biosynthesis); rn01110 (Biosynthesis of secondary metabolites); rn01230 (Biosynthesis of amino acids)	AraCyc: PREPHENATEDEHYDRAT-RXN|BiGG: PHA2; PPNDH|BrachyCyc: PREPHENATEDEHYDRAT-RXN|KEGG: R01373|MetaCyc: PREPHENATEDEHYDRAT-RXN|Name: Prephenate dehydratase; Prephenate hydro-lyase (decarboxylating); prephenate dehydratase; prephenate hydro-lyase (decarboxylating); prephenate hydro-lyase (decarboxylating, phenylpyruvate-forming); prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming); prephenatedehydratase	4.2.1.51|4.2.1.91	-20.31	2.54	cpd00001;cpd00011;cpd00067;cpd00143;cpd00219	OK	0	rxn28085;rxn33346	GCC|EQC|EQU	Primary Database
rxn01001	R01375	L-Glutamine:phenylpyruvate aminotransferase	(1) cpd00053[0] + (1) cpd00143[0] <=> (1) cpd00066[0] + (1) cpd00695[0]	-1:cpd00053:0:"L-Glutamine";-1:cpd00143:0:"Phenylpyruvate";1:cpd00066:0:"L-Phenylalanine";1:cpd00695:0:"2-Oxoglutaramate"	0	(1) cpd00053[0] + (1) cpd00143[0] <=> (1) cpd00066[0] + (1) cpd00695[0]	(1) L-Glutamine[0] + (1) Phenylpyruvate[0] <=> (1) L-Phenylalanine[0] + (1) 2-Oxoglutaramate[0]	=	null	null	CornCyc: 2.6.1.64-RXN|KEGG: R01375|MetaCyc: 2.6.1.64-RXN|PoplarCyc: 2.6.1.64-RXN|SoyCyc: 2.6.1.64-RXN|Name: L-Glutamine:phenylpyruvate aminotransferase; L-glutamine:phenylpyruvate aminotransferase; glutamine transaminase K; glutamine-phenylpyruvate aminotransferase; glutamine-phenylpyruvate transaminase	2.6.1.64	0.83	1.13	cpd00053;cpd00066;cpd00143;cpd00695	OK	0	rxn33389;rxn33390	GCC|EQC|EQU	Primary Database
rxn01002	R01376	L-Tryptophan:phenylpyruvate aminotransferase	(1) cpd00065[0] + (1) cpd00143[0] <=> (1) cpd00066[0] + (1) cpd00278[0]	-1:cpd00065:0:"L-Tryptophan";-1:cpd00143:0:"Phenylpyruvate";1:cpd00066:0:"L-Phenylalanine";1:cpd00278:0:"Indolepyruvate"	0	(1) cpd00065[0] + (1) cpd00143[0] <=> (1) cpd00066[0] + (1) cpd00278[0]	(1) L-Tryptophan[0] + (1) Phenylpyruvate[0] <=> (1) L-Phenylalanine[0] + (1) Indolepyruvate[0]	=	null	MetaCyc: ALKALOIDS-SYN (Alkaloid Biosynthesis); Amino-Acid-Degradation (Amino Acid Degradation); Degradation (Degradation/Utilization/Assimilation); INDOLE-ALKALOIDS (Indole Alkaloid Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PHENYLPROPANOID-SYN (Phenylpropanoid Derivative Biosynthesis); PWY-5081 (L-tryptophan degradation VIII (to tryptophol)); PWY-7520 (terrequinone A biosynthesis); Proteinogenic-Amino-Acids-Degradation (Proteinogenic Amino Acid Degradation); QUINONE-SYN (Quinone Secondary Metabolite Biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); TRYPTOPHAN-DEG (L-tryptophan Degradation)	KEGG: R01376|MetaCyc: 2.6.1.28-RXN|iAO358: rll_21; rll_27|Name: L-Tryptophan:phenylpyruvate aminotransferase; L-tryptophan-alpha-ketoisocaproate aminotransferase; L-tryptophan:phenylpyruvate aminotransferase; tryptophan-phenylpyruvate transaminase	2.6.1.28	-6.09	1.45	cpd00065;cpd00066;cpd00143;cpd00278	OK	0	null	GCC|EQC|EQU	Primary Database
rxn01003	R01377	phenylpyruvate carboxy-lyase (phenylacetaldehyde-forming)	(1) cpd00143[0] <=> (1) cpd00011[0] + (1) cpd00464[0]	-1:cpd00067:0:"H+";-1:cpd00143:0:"Phenylpyruvate";1:cpd00011:0:"CO2";1:cpd00464:0:"alpha-Tolualdehyde"	0	(1) cpd00067[0] + (1) cpd00143[0] => (1) cpd00011[0] + (1) cpd00464[0]	(1) H+[0] + (1) Phenylpyruvate[0] => (1) CO2[0] + (1) alpha-Tolualdehyde[0]	>	null	MetaCyc: ANAPHENOXI-PWY (L-phenylalanine degradation II (anaerobic)); AROMATIC-COMPOUNDS-DEGRADATION (Aromatic Compound Degradation); Amino-Acid-Degradation (Amino Acid Degradation); BENZCOA-PWY (anaerobic aromatic compound degradation (<i>Thauera aromatica</i>)); Degradation (Degradation/Utilization/Assimilation); PHENYLALANINE-DEG (L-phenylalanine Degradation); PWY-5079 (L-phenylalanine degradation III); Proteinogenic-Amino-Acids-Degradation (Proteinogenic Amino Acid Degradation)|KEGG: rn00360 (Phenylalanine metabolism)	AraCyc: PHENYLPYRUVATE-DECARBOXYLASE-RXN|BiGG: PPYRDC; R01377|KEGG: R01377|MetaCyc: PHENYLPYRUVATE-DECARBOXYLASE-RXN|PlantCyc: PHENYLPYRUVATE-DECARBOXYLASE-RXN|Name: Decarboxylase; Phenylpyruvate carboxy-lyase; phenylpyruvate carboxy-lyase; phenylpyruvate carboxy-lyase (phenylacetaldehyde-forming); phenylpyruvate decarboxylase	4.1.1.-|4.1.1.43|4.1.4.3	-2.78	0.75	cpd00011;cpd00067;cpd00143;cpd00464	OK	0	rxn20539	GCC|EQC|EQU	Primary Database
rxn01004	R01378	Phenylpyruvate keto-enol-isomerase	(1) cpd00143[0] <=> (1) cpd01784[0]	-1:cpd00143:0:"Phenylpyruvate";1:cpd01784:0:"enol-Phenylpyruvate"	0	(1) cpd00143[0] <=> (1) cpd01784[0]	(1) Phenylpyruvate[0] <=> (1) enol-Phenylpyruvate[0]	=	null	KEGG: rn00360 (Phenylalanine metabolism)	AraCyc: PHENYLPYRUVATE-TAUTOMERASE-RXN|ChlamyCyc: PHENYLPYRUVATE-TAUTOMERASE-RXN|CornCyc: PHENYLPYRUVATE-TAUTOMERASE-RXN|KEGG: R01378|MetaCyc: PHENYLPYRUVATE-TAUTOMERASE-RXN|Name: Phenylpyruvate keto-enol-isomerase; phenylpyruvate keto-enol-isomerase; phenylpyruvate tautomerase; phenylpyruvic keto-enol isomerase	5.3.2.1	4.95	1.33	cpd00143;cpd01784	OK	0	null	GCC|EQP	Primary Database
rxn01005	R01381	UTP:1-phospho-alpha-D-glucuronate uridylyltransferase	(1) cpd00062[0] + (1) cpd00880[0] <=> (1) cpd00012[0] + (1) cpd00144[0]	-1:cpd00062:0:"UTP";-1:cpd00880:0:"1-Phospho-alpha-D-glucuronate";1:cpd00012:0:"PPi";1:cpd00144:0:"UDPglucuronate"	0	(1) cpd00062[0] + (1) cpd00880[0] <=> (1) cpd00012[0] + (1) cpd00144[0]	(1) UTP[0] + (1) 1-Phospho-alpha-D-glucuronate[0] <=> (1) PPi[0] + (1) UDPglucuronate[0]	=	null	MetaCyc: CARBO-BIOSYNTHESIS (Sugar Biosynthesis); CYCLITOLS-DEG (Cyclitol Degradation); Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis); Degradation (Degradation/Utilization/Assimilation); PWY-4841 (UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation); SUGAR-NUCLEOTIDES (Sugar Nucleotide Biosynthesis); Sugar-Derivatives (Sugar Derivative Degradation); UDP-Sugar-Biosynthesis (UDP-sugar Biosynthesis)|KEGG: rn00040 (Pentose and glucuronate interconversions); rn00053 (Ascorbate and aldarate metabolism); rn00520 (Amino sugar and nucleotide sugar metabolism)	AraCyc: 2.7.7.44-RXN|BrachyCyc: 2.7.7.44-RXN|ChlamyCyc: 2.7.7.44-RXN|KEGG: R01381|MetaCyc: 2.7.7.44-RXN|Name: UDP-D-glucuronic acid pyrophosphorylase; UDP-glucuronate pyrophosphorylase; UDP-glucuronic acid pyrophosphorylase; UTP:1-phospho-alpha-D-glucuronate uridylyltransferase; glucuronate-1-phosphate uridylyltransferase; uridine diphosphoglucuronic pyrophosphorylase	2.7.7.44	-0.74	0.39	cpd00012;cpd00062;cpd00144;cpd00880	OK	0	null	GCC|EQC|EQU	Primary Database
rxn01006	UTP:1-phospho-alpha-D-glucuronate uridylyltransferase	UTP:1-phospho-alpha-D-glucuronate uridylyltransferase	(1) cpd00062[0] + (1) cpd03191[0] <=> (1) cpd00012[0] + (1) cpd00144[0]	-1:cpd00062:0:"UTP";-1:cpd03191:0:"D-Glucuronate 1-phosphate";1:cpd00012:0:"PPi";1:cpd00067:0:"H+";1:cpd00144:0:"UDPglucuronate"	0	(1) cpd00062[0] + (1) cpd03191[0] <=> (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00144[0]	(1) UTP[0] + (1) D-Glucuronate 1-phosphate[0] <=> (1) PPi[0] + (1) H+[0] + (1) UDPglucuronate[0]	?	null	null	null	null	10000000.0	10000000.0	cpd00012;cpd00062;cpd00067;cpd00144;cpd03191	OK	0	null	HB|GCP|EQP	Orphan
rxn01007	R01384	UDP-D-glucuronate carboxy-lyase (UDP-D-xylose-forming)	(1) cpd00144[0] <=> (1) cpd00011[0] + (1) cpd00163[0]	-1:cpd00067:0:"H+";-1:cpd00144:0:"UDPglucuronate";1:cpd00011:0:"CO2";1:cpd00163:0:"UDP-xylose"	0	(1) cpd00067[0] + (1) cpd00144[0] => (1) cpd00011[0] + (1) cpd00163[0]	(1) H+[0] + (1) UDPglucuronate[0] => (1) CO2[0] + (1) UDP-xylose[0]	>	null	MetaCyc: Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); CARBO-BIOSYNTHESIS (Sugar Biosynthesis); Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis); Interconversion (Interconversions); PWY-4821 (UDP-&alpha;-D-xylose biosynthesis); PWY-5114 (UDP-sugars interconversion); SUGAR-NUCLEOTIDES (Sugar Nucleotide Biosynthesis); UDP-Sugar-Biosynthesis (UDP-sugar Biosynthesis)|KEGG: rn00500 (Starch and sucrose metabolism); rn00520 (Amino sugar and nucleotide sugar metabolism); rn01110 (Biosynthesis of secondary metabolites)	AraCyc: UDP-GLUCURONATE-DECARBOXYLASE-RXN|BrachyCyc: UDP-GLUCURONATE-DECARBOXYLASE-RXN|ChlamyCyc: UDP-GLUCURONATE-DECARBOXYLASE-RXN|KEGG: R01384|MetaCyc: UDP-GLUCURONATE-DECARBOXYLASE-RXN|Name: UDP-D-glucuronate carboxy-lyase; UDP-D-glucuronate carboxy-lyase (UDP-D-xylose-forming); UDP-glucuronate decarboxylase; uridine-diphosphoglucuronate decarboxylase	4.1.1.35	-2.79	0.87	cpd00011;cpd00067;cpd00144;cpd00163	OK	0	rxn27409;rxn27410;rxn32977;rxn32978	GCC|EQC|EQU	Primary Database
rxn01008	R01385	UDP-glucuronate 4-epimerase	(1) cpd00144[0] <=> (1) cpd00472[0]	-1:cpd00144:0:"UDPglucuronate";1:cpd00472:0:"UDPgalacturonate"	0	(1) cpd00144[0] <=> (1) cpd00472[0]	(1) UDPglucuronate[0] <=> (1) UDPgalacturonate[0]	=	null	MetaCyc: Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Ascorbate-Biosynthesis (Ascorbate Biosynthesis); CARBO-BIOSYNTHESIS (Sugar Biosynthesis); Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis); Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis); Interconversion (Interconversions); PWY-4861 (UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)); PWY-5114 (UDP-sugars interconversion); PWY-6415 (L-ascorbate biosynthesis V); PWY-7328 (superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis); SUGAR-NUCLEOTIDES (Sugar Nucleotide Biosynthesis); UDP-Sugar-Biosynthesis (UDP-sugar Biosynthesis); Vitamin-Biosynthesis (Vitamin Biosynthesis)|KEGG: rn00500 (Starch and sucrose metabolism); rn00520 (Amino sugar and nucleotide sugar metabolism)	AraCyc: UDP-GLUCURONATE-4-EPIMERASE-RXN|BiGG: GLCURE|BrachyCyc: UDP-GLUCURONATE-4-EPIMERASE-RXN|KEGG: R01385|MetaCyc: UDP-GLUCURONATE-4-EPIMERASE-RXN|Name: UDP glucuronic epimerase; UDP-D-galacturonic acid 4-epimerase; UDP-galacturonate 4-epimerase; UDP-glucuronate 4-epimerase; UDPglucuronate 4-epimerase; uridine diphospho-D-galacturonic acid; uridine diphosphoglucuronate epimerase; uridine diphosphoglucuronic epimerase	5.1.3.6	-0.26	0.41	cpd00144;cpd00472	OK	0	rxn33244;rxn33253;rxn33255;rxn38824	GCC|EQC|EQU	Primary Database
rxn01009	R01386	UDP-D-glucuronate carboxy-lyase (UDP-D-apiose-forming)	(1) cpd00144[0] <=> (1) cpd00011[0] + (1) cpd01140[0]	-1:cpd00067:0:"H+";-1:cpd00144:0:"UDPglucuronate";1:cpd00011:0:"CO2";1:cpd01140:0:"UDP-apiose"	0	(1) cpd00067[0] + (1) cpd00144[0] => (1) cpd00011[0] + (1) cpd01140[0]	(1) H+[0] + (1) UDPglucuronate[0] => (1) CO2[0] + (1) UDP-apiose[0]	>	null	MetaCyc: Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); CARBO-BIOSYNTHESIS (Sugar Biosynthesis); Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis); Interconversion (Interconversions); PWY-5113 (UDP-D-apiose biosynthesis (from UDP-D-glucuronate)); PWY-5114 (UDP-sugars interconversion); SUGAR-NUCLEOTIDES (Sugar Nucleotide Biosynthesis); UDP-Sugar-Biosynthesis (UDP-sugar Biosynthesis)|KEGG: rn00520 (Amino sugar and nucleotide sugar metabolism)	AraCyc: RXN-7770|CornCyc: RXN-7770|KEGG: R01386|MetaCyc: RXN-7770|PlantCyc: RXN-7770|Name: UDP-D-glucuronate carboxy-lyase (UDP-D-apiose-forming)	4.1.1.-	-2.99	0.87	cpd00011;cpd00067;cpd00144;cpd01140	OK	0	null	GCC|EQC|EQU	Primary Database
