id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn44000			(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd32628[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd33787[0]	-1:cpd00005:0:"NADPH";-1:cpd00007:0:"O2";-1:cpd00067:0:"H+";-1:cpd32628:0:"1-(2-ethylpyridin-4-yl)-1-(oxo-?4-sulfanylidene)methanamine";1:cpd00001:0:"H2O";1:cpd00006:0:"NADP";1:cpd33787:0:"(2-ethylpyridin-4-yl)(imino)methanesulfinate"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd32628[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd33787[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 1-(2-ethylpyridin-4-yl)-1-(oxo-?4-sulfanylidene)methanamine[0] <=> (1) H2O[0] + (1) NADP[0] + (1) (2-ethylpyridin-4-yl)(imino)methanesulfinate[0]	?	null	MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); PWY-7895 (ethionamide activation)	MetaCyc: RXN-18712	null	10000000.0	10000000.0	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd32628;cpd33787	OK	0	null	GCP|EQP	Primary Database
rxn44001			(1) cpd34961[0] <=> (1) cpd00437[0]	-1:cpd34961:0:"5-dehydro-L-gluconate";1:cpd00437:0:"D-Tagaturonate"	0	(1) cpd34961[0] <=> (1) cpd00437[0]	(1) 5-dehydro-L-gluconate[0] <=> (1) D-Tagaturonate[0]	=	null	MetaCyc: Degradation (Degradation/Utilization/Assimilation); PWY-7241 (<I>myo</I>-inositol degradation II); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation); SUGAR-ALCOHOLS-DEG (Sugar Alcohol Degradation); Sugar-Derivatives (Sugar Derivative Degradation)	MetaCyc: RXN-14360	null	-0.09	0.26	cpd00437;cpd34961	OK	0	null	GCC|EQC|EQU	Primary Database
rxn44002			(1) cpd00017[0] + (1) cpd00324[0] <=> (1) cpd00019[0] + (1) cpd00450[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd00324:0:"MTTL";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd00450:0:"Methyl sulfide"	0	(1) cpd00017[0] + (1) cpd00324[0] => (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd00450[0]	(1) S-Adenosyl-L-methionine[0] + (1) MTTL[0] => (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Methyl sulfide[0]	>	null	MetaCyc: Degradation (Degradation/Utilization/Assimilation); Noncarbon-Nutrients (Inorganic Nutrient Metabolism); PWY-7793 (dimethyl sulfide biosynthesis from methionine); Sulfur-Metabolism (Sulfur Compound Metabolism)	MetaCyc: RXN-17813	2.1.1.334	-13.15	4.94	cpd00017;cpd00019;cpd00067;cpd00324;cpd00450	OK	0	null	GCC|EQC	Primary Database
rxn44003			(1) cpd00003[0] + (1) cpd32260[0] <=> (1) cpd00004[0] + (1) cpd00278[0]	-1:cpd00003:0:"NAD";-1:cpd32260:0:"(R)-3-(indol-3-yl)lactate";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd00278:0:"Indolepyruvate"	0	(1) cpd00003[0] + (1) cpd32260[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00278[0]	(1) NAD[0] + (1) (R)-3-(indol-3-yl)lactate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Indolepyruvate[0]	=	null	MetaCyc: Amino-Acid-Degradation (Amino Acid Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-8017 (L-tryptophan degradation XIII (Stickland reaction)); Proteinogenic-Amino-Acids-Degradation (Proteinogenic Amino Acid Degradation); TRPKYNCAT-PWY (L-tryptophan degradation IV (via indole-3-lactate)); TRYPTOPHAN-DEG (L-tryptophan Degradation)	MetaCyc: INDOLELACTATE-DEHYDROGENASE-RXN	null	0.45	0.38	cpd00003;cpd00004;cpd00067;cpd00278;cpd32260	OK	0	null	GCC|EQC|EQU	Primary Database
rxn44005	matairesinol 4'-methyltransferase	matairesinol 4'-methyltransferase	(1) cpd00017[0] + (1) cpd07568[0] <=> (1) cpd00019[0] + (1) cpd07431[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd07568:0:"Matairesinol";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd07431:0:"(-)-Arctigenin"	0	(1) cpd00017[0] + (1) cpd07568[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd07431[0]	(1) S-Adenosyl-L-methionine[0] + (1) Matairesinol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) (-)-Arctigenin[0]	=	null	MetaCyc: LIGNAN-SYN (Lignan Biosynthesis); PHENYLPROPANOID-SYN (Phenylpropanoid Derivative Biosynthesis); PWY-7631 (arctigenin and isoarctigenin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc: RXN-16364|Name: matairesinol 4'-methyltransferase	null	-4.36	6.01	cpd00017;cpd00019;cpd00067;cpd07431;cpd07568	OK	0	null	GCC|EQC	Primary Database
rxn44006			(1) cpd00001[0] + (1) cpd36246[0] <=> (1) cpd00116[0] + (1) cpd26874[0]	-1:cpd00001:0:"H2O";-1:cpd36246:0:"Diphthine-methyl-ester-EF2";1:cpd00067:0:"H+";1:cpd00116:0:"Methanol";1:cpd26874:0:"DIPHTINE"	0	(1) cpd00001[0] + (1) cpd36246[0] <=> (1) cpd00067[0] + (1) cpd00116[0] + (1) cpd26874[0]	(1) H2O[0] + (1) Diphthine-methyl-ester-EF2[0] <=> (1) H+[0] + (1) Methanol[0] + (1) DIPHTINE[0]	?	null	MetaCyc: Amino-Acid-Biosynthesis (Amino Acid Biosynthesis); Amino-Acids-Modification (Modification of Amino Acid Within Proteins); PWY-7546 (diphthamide biosynthesis II (eukaryotes))	MetaCyc: RXN-15776	3.1.1.97	10000000.0	10000000.0	cpd00001;cpd00067;cpd00116;cpd26874;cpd36246	OK	0	null	GCP|EQP	Primary Database
rxn44007			(2) cpd00017[0] + (1) cpd21824[0] <=> (2) cpd00019[0] + (1) cpd27637[0]	-2:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd21824:0:"16S-rRNA-adenine1408";2:cpd00019:0:"S-Adenosyl-homocysteine";2:cpd00067:0:"H+";1:cpd27637:0:"N6N6-Dimethyladenine-Containing-rRNAs"	0	(2) cpd00017[0] + (1) cpd21824[0] <=> (2) cpd00019[0] + (2) cpd00067[0] + (1) cpd27637[0]	(2) S-Adenosyl-L-methionine[0] + (1) 16S-rRNA-adenine1408[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) N6N6-Dimethyladenine-Containing-rRNAs[0]	?	null	null	MetaCyc: RXN0-5437	null	10000000.0	10000000.0	cpd00017;cpd00019;cpd00067;cpd21824;cpd27637	OK	0	null	GCP|EQP	Primary Database
rxn44008	aureobasidin A synthetase	aureobasidin A synthetase	(1) cpd00002[0] + (1) cpd11493[0] + (1) cpd33351[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd36631[0]	-1:cpd00002:0:"ATP";-1:cpd11493:0:"ACP";-1:cpd33351:0:"2-hydroxy-3-methyl-valeric acid";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd36631:0:"CPD-17916"	0	(1) cpd00002[0] + (1) cpd11493[0] + (1) cpd33351[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd36631[0]	(1) ATP[0] + (1) ACP[0] + (1) 2-hydroxy-3-methyl-valeric acid[0] <=> (1) PPi[0] + (1) AMP[0] + (1) CPD-17916[0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); PWY-7665 (aureobasidin A biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc: RXN-16636	null	10000000.0	10000000.0	cpd00002;cpd00012;cpd00018;cpd11493;cpd33351;cpd36631	MI:C:3/H:3/N:1/O:1/R:1|CI:1	0	null	GCP|EQP	Primary Database
rxn44009			(1) cpd00022[0] + (1) cpd34398[0] <=> (1) cpd00010[0] + (1) cpd32403[0]	-1:cpd00022:0:"Acetyl-CoA";-1:cpd34398:0:"15-O-deacetylcalonectrin";1:cpd00010:0:"CoA";1:cpd32403:0:"calonectrin"	0	(1) cpd00022[0] + (1) cpd34398[0] <=> (1) cpd00010[0] + (1) cpd32403[0]	(1) Acetyl-CoA[0] + (1) 15-O-deacetylcalonectrin[0] <=> (1) CoA[0] + (1) calonectrin[0]	?	null	MetaCyc: PWY-7711 (calonectrin biosynthesis); PWY-7715 (superpathway of trichothecene biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); SESQUITERPENOID-SYN (Sesquiterpenoid Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-17037	null	10000000.0	10000000.0	cpd00010;cpd00022;cpd32403;cpd34398	OK	0	null	GCP|EQP	Primary Database
rxn44010			(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd01251[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd01251[0]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd01251:1:"Homocystine";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd01251:0:"Homocystine"	1	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd01251[1] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd01251[0]	(1) H2O[0] + (1) ATP[0] + (1) Homocystine[1] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) Homocystine[0]	>	null	null	MetaCyc: TRANS-RXN0-617	null	-6.16	0.07	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd01251	OK	0	null	GCC|EQC|EQU	Primary Database
