id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd23000	C-terminal protein amino acid methyl ester	C-terminal protein amino acid methyl ester	null	10000000.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: C-terminal protein amino acid methyl ester|MetaCyc: CPD-11564		null
cpd23001	protein amino acid	protein amino acid	C2H4NO2R	10000000.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:4:2.32	1:3:10.75	null	null	Name: protein amino acid|MetaCyc: CPD-11565	*C([NH3+])C(=O)[O-]	GC
cpd23002	heptaketide pyrone intermediate	heptaketide pyrone intermediate	C14H11O6	276.0	Primary Database	QIINDYLWHQVGEZ-UHFFFAOYSA-M	-1	1	0	null	0	-157.05	2.06	1:5:15.30;1:15:6.64;1:18:3.19	1:15:-7.98;1:16:-7.51;1:17:-8.16;1:20:-5.35	null	null	Name: heptaketide pyrone intermediate|MetaCyc: CPD-11566|PlantCyc: CPD-11566	Cc1cc(O)cc2oc(CC(=O)CC(=O)[O-])cc(=O)c12	GC|EQ
cpd23004	(3-nitrobenzoyl)alanine	(3-nitrobenzoyl)alanine	C10H10N2O5	238.0	Primary Database	KBJZPNMDKSNLIZ-UHFFFAOYSA-N	0	1	0	null	0	10000000.0	10000000.0	1:5:16.02;1:14:1.05	1:11:8.96;1:13:-8.00	null	null	Name: (3-nitrobenzoyl)alanine; (m-nitrobenzoyl)alanine|MetaCyc: CPD-11569	[NH3+]C(CC(=O)c1cccc([N+](=O)[O-])c1)C(=O)[O-]	GC
cpd23005	N5-hydroxy-L-ornithine	N5-hydroxy-L-ornithine	C5H12N2O3	148.0	Primary Database	OZMJDTPATROLQC-BYPYZUCNSA-N	0	1	0	null	0	-110.41	0.65	1:8:2.35;1:10:16.11	1:6:9.53;1:7:5.05;1:10:-2.31	null	null	Name: N5-hydroxy-L-ornithine|MetaCyc: CPD-11571	[NH3+][C@@H](CCCNO)C(=O)[O-]	GC|EQ
cpd23007	2,5-Di(hydroxymethyl)furan	2,5-Di(hydroxymethyl)furan	C6H8O3	128.0	Primary Database	DSLRVRBSNLHVBH-UHFFFAOYSA-N	0	1	0	null	0	-77.99	1.37	1:7:13.42;1:9:14.04	1:3:-2.98;1:7:-3.36;1:9:-3.36	null	null	Name: 2,5-Bis(hydroxymethyl)furan; 2,5-Di(hydroxymethyl)furan; 2,5-Furandimethanol; 2,5-bis-hydroxymethylfuran; 2,5-di(hydroxymethyl)furan; 2,5-furandimethanol; 5-(hydroxymethyl)-furfuryl alcohol; 5-Hydroxymethylfurfuryl alcohol; [5-(hydroxymethyl)furan-2-yl]methanol|KEGG: C20443|MetaCyc: CPD-11573	OCc1ccc(CO)o1	GC|EQ
cpd23008	3-(3-indolyl)acrylic acid	3-(3-indolyl)acrylic acid	C11H8NO2	187.0	Primary Database	PLVPPLCLBIEYEA-AATRIKPKSA-M	-1	1	0	null	0	69.52	1.04	1:12:16.39;1:13:4.46		null	null	Name: (2E)-3-(1H-indol-3-yl)prop-2-enoate; 3-(3-indolyl)acrylic acid; 3-(indol-3-yl)acrylate; 3-(indol-3-yl)acrylic acid; 3-indoleacrylate; 3-indoleacrylic acid; 3-indolylacrylic acid; indole-3-acrylate; indole-3beta-acrylic acid; indoleacrylate; indoleacrylic acid; trans-3-indoleacrylic acid|MetaCyc: CPD-11578	O=C([O-])/C=C/c1c[nH]c2ccccc12	GC|EQ|EQU
cpd23009	4-androstene-6alpha,17beta-diol-3-one	4-androstene-6alpha,17beta-diol-3-one	C19H28O3	304.0	Primary Database	XSEGWEUVSZRCBC-QXROXWLYSA-N	0	1	0	null	0	-64.83	6.82	1:21:14.55;1:22:19.38	1:20:-5.85;1:21:-3.00;1:22:-0.88	null	null	Name: 4-androstene-6alpha,17beta-diol-3-one; 6alpha-hydroxytestosterone|MetaCyc: CPD-11583	C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O	GC|EQ
cpd23010	N1,N8-diacetylspermidine	N1,N8-diacetylspermidine	C11H24N3O2	229.0	Primary Database	BKCVMAZDKFQPHB-UHFFFAOYSA-O	1	1	0	null	0	171.23	1.6	1:13:16.49;1:14:16.05	1:12:10.18;1:15:-1.14;1:16:-1.74	null	null	Name: N1,N8-diacetylspermidine|MetaCyc: CPD-11585	CC(=O)NCCCC[NH2+]CCCNC(C)=O	GC|EQ|EQU
cpd23011	diphenylthiocarbazone	diphenylthiocarbazone	C13H12N4S	256.0	Primary Database	UOFGSWVZMUXXIY-BMRADRMJSA-N	0	1	0	null	0	10000000.0	10000000.0	1:16:11.18	1:14:-3.76;1:15:-9.82;1:17:-3.60	null	null	Name: diphenylthiocarbazone; dithizone|MetaCyc: CPD-11586	S=C(/N=N/c1ccccc1)NNc1ccccc1	GC
cpd23012	ms2i6A	ms2i6A	C16H21N5O10P2R2S	10000000.0	Primary Database		-2	1	0	null	0	10000000.0	10000000.0	1:17:16.39;1:22:12.59;1:24:2.99;1:28:2.39	1:17:-7.74;1:18:-1.50;1:19:4.95;1:20:-8.31;1:22:-3.87;1:30:-5.00	null	null	Name: 2-methylsulfanyl-N6-dimethylallyladenosine37 in tRNA; 2-methylthio-N6-dimethylallyladenosine37 in tRNA; a tRNA containing 2-methylsulfanyl-N6-dimethylallyladenosine37; ms2i6A; tRNA-(2-methylsulfanyl-N6-dimethylallyladenosine37); tRNA-(2-methylthio-N-6-isopentenyl adenosine)|MetaCyc: CPD-11592	*OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(NCC=C(C)C)nc(SC)nc32)[C@H](O)[C@@H]1OP(=O)([O-])O*	GC
