id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn51000	39519	39519	(1) cpd00005[0] + (1) cpd40402[0] <=> (1) cpd40737[0] + (1) cpd00006[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd40402:0:"3-oxo-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA";1:cpd00006:0:"NADP";1:cpd40737:0:"(3R)-hydroxy-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd40402[0] <=> (1) cpd40737[0] + (1) cpd00006[0]	(1) NADPH[0] + (1) H+[0] + (1) 3-oxo-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA[0] <=> (1) (3R)-hydroxy-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA[0] + (1) NADP[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd40402;cpd40737	CPDFORMERROR	0	null		Primary Database
rxn51001	39523	39523	(1) cpd40737[0] <=> (1) cpd00001[0] + (1) cpd40738[0]	-1:cpd40737:0:"(3R)-hydroxy-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA";1:cpd00001:0:"H2O";1:cpd40738:0:"(2E,17Z,20Z,23Z,26Z,29Z)-dotriacontahexaenoyl-CoA"	0	(1) cpd40737[0] <=> (1) cpd00001[0] + (1) cpd40738[0]	(1) (3R)-hydroxy-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA[0] <=> (1) H2O[0] + (1) (2E,17Z,20Z,23Z,26Z,29Z)-dotriacontahexaenoyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd40737;cpd40738	CPDFORMERROR	0	null		Primary Database
rxn51002	39527	39527	(1) cpd00005[0] + (1) cpd40738[0] <=> (1) cpd00006[0] + (1) cpd40404[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd40738:0:"(2E,17Z,20Z,23Z,26Z,29Z)-dotriacontahexaenoyl-CoA";1:cpd00006:0:"NADP";1:cpd40404:0:"(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA"	0	(1) cpd00005[0] + (1) cpd40738[0] + (1) cpd00067[0] <=> (1) cpd00006[0] + (1) cpd40404[0]	(1) NADPH[0] + (1) (2E,17Z,20Z,23Z,26Z,29Z)-dotriacontahexaenoyl-CoA[0] + (1) H+[0] <=> (1) NADP[0] + (1) (17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd40404;cpd40738	CPDFORMERROR	0	null		Primary Database
rxn51003	39531	39531	(1) cpd40401[0] + (1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd40739[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd40401:0:"3-oxo-(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA";1:cpd00006:0:"NADP";1:cpd40739:0:"(3R)-hydroxy-(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA"	0	(1) cpd40401[0] + (1) cpd00067[0] + (1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd40739[0]	(1) 3-oxo-(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA[0] + (1) H+[0] + (1) NADPH[0] <=> (1) NADP[0] + (1) (3R)-hydroxy-(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd40401;cpd40739	CPDFORMERROR	0	null		Primary Database
rxn51004	39535	39535	(1) cpd40739[0] <=> (1) cpd40740[0] + (1) cpd00001[0]	-1:cpd40739:0:"(3R)-hydroxy-(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA";1:cpd00001:0:"H2O";1:cpd40740:0:"(2E,19Z,22Z,25Z,28Z,31Z)-tetratriacontahexaenoyl-CoA"	0	(1) cpd40739[0] <=> (1) cpd40740[0] + (1) cpd00001[0]	(1) (3R)-hydroxy-(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA[0] <=> (1) (2E,19Z,22Z,25Z,28Z,31Z)-tetratriacontahexaenoyl-CoA[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd40739;cpd40740	CPDFORMERROR	0	null		Primary Database
rxn51005	39539	39539	(1) cpd40740[0] + (1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd40405[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd40740:0:"(2E,19Z,22Z,25Z,28Z,31Z)-tetratriacontahexaenoyl-CoA";1:cpd00006:0:"NADP";1:cpd40405:0:"(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA"	0	(1) cpd40740[0] + (1) cpd00005[0] + (1) cpd00067[0] <=> (1) cpd00006[0] + (1) cpd40405[0]	(1) (2E,19Z,22Z,25Z,28Z,31Z)-tetratriacontahexaenoyl-CoA[0] + (1) NADPH[0] + (1) H+[0] <=> (1) NADP[0] + (1) (19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd40405;cpd40740	CPDFORMERROR	0	null		Primary Database
rxn51006	39543	39543	(1) cpd40406[0] + (1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd40741[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd40406:0:"3-oxo-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA";1:cpd00006:0:"NADP";1:cpd40741:0:"(3R)-hydroxy-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA"	0	(1) cpd40406[0] + (1) cpd00067[0] + (1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd40741[0]	(1) 3-oxo-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA[0] + (1) H+[0] + (1) NADPH[0] <=> (1) NADP[0] + (1) (3R)-hydroxy-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd40406;cpd40741	CPDFORMERROR	0	null		Primary Database
rxn51007	39547	39547	(1) cpd40741[0] <=> (1) cpd40743[0] + (1) cpd00001[0]	-1:cpd40741:0:"(3R)-hydroxy-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA";1:cpd00001:0:"H2O";1:cpd40743:0:"(2E,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoyl-CoA"	0	(1) cpd40741[0] <=> (1) cpd40743[0] + (1) cpd00001[0]	(1) (3R)-hydroxy-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA[0] <=> (1) (2E,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoyl-CoA[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd40741;cpd40743	CPDFORMERROR	0	null		Primary Database
rxn51008	39551	39551	(1) cpd40743[0] + (1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd40407[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd40743:0:"(2E,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoyl-CoA";1:cpd00006:0:"NADP";1:cpd40407:0:"(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA"	0	(1) cpd40743[0] + (1) cpd00005[0] + (1) cpd00067[0] <=> (1) cpd00006[0] + (1) cpd40407[0]	(1) (2E,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoyl-CoA[0] + (1) NADPH[0] + (1) H+[0] <=> (1) NADP[0] + (1) (21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd40407;cpd40743	CPDFORMERROR	0	null		Primary Database
rxn51009	39555	39555	(1) cpd00005[0] + (1) cpd40408[0] <=> (1) cpd00006[0] + (1) cpd40744[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd40408:0:"3-oxo-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA";1:cpd00006:0:"NADP";1:cpd40744:0:"(3R)-hydroxy-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA"	0	(1) cpd00067[0] + (1) cpd00005[0] + (1) cpd40408[0] <=> (1) cpd00006[0] + (1) cpd40744[0]	(1) H+[0] + (1) NADPH[0] + (1) 3-oxo-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA[0] <=> (1) NADP[0] + (1) (3R)-hydroxy-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd40408;cpd40744	CPDFORMERROR	0	null		Primary Database
rxn51010	39559	39559	(1) cpd40744[0] <=> (1) cpd40745[0] + (1) cpd00001[0]	-1:cpd40744:0:"(3R)-hydroxy-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA";1:cpd00001:0:"H2O";1:cpd40745:0:"(2E,23Z,26Z,29Z,32Z,35Z)-octatriacontahexaenoyl-CoA"	0	(1) cpd40744[0] <=> (1) cpd40745[0] + (1) cpd00001[0]	(1) (3R)-hydroxy-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA[0] <=> (1) (2E,23Z,26Z,29Z,32Z,35Z)-octatriacontahexaenoyl-CoA[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd40744;cpd40745	CPDFORMERROR	0	null		Primary Database
rxn51011	39563	39563	(1) cpd40745[0] + (1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd40746[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd40745:0:"(2E,23Z,26Z,29Z,32Z,35Z)-octatriacontahexaenoyl-CoA";1:cpd00006:0:"NADP";1:cpd40746:0:"(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA"	0	(1) cpd40745[0] + (1) cpd00005[0] + (1) cpd00067[0] <=> (1) cpd00006[0] + (1) cpd40746[0]	(1) (2E,23Z,26Z,29Z,32Z,35Z)-octatriacontahexaenoyl-CoA[0] + (1) NADPH[0] + (1) H+[0] <=> (1) NADP[0] + (1) (23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd40745;cpd40746	CPDFORMERROR	0	null		Primary Database
rxn51012	39567	39567	(2) cpd41998[0] + (1) cpd00007[0] + (1) cpd14900[0] <=> (1) cpd02263[0] + (2) cpd41999[0] + (2) cpd00001[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd14900:0:"(11Z,14Z)-Icosadienoyl-CoA";-2:cpd41998:0:"Fe(II)-[cytochrome b5]";2:cpd00001:0:"H2O";1:cpd02263:0:"8,11,14-Icosatrienoyl-CoA";2:cpd41999:0:"Fe(III)-[cytochrome b5]"	0	(2) cpd41998[0] + (1) cpd00007[0] + (1) cpd14900[0] + (2) cpd00067[0] <=> (1) cpd02263[0] + (2) cpd41999[0] + (2) cpd00001[0]	(2) Fe(II)-[cytochrome b5][0] + (1) O2[0] + (1) (11Z,14Z)-Icosadienoyl-CoA[0] + (2) H+[0] <=> (1) 8,11,14-Icosatrienoyl-CoA[0] + (2) Fe(III)-[cytochrome b5][0] + (2) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd02263;cpd14900;cpd41998;cpd41999	CPDFORMERROR	0	null		Primary Database
rxn51013	39571	39571	(1) cpd14899[0] + (1) cpd00007[0] + (2) cpd41998[0] <=> (1) cpd14885[0] + (2) cpd41999[0] + (2) cpd00001[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd14899:0:"(11Z,14Z,17Z)-Icosatrienoyl-CoA";-2:cpd41998:0:"Fe(II)-[cytochrome b5]";2:cpd00001:0:"H2O";1:cpd14885:0:"(8Z,11Z,14Z,17Z)-Icosatetraenoyl-CoA";2:cpd41999:0:"Fe(III)-[cytochrome b5]"	0	(2) cpd00067[0] + (1) cpd14899[0] + (1) cpd00007[0] + (2) cpd41998[0] <=> (1) cpd14885[0] + (2) cpd41999[0] + (2) cpd00001[0]	(2) H+[0] + (1) (11Z,14Z,17Z)-Icosatrienoyl-CoA[0] + (1) O2[0] + (2) Fe(II)-[cytochrome b5][0] <=> (1) (8Z,11Z,14Z,17Z)-Icosatetraenoyl-CoA[0] + (2) Fe(III)-[cytochrome b5][0] + (2) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd14885;cpd14899;cpd41998;cpd41999	CPDFORMERROR	0	null		Primary Database
rxn51014	39575	39575	(1) cpd40424[0] + (1) cpd00005[0] <=> (1) cpd40747[0] + (1) cpd00006[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd40424:0:"3-oxo-(8Z,11Z,14Z,17Z,20Z,23Z)-hexacosahexaenoyl-CoA";1:cpd00006:0:"NADP";1:cpd40747:0:"(3R)-hydroxy-(8Z,11Z,14Z,17Z,20Z,23Z)-hexacosahexaenoyl-CoA"	0	(1) cpd40424[0] + (1) cpd00005[0] + (1) cpd00067[0] <=> (1) cpd40747[0] + (1) cpd00006[0]	(1) 3-oxo-(8Z,11Z,14Z,17Z,20Z,23Z)-hexacosahexaenoyl-CoA[0] + (1) NADPH[0] + (1) H+[0] <=> (1) (3R)-hydroxy-(8Z,11Z,14Z,17Z,20Z,23Z)-hexacosahexaenoyl-CoA[0] + (1) NADP[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd40424;cpd40747	CPDFORMERROR	0	null		Primary Database
rxn51015	39579	39579	(1) cpd40747[0] <=> (1) cpd40748[0] + (1) cpd00001[0]	-1:cpd40747:0:"(3R)-hydroxy-(8Z,11Z,14Z,17Z,20Z,23Z)-hexacosahexaenoyl-CoA";1:cpd00001:0:"H2O";1:cpd40748:0:"(2E,8Z,11Z,14Z,17Z,20Z,23Z)-hexacosaheptaenoyl-CoA"	0	(1) cpd40747[0] <=> (1) cpd40748[0] + (1) cpd00001[0]	(1) (3R)-hydroxy-(8Z,11Z,14Z,17Z,20Z,23Z)-hexacosahexaenoyl-CoA[0] <=> (1) (2E,8Z,11Z,14Z,17Z,20Z,23Z)-hexacosaheptaenoyl-CoA[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd40747;cpd40748	CPDFORMERROR	0	null		Primary Database
